Y,X1,X2,regret,iteration
0.8730697,1.0577168,0.50021434,0.12754595,0.0
0.82979745,1.1120378,0.53157395,0.12754595,1.0
0.77829075,1.1544292,0.5030381,0.12754595,2.0
0.788808,1.1489899,0.53157395,0.12754595,3.0
0.821051,1.1358837,0.5569099,0.12754595,4.0
0.7897695,1.1489899,0.53157395,0.12754595,5.0
0.7904836,1.1489899,0.53157395,0.12754595,6.0
0.78872335,1.1489899,0.53157395,0.12754595,7.0
0.7895824,1.1490431,0.53157395,0.12754595,8.0
0.7637555,1.1542181,0.5013006,0.12754595,9.0
0.75039214,1.1464925,0.4623282,0.12754595,10.0
0.81966347,1.1413631,0.5483651,0.12754595,11.0
0.83865476,1.1277082,0.56674594,0.12754595,12.0
0.78645086,1.1486648,0.5326579,0.12754595,13.0
0.78949565,1.1489899,0.53157395,0.12754595,14.0
0.7837019,1.1489899,0.53157395,0.12754595,15.0
0.8020195,1.1489899,0.53157395,0.12754595,16.0
0.7968892,1.1489899,0.53157395,0.12754595,17.0
0.7920941,1.1489899,0.53157395,0.12754595,18.0
0.8017427,1.1489899,0.53157395,0.12754595,19.0
0.80228966,1.1489899,0.53157395,0.12754595,20.0
0.7856134,1.1489899,0.53157395,0.12754595,21.0
0.7735329,1.1542531,0.5017917,0.12754595,22.0
0.7684918,1.1540164,0.5064832,0.12754595,23.0
0.7873526,1.1489899,0.53157395,0.12754595,24.0
0.83232933,1.1300955,0.56405866,0.12754595,25.0
0.8244563,1.1285678,0.565744,0.12754595,26.0
0.7891129,1.1489899,0.53157395,0.12754595,27.0
0.82080936,1.1399548,0.5506777,0.12754595,28.0
0.7865199,1.1489899,0.53157395,0.12754595,29.0
0.79435027,1.1489899,0.53157395,0.12754595,30.0
0.7601029,1.1542451,0.5011833,0.12754595,31.0
0.7616155,1.1542486,0.5033556,0.12754595,32.0
0.824842,1.1366452,0.55572975,0.12754595,33.0
0.78389955,1.1490105,0.53157395,0.12754595,34.0
0.7829204,1.1489899,0.53157395,0.12754595,35.0
0.79718536,1.1489899,0.53157395,0.12754595,36.0
0.7890477,1.1489899,0.53157395,0.12754595,37.0
0.7727487,1.1540208,0.50772595,0.12754595,38.0
0.8199811,1.1393305,0.5516923,0.12754595,39.0
0.8176836,1.1354928,0.5573536,0.12754595,40.0
0.786456,1.1489899,0.53157395,0.12754595,41.0
0.7876925,1.1489727,0.53157395,0.12754595,42.0
0.7722537,1.1542151,0.4965196,0.12754595,43.0
0.8614465,1.1141828,0.5785691,0.12754595,44.0
0.7733194,1.1542797,0.5000068,0.12754595,45.0
0.8017159,1.1489899,0.53157395,0.12754595,46.0
0.7672957,1.1535497,0.51187617,0.12754595,47.0
0.7635266,1.1536441,0.48970908,0.12754595,48.0
0.7894251,1.1476611,0.53532237,0.12754595,49.0
0.80214703,1.1490395,0.53157395,0.12754595,50.0
0.8166002,1.1422241,0.5468586,0.12754595,51.0
0.8009391,1.1489899,0.53157395,0.12754595,52.0
0.7967638,1.1489899,0.53157395,0.12754595,53.0
0.79728067,1.1489899,0.53157395,0.12754595,54.0
0.79959977,1.1490121,0.53157395,0.12754595,55.0
0.78560793,1.149027,0.53157395,0.12754595,56.0
0.78533256,1.1489899,0.53157395,0.12754595,57.0
0.8215983,1.1372654,0.55497444,0.12754595,58.0
0.7917607,1.1489899,0.53157395,0.12754595,59.0
0.794132,1.1489899,0.53157395,0.12754595,60.0
0.7965448,1.1489899,0.53157395,0.12754595,61.0
0.7955424,1.1489899,0.53157395,0.12754595,62.0
0.79897326,1.1489656,0.53157395,0.12754595,63.0
0.792215,1.1489899,0.53157395,0.12754595,64.0
0.7939068,1.1489899,0.53157395,0.12754595,65.0
0.7862526,1.1489899,0.53157395,0.12754595,66.0
0.7938527,1.1489899,0.53157395,0.12754595,67.0
0.7860151,1.1535325,0.51172715,0.12754595,68.0
0.7889545,1.1468023,0.5373747,0.12754595,69.0
0.776815,1.1540796,0.50509894,0.12754595,70.0
0.7614237,1.154205,0.5015983,0.12754595,71.0
0.7622134,1.1541314,0.5043552,0.12754595,72.0
0.7921716,1.1489899,0.53157395,0.12754595,73.0
0.7841547,1.1489899,0.53157395,0.12754595,74.0
0.8738997,1.1000692,0.5870166,0.12754595,75.0
0.7986211,1.1490582,0.53157395,0.12754595,76.0
0.79581094,1.1489899,0.53157395,0.12754595,77.0
0.8194347,1.141373,0.54827416,0.12754595,78.0
0.78475446,1.1495346,0.53000623,0.12754595,79.0
0.79710716,1.1460398,0.5391569,0.12754595,80.0
0.792898,1.1489899,0.53157395,0.12754595,81.0
0.79037786,1.1489899,0.53157395,0.12754595,82.0
0.8339848,1.1330887,0.5605542,0.12754595,83.0
0.7836593,1.1489899,0.53157395,0.12754595,84.0
0.7771157,1.1542277,0.50279087,0.12754595,85.0
0.7966839,1.1489899,0.53157395,0.12754595,86.0
0.79289526,1.1489899,0.53157395,0.12754595,87.0
0.787702,1.1489899,0.53157395,0.12754595,88.0
0.7959083,1.1489899,0.53157395,0.12754595,89.0
0.7949852,1.1490252,0.53157395,0.12754595,90.0
0.78803974,1.1489899,0.53157395,0.12754595,91.0
0.79282963,1.1501999,0.528021,0.12754595,92.0
0.77530116,1.1541752,0.50393707,0.12754595,93.0
0.788685,1.1489899,0.53157395,0.12754595,94.0
0.7805659,1.1542195,0.50378144,0.12754595,95.0
0.7831797,1.1489899,0.53157395,0.12754595,96.0
0.798571,1.1489899,0.53157395,0.12754595,97.0
0.7709471,1.1539931,0.50727326,0.12754595,98.0
0.77842534,1.1541846,0.5025034,0.12754595,99.0
0.767151,1.1542014,0.49973643,0.12754595,100.0
