Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,regret,iteration
0.19303124,0.6339407,0.017029691,0.0012121542,0.0037777664,-0.00079421804,0.006395425,0.0015486196,-0.00052768894,-0.0019014142,-0.0003522314,0.79989994,0.0
0.32501903,0.52778274,0.014087548,0.0012921708,-0.0017667876,-0.00099808,0.0049032383,0.0020578222,-0.0005141773,-0.0018552755,-0.0004786722,0.79989994,1.0
0.6202102,0.34505254,0.0080681965,0.0016247345,-0.011029296,-0.0012986921,0.0018937234,0.003132532,-0.000488392,-0.0017487914,-0.0007550905,0.79989994,2.0
0.98787695,-0.009310663,-0.00021485239,0.0016176032,-0.024482444,-0.0012986944,0.0018937234,0.0031325314,-0.00048839214,-0.0017487913,-0.00075509056,0.79989994,3.0
0.26525238,-0.5777176,-0.007905034,-0.0026500954,-0.024482444,-0.0012986944,0.0018937234,0.0031325314,-0.00048839214,-0.0017487913,-0.00075509056,0.79989994,4.0
0.21129753,-0.6217186,-0.0027333298,0.010009453,-0.029571977,0.0056640524,-0.008224869,0.0061896434,1.4732359e-06,-0.0019288908,-0.0010647239,0.79989994,5.0
0.2127656,-0.62333685,0.00033186446,0.006594334,-0.0302496,0.0067847427,-0.0081106,0.0060027563,1.1870002e-06,-0.0019228529,-0.0010589273,0.79989994,6.0
0.21855472,-0.6245896,0.009347275,-0.0026500924,-0.024482444,-0.0012986937,0.0018937234,0.0031325314,-0.00048839214,-0.0017487913,-0.00075509056,0.79989994,7.0
0.20916732,-0.6247838,0.017670253,-0.0021420852,-0.02349321,-0.0011995649,0.001975202,0.0032629382,-0.0004813563,-0.0017477154,-0.0007557087,0.79989994,8.0
0.20433629,-0.621529,-0.076658145,-0.0026500954,-0.024482444,-0.0012986944,0.0018937234,0.0031325314,-0.00048839214,-0.0017487913,-0.00075509056,0.79989994,9.0
0.21518669,-0.6238257,0.0060219676,0.010464175,-0.029746415,0.005092579,-0.00823553,0.0061639394,2.7118351e-06,-0.0019182239,-0.0010949556,0.79989994,10.0
