Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.96525955,159.83582,-88.50525,-2.50885,-135.4642,-175.52832,-60.7381,0.041663766,0.0
0.9711875,144.24083,-43.450756,-13.246376,-135.50015,-175.52866,-60.738445,0.041663766,1.0
0.95790523,128.16266,2.9548035,-24.033821,-135.52072,-175.5384,-60.750084,0.041663766,2.0
0.95869434,113.00905,46.428356,-34.070778,-135.52072,-175.5384,-60.750084,0.041663766,3.0
0.9639949,98.155716,90.22278,-44.02626,-134.92477,-175.5606,-60.59636,0.041663766,4.0
0.9510561,82.62608,135.09122,-54.25959,-134.92477,-175.5606,-60.59636,0.041663766,5.0
0.9593819,68.03766,177.10144,-63.831352,-134.92477,-175.5606,-60.59636,0.041663766,6.0
0.9503486,53.30767,220.98074,-74.37712,-134.92477,-175.5606,-60.59636,0.041663766,7.0
0.93226373,38.26291,262.37463,-85.06377,-134.92477,-175.5606,-60.59636,0.041663766,8.0
0.9215892,28.226627,288.97705,-85.06377,-134.92477,-175.5606,-60.59636,0.041663766,9.0
0.9305767,4.626255,281.12054,-83.06184,-131.42848,-170.69492,-58.02024,0.041663766,10.0
0.9275478,4.626255,281.12054,-83.06184,-131.42848,-170.69492,-58.02024,0.041663766,11.0
0.93292296,28.70565,289.4107,-86.59476,-134.92477,-175.5606,-60.59636,0.041663766,12.0
0.931984,12.141571,283.87106,-85.06377,-134.92477,-175.5606,-60.59636,0.041663766,13.0
0.93848073,26.17125,288.98788,-85.65921,-134.92477,-175.5606,-60.59636,0.041663766,14.0
0.94076973,20.17238,289.30606,-71.556366,-134.92477,-175.5606,-60.59636,0.041663766,15.0
0.9277685,20.600464,287.30627,-83.818794,-136.6875,-174.0445,-60.70995,0.041663766,16.0
0.9244241,40.510582,293.81555,-84.02071,-126.94328,-175.5606,-60.59636,0.041663766,17.0
0.93299836,4.626255,281.12054,-83.06184,-131.42848,-170.69492,-58.02024,0.041663766,18.0
0.9315723,25.257418,289.13574,-83.511185,-134.78615,-175.14764,-61.18005,0.041663766,19.0
0.9311936,31.0446,290.53955,-85.03634,-134.79362,-175.6173,-60.31362,0.041663766,20.0
0.93408966,27.492674,289.44632,-85.11666,-134.50905,-175.53323,-60.418663,0.041663766,21.0
0.94228315,10.863371,283.1458,-85.06377,-134.92477,-175.5606,-60.59636,0.041663766,22.0
0.9311689,25.694304,288.63474,-85.468994,-134.92064,-175.55754,-60.605114,0.041663766,23.0
0.93882746,4.626255,281.12054,-83.06184,-131.42848,-170.69492,-58.02024,0.041663766,24.0
0.92949486,18.785543,287.77054,-78.20103,-134.53435,-175.42021,-60.206337,0.041663766,25.0
0.9389673,28.650368,289.79962,-85.24226,-134.92477,-175.5606,-60.59636,0.041663766,26.0
0.92536646,18.760843,287.2463,-79.5751,-137.5809,-174.48615,-60.388714,0.041663766,27.0
0.9241075,25.525702,288.27435,-86.33843,-134.91585,-175.51761,-60.604824,0.041663766,28.0
0.9208655,29.110153,284.9308,-104.062096,-149.10071,-175.5606,-60.59636,0.041663766,29.0
0.9317157,14.167295,284.07608,-85.64246,-134.80424,-176.36981,-60.166912,0.041663766,30.0
0.92339087,26.361614,288.97153,-85.08576,-134.95317,-175.51956,-60.67592,0.041663766,31.0
0.93205464,15.573534,284.33844,-87.890236,-129.1242,-174.03967,-67.7365,0.041663766,32.0
0.9237273,27.180729,289.66333,-83.42874,-135.2358,-175.49341,-60.52749,0.041663766,33.0
0.9296036,5.6778107,279.44077,-91.50104,-134.25922,-175.21164,-59.902386,0.041663766,34.0
0.9257377,27.78162,289.43008,-85.04322,-134.37308,-175.63486,-60.543808,0.041663766,35.0
0.93885535,14.445208,284.6651,-85.06377,-134.92477,-175.5606,-60.59636,0.041663766,36.0
0.92823327,26.282143,289.11438,-84.57322,-134.90625,-175.50275,-60.583256,0.041663766,37.0
0.9278008,26.593403,289.17685,-85.06393,-134.98143,-175.56483,-60.53963,0.041663766,38.0
0.93122566,4.6898365,281.12054,-83.06184,-131.42848,-170.69492,-58.02024,0.041663766,39.0
0.9264161,22.648458,287.43384,-85.63799,-134.03113,-174.90483,-61.579582,0.041663766,40.0
0.9333543,20.299295,288.24207,-78.92517,-142.78822,-177.16176,-60.59636,0.041663766,41.0
