Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.4888911,0.09637964,0.36353064,0.53450674,0.24643773,0.12541205,0.64605206,0.47890598,0.0
0.51669526,0.09659005,0.37445036,0.56328124,0.27402866,0.13477594,0.64605206,0.4849372,1.0
0.5051895,0.09606873,0.38605744,0.59454536,0.30328405,0.14483428,0.64605206,0.49594718,2.0
0.5122758,0.09575695,0.39648372,0.62538725,0.33158392,0.15446217,0.645386,0.5095593,3.0
0.482491,0.09550308,0.40786353,0.6562356,0.36067206,0.1643341,0.645386,0.5368891,4.0
0.47054648,0.09520501,0.41903773,0.68484586,0.38725275,0.1736073,0.645386,0.5664819,5.0
0.42624712,0.0941228,0.4293959,0.71257126,0.41307423,0.18269396,0.645386,0.5984721,6.0
0.4084063,0.09953064,0.43691355,0.7367707,0.43518722,0.192233,0.645386,0.63237345,7.0
0.36972472,0.10142847,0.43786496,0.7601894,0.45887473,0.19253229,0.6454971,0.6607968,8.0
0.34547505,0.09847151,0.44149864,0.78382,0.4741656,0.19780757,0.6469213,0.67463195,9.0
0.3256889,0.10577281,0.43863204,0.80175716,0.49033296,0.20481585,0.6469213,0.69152105,10.0
0.30480194,0.1078313,0.43930423,0.82453495,0.49798077,0.20477086,0.64718246,0.71221185,11.0
0.2898928,0.106053375,0.4453219,0.8398754,0.5101935,0.20477086,0.64718246,0.7357567,12.0
0.26233536,0.1077386,0.4441051,0.8551328,0.52208847,0.20836437,0.6508419,0.74618113,13.0
0.25779647,0.10913995,0.44597405,0.8679941,0.5330193,0.20836437,0.6508419,0.7642418,14.0
0.24163929,0.10564686,0.44824347,0.8792812,0.54366016,0.20836437,0.6508419,0.7759126,15.0
0.22118434,0.10517822,0.4496602,0.88778895,0.5509014,0.21077555,0.6514863,0.78336394,16.0
0.22726084,0.10352133,0.44779593,0.88974726,0.5495258,0.21026464,0.6512458,0.7838168,17.0
0.21414818,0.10329628,0.4551138,0.8888726,0.5517199,0.21103585,0.6508419,0.7848178,18.0
0.22929938,0.10969796,0.4577596,0.88659537,0.5511671,0.20836437,0.6508419,0.786066,19.0
0.2329817,0.10218296,0.448264,0.88854426,0.55157053,0.21100467,0.6508419,0.78241545,20.0
0.23131926,0.10376969,0.44858167,0.88838774,0.551462,0.20842554,0.6503801,0.7849293,21.0
0.21869478,0.10673393,0.45507002,0.890296,0.5505673,0.20836437,0.6508419,0.78738666,22.0
0.23517366,0.10722823,0.44861013,0.8910887,0.54871726,0.20836437,0.6508419,0.7853397,23.0
0.2267157,0.1056759,0.45405146,0.8889097,0.55246943,0.21193676,0.650949,0.7865669,24.0
0.20394178,0.10535843,0.45964578,0.8977866,0.55995375,0.21399419,0.650949,0.79477835,25.0
0.21691068,0.1022702,0.4575869,0.89793557,0.5603215,0.21373267,0.650949,0.79870284,26.0
0.21583517,0.109005734,0.45759523,0.8996751,0.5580134,0.21152438,0.650949,0.7979388,27.0
0.20586933,0.10786141,0.46309158,0.9014824,0.5649614,0.21550931,0.6512496,0.8002056,28.0
0.20714419,0.10883487,0.45589706,0.90027386,0.5577529,0.21193676,0.650949,0.80094415,29.0
0.20290966,0.11129661,0.46373373,0.9028447,0.564776,0.2156985,0.650949,0.8034996,30.0
0.21491383,0.10241819,0.4654395,0.8977866,0.55995375,0.21399419,0.650949,0.80358547,31.0
0.2092332,0.10653508,0.45653456,0.89863575,0.5607727,0.21193676,0.650949,0.8033335,32.0
0.20622674,0.106013216,0.4544633,0.90058243,0.55824536,0.21264109,0.6507248,0.80306137,33.0
0.20423019,0.106131345,0.4587636,0.8976286,0.56084144,0.21330373,0.6507162,0.8047339,34.0
0.20839395,0.10342551,0.46103254,0.89789987,0.56094724,0.21399419,0.650949,0.80174166,35.0
0.19914892,0.105738856,0.46378967,0.9045399,0.56186473,0.21399505,0.6509412,0.79956865,36.0
0.21304624,0.10535843,0.45964578,0.8977866,0.55995375,0.21399419,0.650949,0.8037803,37.0
0.20903747,0.108728394,0.4551524,0.89994425,0.55864626,0.21193676,0.650949,0.80327165,38.0
0.19412449,0.10826862,0.4611107,0.9056417,0.56602484,0.21468468,0.6500735,0.805282,39.0
0.21003021,0.10837791,0.45882344,0.90640277,0.5639232,0.21399419,0.650949,0.804294,40.0
0.21437553,0.10511041,0.45842296,0.89610755,0.5617667,0.21203953,0.650949,0.8056895,41.0
0.19764653,0.10837791,0.45882344,0.90640277,0.5639232,0.21399419,0.650949,0.80474967,42.0
0.21016353,0.106997825,0.45687658,0.8989948,0.559809,0.21420257,0.65089995,0.80400544,43.0
0.22123711,0.1073366,0.457121,0.89879686,0.5602439,0.21188892,0.6506958,0.80109066,44.0
0.20614575,0.10537987,0.45362577,0.8982679,0.56109864,0.21474294,0.651461,0.80629075,45.0
0.21868919,0.10645765,0.45609045,0.89782107,0.56107527,0.21542923,0.65102327,0.8028387,46.0
0.20701478,0.10700354,0.45323163,0.8984506,0.5598326,0.2163699,0.6491848,0.80284536,47.0
0.21510936,0.10472149,0.4556034,0.89766926,0.5619771,0.21193676,0.650949,0.80394137,48.0
0.22054784,0.106357306,0.4527289,0.8998475,0.5594405,0.21193676,0.650949,0.8015634,49.0
0.20653036,0.10598824,0.45478463,0.8979071,0.5604961,0.21284974,0.65004057,0.8044437,50.0
0.21721214,0.1090498,0.4571654,0.897901,0.56073797,0.21219108,0.65065163,0.80196214,51.0
0.21001399,0.10648725,0.45316616,0.8980953,0.56021947,0.21678674,0.65197015,0.8022688,52.0
0.21743722,0.108521335,0.45980465,0.8978124,0.5589219,0.21322879,0.6535349,0.80438113,53.0
0.19675477,0.10523768,0.4615014,0.90161073,0.564377,0.21467726,0.65110093,0.80506206,54.0
0.20312232,0.10832849,0.4626656,0.90680176,0.55995375,0.21399419,0.650949,0.8026509,55.0
0.22092696,0.10574464,0.4527483,0.8969076,0.56270176,0.21220808,0.6509368,0.8044613,56.0
0.21151075,0.102467805,0.45421794,0.8978179,0.5613825,0.21103749,0.6516686,0.80212456,57.0
0.21786702,0.10709938,0.4552362,0.89897996,0.5605372,0.21265489,0.650949,0.8047385,58.0
0.21307221,0.10837867,0.4567897,0.89816135,0.5607278,0.2126706,0.65209347,0.80319583,59.0
0.20663047,0.10695869,0.457266,0.90047586,0.5573433,0.21193676,0.650949,0.8034345,60.0
0.20849416,0.10485034,0.4600285,0.89971006,0.5609167,0.21436161,0.6506282,0.80487424,61.0
0.20393921,0.10688819,0.45849395,0.8977866,0.55995375,0.21399419,0.650949,0.8034252,62.0
0.2180615,0.106490105,0.45768183,0.8957247,0.56250167,0.21193676,0.650949,0.8040122,63.0
0.20084846,0.10504401,0.46269134,0.90361345,0.5624227,0.21399419,0.650949,0.8050231,64.0
0.2121602,0.102965616,0.4547084,0.89868975,0.5606461,0.2120276,0.651339,0.8025341,65.0
0.20767723,0.10278948,0.46030462,0.90436417,0.5675788,0.21453688,0.64965075,0.8046903,66.0
0.21366592,0.108137235,0.4601855,0.8969816,0.5599087,0.21443927,0.650949,0.8036941,67.0
