anchor_idx,radius,max_dist,n_escaped,n_total
0,0.05066705122590065,0.05066707357764244,0,10
0,0.05066705122590065,0.05066707357764244,0,10
1,0.05509071797132492,0.05509074032306671,0,10
0,0.05066705122590065,0.05066707357764244,0,10
1,0.05509071797132492,0.05509074777364731,0,10
2,0.058988817036151886,0.05631069466471672,0,10
0,0.05066705122590065,0.05066708102822304,0,10
1,0.05509071797132492,0.05509074032306671,0,10
2,0.058988817036151886,0.056318942457437515,0,10
3,0.062357284128665924,0.04015859588980675,0,10
0,0.05066705122590065,0.050667066127061844,0,10
1,0.05509071797132492,0.05509075149893761,0,10
2,0.058988817036151886,0.05898883193731308,0,10
3,0.062357284128665924,0.03862352669239044,0,10
4,0.062174174934625626,0.038655322045087814,0,10
0,0.05066705122590065,0.05066705867648125,0,10
1,0.05509071797132492,0.05509074404835701,0,10
2,0.058988817036151886,0.05850343406200409,0,10
3,0.062357284128665924,0.04951108992099762,0,10
4,0.062174174934625626,0.045585911720991135,0,10
5,0.06218135356903076,0.03094683773815632,0,10
0,0.05066705122590065,0.05066708102822304,0,10
1,0.05509071797132492,0.05509074777364731,0,10
2,0.058988817036151886,0.05881565436720848,0,10
3,0.062357284128665924,0.044261038303375244,0,10
4,0.062174174934625626,0.03958873078227043,0,10
5,0.06218135356903076,0.04378584399819374,0,10
6,0.0614951066672802,0.0495898500084877,0,10
0,0.05066705122590065,0.05066707730293274,0,10
1,0.05509071797132492,0.05509073659777641,0,10
2,0.058988817036151886,0.05668322369456291,0,10
3,0.062357284128665924,0.047015413641929626,0,10
4,0.062174174934625626,0.05644013360142708,0,10
5,0.06218135356903076,0.03836671635508537,0,10
6,0.0614951066672802,0.04728167504072189,0,10
7,0.059905197471380234,0.04496031254529953,0,10
0,0.05066705122590065,0.050667062401771545,0,10
1,0.05509071797132492,0.05509074404835701,0,10
2,0.058988817036151886,0.05856940150260925,0,10
3,0.062357284128665924,0.04802221059799194,0,10
4,0.062174174934625626,0.036921434104442596,0,10
5,0.06218135356903076,0.04326871410012245,0,10
6,0.0614951066672802,0.043751418590545654,0,10
7,0.059905197471380234,0.051154788583517075,0,10
8,0.060584984719753265,0.035879362374544144,0,10
0,0.05066705122590065,0.05066707730293274,0,10
1,0.05509071797132492,0.05509074404835701,0,10
2,0.058988817036151886,0.0557536855340004,0,10
3,0.062357284128665924,0.046202853322029114,0,10
4,0.062174174934625626,0.04505683481693268,0,10
5,0.06218135356903076,0.04137596860527992,0,10
6,0.0614951066672802,0.04371802136301994,0,10
7,0.059905197471380234,0.04639635235071182,0,10
8,0.060584984719753265,0.049067962914705276,0,10
9,0.06211267039179802,0.050827059894800186,0,10
0,0.05066705122590065,0.05066707357764244,0,10
1,0.05509071797132492,0.05509073659777641,0,10
2,0.058988817036151886,0.056859903037548065,0,10
3,0.062357284128665924,0.044935308396816254,0,10
4,0.062174174934625626,0.04448370635509491,0,10
5,0.06218135356903076,0.03768583759665489,0,10
6,0.0614951066672802,0.03701600432395935,0,10
7,0.059905197471380234,0.04110574722290039,0,10
8,0.060584984719753265,0.04002402350306511,0,10
9,0.06211267039179802,0.035279519855976105,0,10
10,0.06107860803604126,0.047704219818115234,0,10
0,0.05066705122590065,0.05066706985235214,0,10
1,0.05509071797132492,0.05509074404835701,0,10
2,0.058988817036151886,0.05865301564335823,0,10
3,0.062357284128665924,0.042073946446180344,0,10
4,0.062174174934625626,0.04255562648177147,0,10
5,0.06218135356903076,0.04277527332305908,0,10
6,0.0614951066672802,0.047266095876693726,0,10
7,0.059905197471380234,0.042088065296411514,0,10
8,0.060584984719753265,0.03908492252230644,0,10
9,0.06211267039179802,0.04571869224309921,0,10
10,0.06107860803604126,0.049387410283088684,0,10
11,0.0625099167227745,0.054521650075912476,0,10
0,0.05066705122590065,0.05066707357764244,0,10
1,0.05509071797132492,0.055090732872486115,0,10
2,0.058988817036151886,0.056716978549957275,0,10
3,0.062357284128665924,0.049971118569374084,0,10
4,0.062174174934625626,0.03997066244482994,0,10
5,0.06218135356903076,0.03321833536028862,0,10
6,0.0614951066672802,0.04417463764548302,0,10
7,0.059905197471380234,0.03494890034198761,0,10
8,0.060584984719753265,0.04276113212108612,0,10
9,0.06211267039179802,0.043898310512304306,0,10
10,0.06107860803604126,0.038869377225637436,0,10
11,0.0625099167227745,0.04427697882056236,0,10
12,0.0627598837018013,0.04946093261241913,0,10
0,0.05066705122590065,0.050667066127061844,0,10
1,0.05509071797132492,0.055090732872486115,0,10
2,0.058988817036151886,0.056219376623630524,0,10
3,0.062357284128665924,0.030550530180335045,0,10
4,0.062174174934625626,0.05025249347090721,0,10
5,0.06218135356903076,0.047939471900463104,0,10
6,0.0614951066672802,0.03869693726301193,0,10
7,0.059905197471380234,0.03774808347225189,0,10
8,0.060584984719753265,0.04484215006232262,0,10
9,0.06211267039179802,0.042572006583213806,0,10
10,0.06107860803604126,0.047596994787454605,0,10
11,0.0625099167227745,0.03944694995880127,0,10
12,0.0627598837018013,0.04488661140203476,0,10
13,0.06074700877070427,0.046267759054899216,0,10
0,0.05066705122590065,0.05066707357764244,0,10
1,0.05509071797132492,0.05509074777364731,0,10
2,0.058988817036151886,0.058882154524326324,0,10
3,0.062357284128665924,0.04770870506763458,0,10
4,0.062174174934625626,0.05649036541581154,0,10
5,0.06218135356903076,0.04419083520770073,0,10
6,0.0614951066672802,0.03570060431957245,0,10
7,0.059905197471380234,0.04216137155890465,0,10
8,0.060584984719753265,0.0433851033449173,0,10
9,0.06211267039179802,0.03809327632188797,0,10
10,0.06107860803604126,0.040912434458732605,0,10
11,0.0625099167227745,0.03098461776971817,0,10
12,0.0627598837018013,0.047307319939136505,0,10
13,0.06074700877070427,0.04736360162496567,0,10
14,0.06315964460372925,0.04210067540407181,0,10
0,0.05066705122590065,0.05066708102822304,0,10
1,0.05509071797132492,0.05509074032306671,0,10
2,0.058988817036151886,0.05346551537513733,0,10
3,0.062357284128665924,0.04050768166780472,0,10
4,0.062174174934625626,0.043456435203552246,0,10
5,0.06218135356903076,0.04071306437253952,0,10
6,0.0614951066672802,0.04767858237028122,0,10
7,0.059905197471380234,0.046680815517902374,0,10
8,0.060584984719753265,0.03431244567036629,0,10
9,0.06211267039179802,0.0466725155711174,0,10
10,0.06107860803604126,0.04022420942783356,0,10
11,0.0625099167227745,0.04470168054103851,0,10
12,0.0627598837018013,0.05110141634941101,0,10
13,0.06074700877070427,0.0464780293405056,0,10
14,0.06315964460372925,0.04837172105908394,0,10
15,0.059247687458992004,0.042818885296583176,0,10
0,0.05066705122590065,0.05066707730293274,0,10
1,0.05509071797132492,0.05509074032306671,0,10
2,0.058988817036151886,0.054566141217947006,0,10
3,0.062357284128665924,0.048460423946380615,0,10
4,0.062174174934625626,0.05059197172522545,0,10
5,0.06218135356903076,0.03276730701327324,0,10
6,0.0614951066672802,0.0417984314262867,0,10
7,0.059905197471380234,0.042068175971508026,0,10
8,0.060584984719753265,0.04113010689616203,0,10
9,0.06211267039179802,0.04762497916817665,0,10
10,0.06107860803604126,0.04392595961689949,0,10
11,0.0625099167227745,0.042516667395830154,0,10
12,0.0627598837018013,0.04461880773305893,0,10
13,0.06074700877070427,0.03802601248025894,0,10
14,0.06315964460372925,0.04020049795508385,0,10
15,0.059247687458992004,0.04088710620999336,0,10
16,0.061787787824869156,0.04222077876329422,0,10
0,0.05066705122590065,0.05066708102822304,0,10
1,0.05509071797132492,0.05509075149893761,0,10
2,0.058988817036151886,0.05728716403245926,0,10
3,0.062357284128665924,0.03816653788089752,0,10
4,0.062174174934625626,0.04549696668982506,0,10
5,0.06218135356903076,0.04372860863804817,0,10
6,0.0614951066672802,0.039934828877449036,0,10
7,0.059905197471380234,0.043497662991285324,0,10
8,0.060584984719753265,0.0364643931388855,0,10
9,0.06211267039179802,0.053194426000118256,0,10
10,0.06107860803604126,0.04266437515616417,0,10
11,0.0625099167227745,0.047260385006666183,0,10
12,0.0627598837018013,0.04553304612636566,0,10
13,0.06074700877070427,0.036101553589105606,0,10
14,0.06315964460372925,0.03478006646037102,0,10
15,0.059247687458992004,0.043323174118995667,0,10
16,0.061787787824869156,0.047181181609630585,0,10
17,0.06201726570725441,0.03822716325521469,0,10
0,0.05066705122590065,0.05066707730293274,0,10
1,0.05509071797132492,0.05509073659777641,0,10
2,0.058988817036151886,0.05423552170395851,0,10
3,0.062357284128665924,0.04523318260908127,0,10
4,0.062174174934625626,0.03768172487616539,0,10
5,0.06218135356903076,0.04736677184700966,0,10
6,0.0614951066672802,0.04068160802125931,0,10
7,0.059905197471380234,0.033122267574071884,0,10
8,0.060584984719753265,0.05265376344323158,0,10
9,0.06211267039179802,0.02999178320169449,0,10
10,0.06107860803604126,0.046540744602680206,0,10
11,0.0625099167227745,0.04548807442188263,0,10
12,0.0627598837018013,0.04524001479148865,0,10
13,0.06074700877070427,0.03629452362656593,0,10
14,0.06315964460372925,0.04373422637581825,0,10
15,0.059247687458992004,0.02348301187157631,0,10
16,0.061787787824869156,0.04197888448834419,0,10
17,0.06201726570725441,0.04399290308356285,0,10
18,0.06180059537291527,0.05099188908934593,0,10
0,0.05066705122590065,0.05066707357764244,0,10
1,0.05509071797132492,0.05509074032306671,0,10
2,0.058988817036151886,0.05898880213499069,0,10
3,0.062357284128665924,0.050171833485364914,0,10
4,0.062174174934625626,0.05056808888912201,0,10
5,0.06218135356903076,0.03897006809711456,0,10
6,0.0614951066672802,0.034063663333654404,0,10
7,0.059905197471380234,0.043470751494169235,0,10
8,0.060584984719753265,0.04634459316730499,0,10
9,0.06211267039179802,0.04885547235608101,0,10
10,0.06107860803604126,0.040211886167526245,0,10
11,0.0625099167227745,0.04343444108963013,0,10
12,0.0627598837018013,0.04003885015845299,0,10
13,0.06074700877070427,0.042331062257289886,0,10
14,0.06315964460372925,0.0448925644159317,0,10
15,0.059247687458992004,0.04290890693664551,0,10
16,0.061787787824869156,0.04058336094021797,0,10
17,0.06201726570725441,0.04418891295790672,0,10
18,0.06180059537291527,0.04405386745929718,0,10
19,0.06202349066734314,0.046796225011348724,0,10
0,0.05066705122590065,0.05066707357764244,0,10
1,0.05509071797132492,0.05509073659777641,0,10
2,0.058988817036151886,0.058988794684410095,0,10
3,0.062357284128665924,0.04638604447245598,0,10
4,0.062174174934625626,0.04749200865626335,0,10
5,0.06218135356903076,0.04516831412911415,0,10
6,0.0614951066672802,0.04145814850926399,0,10
7,0.059905197471380234,0.033533114939928055,0,10
8,0.060584984719753265,0.03397257253527641,0,10
9,0.06211267039179802,0.04311031848192215,0,10
10,0.06107860803604126,0.046555545181035995,0,10
11,0.0625099167227745,0.03818606212735176,0,10
12,0.0627598837018013,0.04364047572016716,0,10
13,0.06074700877070427,0.038779184222221375,0,10
14,0.06315964460372925,0.03698755428195,0,10
15,0.059247687458992004,0.04388256371021271,0,10
16,0.061787787824869156,0.04390494525432587,0,10
17,0.06201726570725441,0.04106982797384262,0,10
18,0.06180059537291527,0.040677260607481,0,10
19,0.06202349066734314,0.02780480496585369,0,10
20,0.06246534734964371,0.038691140711307526,0,10
0,0.05066705122590065,0.05066707730293274,0,10
1,0.05509071797132492,0.05509074032306671,0,10
2,0.058988817036151886,0.055614665150642395,0,10
3,0.062357284128665924,0.02356099709868431,0,10
4,0.062174174934625626,0.03584539145231247,0,10
5,0.06218135356903076,0.0456150621175766,0,10
6,0.0614951066672802,0.03739239647984505,0,10
7,0.059905197471380234,0.04417496547102928,0,10
8,0.060584984719753265,0.043239179998636246,0,10
9,0.06211267039179802,0.05006222054362297,0,10
