Y,X1,X2,regret,iteration
0.90571904,1.325391,1.2259059,0.09425342,0.0
0.82114494,1.387609,1.2067642,0.09425342,1.0
0.7874674,1.420019,1.2216587,0.09425342,2.0
0.7943608,1.420019,1.2216587,0.09425342,3.0
0.7965406,1.420019,1.2216587,0.09425342,4.0
0.7828633,1.420019,1.2216587,0.09425342,5.0
0.79085916,1.420019,1.2216587,0.09425342,6.0
0.7973687,1.420019,1.2216587,0.09425342,7.0
0.7813914,1.420019,1.2216587,0.09425342,8.0
0.7867244,1.420019,1.2216587,0.09425342,9.0
0.7878572,1.420019,1.2216587,0.09425342,10.0
0.79221696,1.4184732,1.208481,0.09425342,11.0
0.7888012,1.420019,1.2216587,0.09425342,12.0
0.79186636,1.420019,1.2216587,0.09425342,13.0
0.79750466,1.420019,1.2216587,0.09425342,14.0
0.79756784,1.420019,1.2216587,0.09425342,15.0
0.7818207,1.420019,1.2216587,0.09425342,16.0
0.7872717,1.420019,1.2216587,0.09425342,17.0
0.7833596,1.420019,1.2216587,0.09425342,18.0
0.78891516,1.420019,1.2216587,0.09425342,19.0
0.77977586,1.420019,1.2216587,0.09425342,20.0
0.78922975,1.420019,1.2216587,0.09425342,21.0
0.79504895,1.420019,1.2216587,0.09425342,22.0
0.7755529,1.418143,1.2067642,0.09425342,23.0
0.78629315,1.4172612,1.2026755,0.09425342,24.0
0.78875405,1.420019,1.2216587,0.09425342,25.0
0.7866924,1.420019,1.2216587,0.09425342,26.0
0.7840781,1.420019,1.2216587,0.09425342,27.0
0.7866813,1.4181672,1.2067642,0.09425342,28.0
0.7934883,1.420019,1.2216587,0.09425342,29.0
0.7808442,1.4181564,1.2067642,0.09425342,30.0
0.78537256,1.420019,1.2216587,0.09425342,31.0
0.79521686,1.420019,1.2216587,0.09425342,32.0
0.78301156,1.420019,1.2216587,0.09425342,33.0
0.7899585,1.420019,1.2216587,0.09425342,34.0
0.786537,1.420019,1.2216587,0.09425342,35.0
0.8195814,1.413039,1.2617865,0.09425342,36.0
0.7900487,1.420019,1.2216587,0.09425342,37.0
0.7950373,1.420007,1.229918,0.09425342,38.0
0.79473275,1.420019,1.2216587,0.09425342,39.0
0.79619116,1.420019,1.2216587,0.09425342,40.0
0.7953475,1.420019,1.2216587,0.09425342,41.0
0.789288,1.420019,1.2216587,0.09425342,42.0
0.7975928,1.420019,1.2216587,0.09425342,43.0
0.79015005,1.420019,1.2216587,0.09425342,44.0
0.7898906,1.4181715,1.2067642,0.09425342,45.0
0.7867737,1.420019,1.2216587,0.09425342,46.0
0.77789766,1.4181858,1.2067642,0.09425342,47.0
0.7781931,1.4136633,1.1914455,0.09425342,48.0
0.78131557,1.420019,1.2216587,0.09425342,49.0
0.7952149,1.420019,1.2216587,0.09425342,50.0
0.79316324,1.4181668,1.2067642,0.09425342,51.0
0.8158322,1.4169917,1.2499028,0.09425342,52.0
0.7918947,1.4117374,1.1869779,0.09425342,53.0
0.7916651,1.418146,1.2067642,0.09425342,54.0
0.7809614,1.420019,1.2216587,0.09425342,55.0
0.7918697,1.420019,1.2216587,0.09425342,56.0
0.7987651,1.420019,1.2216587,0.09425342,57.0
0.78351694,1.420019,1.2216587,0.09425342,58.0
0.79352766,1.420019,1.2216587,0.09425342,59.0
0.78736496,1.420019,1.2216587,0.09425342,60.0
0.7946462,1.420019,1.2216587,0.09425342,61.0
0.78201175,1.420019,1.2216587,0.09425342,62.0
0.79035693,1.4181132,1.2067642,0.09425342,63.0
0.7844296,1.420019,1.2216587,0.09425342,64.0
0.78936625,1.420019,1.2216587,0.09425342,65.0
0.7805668,1.420019,1.2216587,0.09425342,66.0
0.78535044,1.420019,1.2216587,0.09425342,67.0
0.77912235,1.420019,1.2216587,0.09425342,68.0
0.79454565,1.420019,1.2216587,0.09425342,69.0
0.7754311,1.4181951,1.2067642,0.09425342,70.0
0.78253776,1.418141,1.2067642,0.09425342,71.0
0.78765553,1.420019,1.2216587,0.09425342,72.0
0.78868526,1.420019,1.2216587,0.09425342,73.0
0.7878439,1.420019,1.2216587,0.09425342,74.0
0.78871965,1.420019,1.2216587,0.09425342,75.0
0.7936601,1.420019,1.2216587,0.09425342,76.0
0.79366004,1.420019,1.2216587,0.09425342,77.0
0.7823822,1.420019,1.2216587,0.09425342,78.0
0.7822413,1.420019,1.2216587,0.09425342,79.0
0.7791044,1.4181832,1.2067642,0.09425342,80.0
0.7845116,1.420019,1.2216587,0.09425342,81.0
0.785257,1.420019,1.2216587,0.09425342,82.0
0.7788937,1.418118,1.2067642,0.09425342,83.0
0.7821692,1.420019,1.2216587,0.09425342,84.0
0.7904628,1.4150763,1.1954342,0.09425342,85.0
0.77994317,1.420019,1.2216587,0.09425342,86.0
0.7968154,1.420019,1.2216587,0.09425342,87.0
0.7790323,1.415369,1.1962445,0.09425342,88.0
0.78757226,1.420019,1.2216587,0.09425342,89.0
0.7887005,1.420019,1.2216587,0.09425342,90.0
0.7848196,1.420019,1.2216587,0.09425342,91.0
0.7872158,1.420019,1.2216587,0.09425342,92.0
0.79429954,1.420019,1.2216587,0.09425342,93.0
0.78815824,1.420019,1.2216587,0.09425342,94.0
0.78160965,1.4019458,1.1701682,0.09425342,95.0
0.77905935,1.4181224,1.2067642,0.09425342,96.0
0.7898715,1.4181746,1.2067642,0.09425342,97.0
0.78330433,1.420019,1.2216587,0.09425342,98.0
0.800372,1.390342,1.1568861,0.09425342,99.0
0.79754597,1.420019,1.2216587,0.09425342,100.0
