Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.9608161,-95.22006,-45.156616,9.073853,103.46655,-193.29422,125.474365,0.03650552,0.0
0.9624053,-91.594734,-47.08037,7.335183,143.78165,-171.5403,138.42467,0.03650552,1.0
0.95622724,-87.777954,-48.934704,5.6973047,184.00485,-148.93153,151.5659,0.03650552,2.0
0.9511333,-85.55456,-51.546207,4.131268,222.99551,-126.922295,164.36967,0.03650552,3.0
0.94524056,-82.33051,-53.71712,2.3841314,261.24493,-105.98071,176.66782,0.03650552,4.0
0.9289351,-79.28472,-55.664078,0.4971286,298.34338,-85.79148,188.69748,0.03650552,5.0
0.93000346,-76.13524,-57.33344,-0.82173955,331.94055,-66.977394,199.68272,0.03650552,6.0
0.9205128,-71.66074,-54.850777,-2.9469533,355.72583,-50.485966,199.68272,0.03650552,7.0
0.9153161,-63.791096,-69.61397,-10.258938,348.87933,-50.504307,213.8376,0.03650552,8.0
0.91862017,-48.169205,-39.018272,2.1220136,354.79065,-53.320477,198.16844,0.03650552,9.0
0.9193886,-50.178295,-59.28688,-17.345118,356.91574,-65.20685,207.48616,0.03650552,10.0
0.91139054,-68.77757,-54.50068,0.4737271,347.75897,-37.26832,199.68272,0.03650552,11.0
0.9152965,-67.81212,-49.931877,-1.9631565,355.48563,-50.401173,199.93651,0.03650552,12.0
0.9224483,-71.66074,-54.850777,-2.9469533,355.72583,-50.485966,199.68272,0.03650552,13.0
0.9093713,-91.25587,-50.51775,-22.18788,361.67145,-62.195797,199.68272,0.03650552,14.0
0.91507167,-55.571667,-71.23484,-15.295239,360.45016,-66.97739,199.68272,0.03650552,15.0
0.91455954,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,16.0
0.90396667,-91.70919,-49.596977,-22.18788,361.67145,-62.195797,199.68272,0.03650552,17.0
0.9107458,-91.70919,-49.596977,-22.18788,361.67145,-62.195797,199.68272,0.03650552,18.0
0.9056926,-95.64997,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,19.0
0.92272604,-55.409058,-60.0243,-3.540833,354.3395,-51.757996,199.07768,0.03650552,20.0
0.91569215,-88.7711,-47.484787,-22.18788,361.67145,-62.195797,199.68272,0.03650552,21.0
0.9205003,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,22.0
0.9106522,-91.70919,-49.596977,-22.18788,361.67145,-62.195797,199.68272,0.03650552,23.0
0.9120499,-91.70919,-49.596977,-22.18788,361.67145,-62.195797,199.68272,0.03650552,24.0
0.9105704,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,25.0
0.9104162,-65.90788,-79.11895,-26.19508,356.27875,-65.83579,208.5963,0.03650552,26.0
0.91484666,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,27.0
0.9065037,-51.004406,-58.830177,-17.55393,357.2878,-65.435684,207.51585,0.03650552,28.0
0.9182171,-109.748436,-63.311,-29.19587,359.12357,-61.835846,200.93156,0.03650552,29.0
0.9122456,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,30.0
0.9068569,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,31.0
0.9219123,-79.640755,-75.42421,-7.825459,349.44406,-50.518677,215.08333,0.03650552,32.0
0.9094458,-67.80535,-49.786636,-1.9631565,355.48563,-50.401173,199.93651,0.03650552,33.0
0.9133907,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,34.0
0.90537953,-55.951084,-71.32265,-15.227944,360.47064,-66.97815,199.6797,0.03650552,35.0
0.9106589,-99.01174,-48.74963,-22.18788,361.67145,-62.195797,199.68272,0.03650552,36.0
0.91192454,-47.544846,-38.578835,0.7621144,354.63412,-53.324314,198.36984,0.03650552,37.0
0.9052565,-91.06284,-50.214905,-22.282928,361.60068,-62.171333,199.71228,0.03650552,38.0
0.90724015,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,39.0
0.91355705,-55.918972,-60.66728,-1.4218454,362.75156,-67.2112,198.58728,0.03650552,40.0
0.9051239,-91.70919,-49.596977,-22.18788,361.67145,-62.195797,199.68272,0.03650552,41.0
0.9088929,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,42.0
0.9094462,-47.449142,-47.53149,-17.345116,356.91574,-65.20685,207.48616,0.03650552,43.0
0.9097319,-70.56587,-57.291714,-5.6099734,355.32834,-50.354652,199.90501,0.03650552,44.0
0.91502345,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,45.0
0.91373044,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,46.0
0.9214716,-95.72537,-49.191612,-22.182762,361.6716,-62.19617,199.68272,0.03650552,47.0
0.9180093,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,48.0
0.920871,-94.03566,-49.988674,-22.18788,361.67145,-62.195797,199.68272,0.03650552,49.0
0.9115867,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,50.0
0.9139149,-91.70919,-49.596977,-22.18788,361.67145,-62.195797,199.68272,0.03650552,51.0
0.91185385,-72.95776,-92.14905,-2.4143915,347.2094,-49.933865,212.44801,0.03650552,52.0
0.9053741,-55.571667,-71.23484,-15.295239,360.45016,-66.97739,199.68272,0.03650552,53.0
0.9065666,-95.64997,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,54.0
0.9201066,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,55.0
0.90686524,-88.71612,-29.274181,-6.8062677,355.9711,-49.783306,199.39607,0.03650552,56.0
0.9084482,-55.383377,-71.31388,-15.303233,360.4315,-66.971924,199.69557,0.03650552,57.0
0.90735453,-96.648026,-49.157993,-22.18788,361.67145,-62.195797,199.68272,0.03650552,58.0
