Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.95225626,-89.0401,84.39667,-64.466,-179.0682,142.4281,221.16809,0.057519972,0.0
0.9490061,-50.040504,82.61384,-77.31944,-158.91826,142.4281,221.16809,0.057519972,1.0
0.9424917,-11.9879875,80.72094,-90.23561,-138.75092,142.44553,221.23396,0.057519972,2.0
0.95202905,24.627476,79.69398,-102.72656,-118.99829,142.41844,221.20229,0.057519972,3.0
0.9478495,63.334404,78.09254,-115.78563,-98.5264,142.41844,221.20229,0.057519972,4.0
0.9555812,101.210625,76.11948,-128.99399,-78.84239,142.41844,221.20229,0.057519972,5.0
0.9388727,140.6529,74.57966,-142.32048,-58.038338,142.50633,221.12881,0.057519972,6.0
0.94659394,176.7172,72.98163,-154.4984,-39.00384,142.50633,221.12881,0.057519972,7.0
0.9261637,214.3377,71.36482,-166.76198,-18.867882,142.50633,221.12881,0.057519972,8.0
0.9299845,247.96039,69.87208,-176.20432,-0.33836555,142.50633,221.12881,0.057519972,9.0
0.9244484,263.28336,68.12222,-175.61688,4.4031663,143.7731,219.62079,0.057519972,10.0
0.9149507,264.4083,51.2126,-176.20432,-0.33836555,142.50633,221.12881,0.057519972,11.0
0.9179473,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,12.0
0.9265726,268.81882,56.515785,-161.17596,-0.33836555,142.50633,221.12881,0.057519972,13.0
0.91822225,265.2407,69.87208,-176.20432,-0.33836555,142.50633,221.12881,0.057519972,14.0
0.92384684,263.16727,65.324326,-179.46704,1.8881454,142.50633,221.12881,0.057519972,15.0
0.91560227,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,16.0
0.9203832,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,17.0
0.92165947,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,18.0
0.90922654,264.13742,51.982838,-175.67435,-0.3243545,142.45837,221.04636,0.057519972,19.0
0.91793555,264.43372,51.450497,-175.60571,-0.33836553,142.50633,221.12881,0.057519972,20.0
0.90961236,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,21.0
0.9133913,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,22.0
0.9116781,265.1536,69.87208,-176.20432,-0.3383658,142.50633,221.12881,0.057519972,23.0
0.90885323,263.8785,65.587875,-172.72578,4.197,143.20276,219.62079,0.057519972,24.0
0.9277988,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,25.0
0.90804535,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,26.0
0.9142396,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,27.0
0.9203511,257.50052,23.116953,-184.30064,-0.34428114,142.83049,221.2258,0.057519972,28.0
0.910679,263.33862,68.008865,-174.97714,4.283705,143.75034,219.66104,0.057519972,29.0
0.91010267,263.79227,50.21758,-176.3053,-0.1974245,142.13576,221.23303,0.057519972,30.0
0.9195908,261.67944,71.0751,-186.96938,-0.13644953,141.12392,220.7879,0.057519972,31.0
0.9265722,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,32.0
0.9158105,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,33.0
0.9269995,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,34.0
0.9144151,265.10767,63.95658,-176.20432,-0.33836555,142.50633,221.12881,0.057519972,35.0
0.91692895,263.003,52.811523,-167.4746,7.1535206,141.37186,219.73953,0.057519972,36.0
0.92143375,265.37106,69.87208,-176.20432,-0.3383679,142.50633,221.12881,0.057519972,37.0
0.91516566,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,38.0
0.92164785,268.71494,49.748528,-166.34833,-4.1955643,140.26613,216.83151,0.057519972,39.0
0.915957,258.2644,60.936306,-188.06787,4.631565,146.24059,227.91216,0.057519972,40.0
0.9141537,257.8309,77.389626,-186.66203,8.028413,141.29295,219.32457,0.057519972,41.0
0.91481405,264.2026,51.48069,-175.8419,-0.38812944,142.48778,221.18575,0.057519972,42.0
0.91482466,271.67035,82.90001,-154.9404,-0.40240222,141.23871,220.98943,0.057519972,43.0
0.9177098,263.01645,66.73508,-177.23419,3.4965491,143.07564,220.83197,0.057519972,44.0
0.92508745,263.8848,69.853966,-177.67012,1.8273699,143.53241,219.71971,0.057519972,45.0
0.9108584,264.2985,68.80493,-178.0658,0.6449945,142.50633,221.12881,0.057519972,46.0
0.9179418,265.08594,82.85522,-172.82275,2.9303772,141.98589,222.90753,0.057519972,47.0
0.92366153,262.90176,68.687164,-175.66978,4.4031663,143.7731,219.62079,0.057519972,48.0
0.91687953,264.22186,51.02983,-175.77805,-0.37024647,142.48738,221.14285,0.057519972,49.0
0.91079944,264.46512,69.5182,-177.48193,0.28316712,142.50633,221.12881,0.057519972,50.0
0.91483694,252.96089,44.303642,-183.80737,14.568295,137.91898,220.88591,0.057519972,51.0
0.9152192,262.63727,66.811584,-176.31635,4.3946543,143.77025,219.62233,0.057519972,52.0
0.910426,263.72858,68.57906,-173.60301,4.4031663,143.7731,219.62079,0.057519972,53.0
0.9193894,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,54.0
0.91853106,263.16284,68.95623,-174.98302,4.474986,143.73375,219.4644,0.057519972,55.0
0.9115612,263.3564,43.190804,-181.7112,-4.232606,142.50633,221.12881,0.057519972,56.0
0.9153293,264.6313,69.629265,-177.26286,0.59219307,142.50633,221.12881,0.057519972,57.0
0.91926754,264.6155,68.33569,-176.58357,0.7983551,142.39656,221.35278,0.057519972,58.0
0.91459495,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,59.0
0.90681845,265.42502,88.38769,-176.20432,-0.33836555,142.50633,221.12881,0.057519972,60.0
0.91362417,263.2772,74.73555,-175.61688,4.4031653,143.7731,219.62079,0.057519972,61.0
0.9152412,263.96167,49.608162,-176.15013,-0.11396463,142.44885,221.13206,0.057519972,62.0
0.9160137,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,63.0
0.9111503,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,64.0
0.92106634,262.95572,66.4755,-175.73125,4.2932367,144.24707,218.18582,0.057519972,65.0
0.9236108,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,66.0
0.91816264,265.24988,69.82557,-176.34991,-0.27806067,142.50633,221.12881,0.057519972,67.0
0.92191905,265.27725,69.87208,-176.20432,-0.3383661,142.50633,221.12881,0.057519972,68.0
0.92780155,256.80515,61.85621,-186.69008,8.807643,142.50633,221.12881,0.057519972,69.0
0.92253137,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,70.0
0.9206924,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,71.0
0.9247638,262.48642,68.05625,-176.66913,5.0699053,144.06946,219.96793,0.057519972,72.0
0.92442703,265.4387,69.87208,-176.20432,-0.33836555,142.50633,221.12881,0.057519972,73.0
0.919081,260.34363,23.666378,-176.20432,-0.33836555,142.50633,221.12881,0.057519972,74.0
0.9098148,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,75.0
0.9147652,263.30798,68.83459,-174.47546,4.464575,143.73424,219.49355,0.057519972,76.0
0.9253557,264.46957,50.92486,-176.10826,-1.0352453,142.50633,221.12881,0.057519972,77.0
0.9111902,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,78.0
0.92529947,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,79.0
0.92198724,264.57794,51.905083,-175.81934,-0.65926826,142.56252,221.46994,0.057519972,80.0
0.91399217,263.11447,69.08482,-175.61626,4.4050074,143.77615,219.6203,0.057519972,81.0
0.91739887,264.58206,79.23635,-178.10506,0.37939245,145.47755,221.65773,0.057519972,82.0
0.91719115,261.3557,70.8882,-182.06006,3.8115377,142.50633,221.12881,0.057519972,83.0
0.909703,265.70728,69.31939,-170.42195,2.881595,145.9815,216.68144,0.057519972,84.0
0.92408484,248.00957,72.89683,-172.06635,32.26409,131.12422,233.48314,0.057519972,85.0
0.92589456,265.23563,69.87208,-176.20432,-0.33836555,142.50633,221.12881,0.057519972,86.0
0.9090155,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,87.0
0.9098543,262.95807,68.39662,-175.73503,4.200067,143.82257,219.48286,0.057519972,88.0
0.90949875,264.1583,52.049435,-175.83678,-0.3595917,142.50673,221.1676,0.057519972,89.0
0.9215147,263.30392,68.08969,-175.4104,4.2911015,143.80316,219.59047,0.057519972,90.0
0.9276769,263.16202,68.390656,-175.49701,4.1470103,143.76924,219.62904,0.057519972,91.0
0.9206404,263.82977,50.40586,-176.20934,0.08648935,143.10349,220.6696,0.057519972,92.0
0.92380714,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,93.0
0.92799324,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,94.0
0.91309935,259.1732,58.684284,-195.76169,-2.527361,145.68205,221.82835,0.057519972,95.0
0.91750395,262.50626,93.18046,-187.24231,-1.3883381,141.922,219.30391,0.057519972,96.0
0.9141037,264.00946,51.507385,-175.30635,0.19264376,142.02061,220.76923,0.057519972,97.0
0.91125613,263.19272,69.0225,-174.875,4.855094,143.6863,219.56253,0.057519972,98.0
0.9084745,262.986,83.633446,-173.65599,6.3746223,142.50633,221.12881,0.057519972,99.0
0.91084343,263.30518,68.99566,-174.50056,4.4647527,143.73454,219.49193,0.057519972,100.0
