anchor_idx,radius,max_dist,n_escaped,n_total
6,0.012241478078067303,0.012241530232131481,0,10
7,0.008782041259109974,0.008782082237303257,0,10
8,0.00794768426567316,0.007947728037834167,0,10
9,0.0066236169077456,0.006623656023293734,0,10
0,0.03491806611418724,0.03491811081767082,0,10
1,0.030022764578461647,0.030022818595170975,0,10
2,0.02639273926615715,0.026392797008156776,0,10
3,0.022024931386113167,0.022024983540177345,0,10
4,0.0182869341224432,0.01828695833683014,0,10
5,0.015315520577132702,0.015315569937229156,0,10
6,0.012241478078067303,0.012241506017744541,0,10
7,0.008782041259109974,0.00878208689391613,0,10
8,0.00794768426567316,0.007947741076350212,0,10
9,0.0066236169077456,0.0066236574202775955,0,10
10,0.005168159492313862,0.005168172996491194,0,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.030022764578461647,0.030022822320461273,0,10
2,0.02639273926615715,0.026392780244350433,0,10
3,0.022024931386113167,0.022024964913725853,0,10
4,0.0182869341224432,0.018286986276507378,0,10
5,0.015315520577132702,0.015315565280616283,0,10
6,0.012241478078067303,0.012241519056260586,0,10
7,0.008782041259109974,0.008782061748206615,0,10
8,0.00794768426567316,0.00794773269444704,0,10
9,0.0066236169077456,0.0066235968843102455,0,10
10,0.005168159492313862,0.004992005415260792,0,10
11,0.0041190036572515965,0.004119043238461018,0,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.030022764578461647,0.03002280183136463,0,10
2,0.02639273926615715,0.026392795145511627,0,10
3,0.022024931386113167,0.022024957463145256,0,10
4,0.0182869341224432,0.018286993727087975,0,10
5,0.015315520577132702,0.015315579250454903,0,10
6,0.012241478078067303,0.012241535820066929,0,10
7,0.008782041259109974,0.00878209713846445,0,10
8,0.00794768426567316,0.007947714999318123,0,10
9,0.0066236169077456,0.0066236634738743305,0,10
10,0.005168159492313862,0.005038356874138117,0,10
11,0.0041190036572515965,0.0041189854964613914,0,10
12,0.0027003444265574217,0.0027003397699445486,0,10
0,0.03491806611418724,0.03491811081767082,0,10
1,0.030022764578461647,0.030022794380784035,0,10
2,0.02639273926615715,0.026392783969640732,0,10
3,0.022024931386113167,0.022024989128112793,0,10
4,0.0182869341224432,0.018286988139152527,0,10
5,0.015315520577132702,0.015315554104745388,0,10
6,0.012241478078067303,0.012241518124938011,0,10
7,0.008782041259109974,0.008782094344496727,0,10
8,0.00794768426567316,0.007947741076350212,0,10
9,0.0066236169077456,0.006623664405196905,0,10
10,0.005168159492313862,0.005168186966329813,0,10
11,0.0041190036572515965,0.004118964541703463,0,10
12,0.0027003444265574217,0.002700377721339464,0,10
13,0.002326573245227337,0.002326536225154996,0,10
0,0.03491806611418724,0.034918107092380524,0,10
1,0.030022764578461647,0.03002280741930008,0,10
2,0.02639273926615715,0.02639279142022133,0,10
3,0.022024931386113167,0.022024989128112793,0,10
4,0.0182869341224432,0.01828698255121708,0,10
5,0.015315520577132702,0.015315567143261433,0,10
6,0.012241478078067303,0.012241534888744354,0,10
7,0.008782041259109974,0.008782066404819489,0,10
8,0.00794768426567316,0.007947687990963459,0,10
9,0.0066236169077456,0.006623643916100264,0,10
10,0.005168159492313862,0.005168212112039328,0,10
11,0.0041190036572515965,0.0041190506890416145,0,10
12,0.0027003444265574217,0.002700339537113905,0,10
13,0.002326573245227337,0.0023265976924449205,0,10
14,0.001453551696613431,0.0014535156078636646,0,10
0,0.03491806611418724,0.034918107092380524,0,10
1,0.030022764578461647,0.030022799968719482,0,10
2,0.02639273926615715,0.026392778381705284,0,10
3,0.022024931386113167,0.022024985402822495,0,10
4,0.0182869341224432,0.018286991864442825,0,10
5,0.015315520577132702,0.015315568074584007,0,10
6,0.012241478078067303,0.012241522781550884,0,10
7,0.008782041259109974,0.008782041259109974,0,10
8,0.00794768426567316,0.007947690784931183,0,10
9,0.0066236169077456,0.0066235680133104324,0,10
10,0.005168159492313862,0.0051681967452168465,0,10
11,0.0041190036572515965,0.004119005519896746,0,10
12,0.0027003444265574217,0.002700320677831769,0,10
13,0.002326573245227337,0.0023265485651791096,0,10
14,0.001453551696613431,0.0014536012895405293,0,10
15,0.001817018841393292,0.001817055162973702,0,10
0,0.03491806611418724,0.03491807356476784,0,10
1,0.030022764578461647,0.030022824183106422,0,10
2,0.02639273926615715,0.026392797008156776,0,10
3,0.022024931386113167,0.022024985402822495,0,10
4,0.0182869341224432,0.018286969512701035,0,10
5,0.015315520577132702,0.015315551310777664,0,10
6,0.012241478078067303,0.012241526506841183,0,10
7,0.008782041259109974,0.008782085962593555,0,10
8,0.00794768426567316,0.00794773455709219,0,10
9,0.0066236169077456,0.006623623427003622,0,10
10,0.005168159492313862,0.005168195813894272,0,10
11,0.0041190036572515965,0.004119012504816055,0,10
12,0.0027003444265574217,0.002700376557186246,0,10
13,0.002326573245227337,0.002326573943719268,0,10
14,0.001453551696613431,0.001453513279557228,0,10
15,0.001817018841393292,0.0018170563271269202,0,10
16,0.0012559657916426659,0.0012559888418763876,0,10
0,0.03491806611418724,0.034918103367090225,0,10
1,0.030022764578461647,0.030022824183106422,0,10
2,0.02639273926615715,0.02639279142022133,0,10
3,0.022024931386113167,0.022024985402822495,0,10
4,0.0182869341224432,0.01828697696328163,0,10
5,0.015315520577132702,0.015315559692680836,0,10
6,0.012241478078067303,0.012241527438163757,0,10
7,0.008782041259109974,0.008782093413174152,0,10
8,0.00794768426567316,0.007947740145027637,0,10
9,0.0066236169077456,0.00662365322932601,0,10
10,0.005168159492313862,0.0051681362092494965,0,10
11,0.0041190036572515965,0.004119060002267361,0,10
12,0.0027003444265574217,0.002700329525396228,0,10
13,0.002326573245227337,0.0023265923373401165,0,10
14,0.001453551696613431,0.0014535886002704501,0,10
15,0.001817018841393292,0.001817066571675241,0,10
16,0.0012559657916426659,0.0012560023460537195,0,10
17,0.0013628756860271096,0.0013628671877086163,0,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.030022764578461647,0.03002280741930008,0,10
2,0.02639273926615715,0.026392783969640732,0,10
3,0.022024931386113167,0.022024987265467644,0,10
4,0.0182869341224432,0.01828698255121708,0,10
5,0.015315520577132702,0.015315578319132328,0,10
6,0.012241478078067303,0.012241536751389503,0,10
7,0.008782041259109974,0.008782099932432175,0,10
8,0.00794768426567316,0.007947727106511593,0,10
9,0.0066236169077456,0.006623594090342522,0,10
10,0.005168159492313862,0.005168145056813955,0,10
11,0.0041190036572515965,0.004118964076042175,0,10
12,0.0027003444265574217,0.002700371667742729,0,10
13,0.002326573245227337,0.0023265169002115726,0,10
14,0.001453551696613431,0.0014536078087985516,0,10
15,0.001817018841393292,0.001817055162973702,0,10
16,0.0012559657916426659,0.0012560023460537195,0,10
17,0.0013628756860271096,0.0013628804590553045,0,10
18,0.00012119200255256146,0.00012125067587476224,0,10
0,0.03491806611418724,0.03491811081767082,0,10
1,0.030022764578461647,0.030022822320461273,0,10
2,0.02639273926615715,0.026392772793769836,0,10
3,0.022024931386113167,0.022024989128112793,0,10
4,0.0182869341224432,0.018286975100636482,0,10
5,0.015315520577132702,0.015315554104745388,0,10
6,0.012241478078067303,0.012241531163454056,0,10
7,0.008782041259109974,0.008782071061432362,0,10
8,0.00794768426567316,0.007947715930640697,0,10
9,0.0066236169077456,0.0066236406564712524,0,10
10,0.005168159492313862,0.005168129224330187,0,10
11,0.0041190036572515965,0.004118985962122679,0,10
12,0.0027003444265574217,0.002700369106605649,0,10
13,0.002326573245227337,0.0023265269119292498,0,10
14,0.001453551696613431,0.0014535861555486917,0,10
15,0.001817018841393292,0.001817056443542242,0,10
16,0.0012559657916426659,0.00125598453450948,0,10
17,0.0013628756860271096,0.0013629202730953693,0,10
18,0.00012119200255256146,0.00012123681517550722,0,10
19,0.000671953137498349,0.0006719854427501559,0,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.030022764578461647,0.030022818595170975,0,10
2,0.02639273926615715,0.026392782106995583,0,10
3,0.022024931386113167,0.022024981677532196,0,10
4,0.0182869341224432,0.018286993727087975,0,10
5,0.015315520577132702,0.015315576456487179,0,10
6,0.012241478078067303,0.012241531163454056,0,10
7,0.008782041259109974,0.00878209713846445,0,10
8,0.00794768426567316,0.007947737351059914,0,10
9,0.0066236169077456,0.006623659282922745,0,10
10,0.005168159492313862,0.005168187897652388,0,10
11,0.0041190036572515965,0.004118996672332287,0,10
12,0.0027003444265574217,0.0027003989089280367,0,10
13,0.002326573245227337,0.0023265897762030363,0,10
14,0.001453551696613431,0.001453571254387498,0,10
15,0.001817018841393292,0.0018170607509091496,0,10
16,0.0012559657916426659,0.0012559202732518315,0,10
17,0.0013628756860271096,0.0013629160821437836,0,10
18,0.00012119200255256146,0.00011826318223029375,0,10
19,0.000671953137498349,0.0006719854427501559,0,10
20,0.0007814242853783071,0.0007814328419044614,0,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.030022764578461647,0.030022813007235527,0,10
2,0.02639273926615715,0.02639279142022133,0,10
3,0.022024931386113167,0.022024981677532196,0,10
4,0.0182869341224432,0.018286975100636482,0,10
5,0.015315520577132702,0.015315571799874306,0,10
6,0.012241478078067303,0.012241536751389503,0,10
7,0.008782041259109974,0.0087820990011096,0,10
8,0.00794768426567316,0.007947703823447227,0,10
9,0.0066236169077456,0.00662365835160017,0,10
10,0.005168159492313862,0.005168179981410503,0,10
11,0.0041190036572515965,0.0041190399788320065,0,10
12,0.0027003444265574217,0.0027003891300410032,0,10
13,0.002326573245227337,0.0023265976924449205,0,10
14,0.001453551696613431,0.0014535794034600258,0,10
15,0.001817018841393292,0.0018170286202803254,0,10
16,0.0012559657916426659,0.001256010727956891,0,10
17,0.0013628756860271096,0.001362896291539073,0,10
18,0.00012119200255256146,0.00012122924090363085,0,10
19,0.000671953137498349,0.0006345717702060938,0,10
20,0.0007814242853783071,0.0007814649143256247,0,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.030022764578461647,0.030022811144590378,0,10
2,0.02639273926615715,0.02639276534318924,0,10
3,0.022024931386113167,0.02202497608959675,0,10
4,0.0182869341224432,0.018286967650055885,0,10
5,0.015315520577132702,0.015315580181777477,0,10
6,0.012241478078067303,0.012241528369486332,0,10
7,0.008782041259109974,0.008782089687883854,0,10
8,0.00794768426567316,0.007947742938995361,0,10
9,0.0066236169077456,0.006623563822358847,0,10
10,0.005168159492313862,0.005168166942894459,0,10
11,0.0041190036572515965,0.0037771870847791433,0,10
12,0.0027003444265574217,0.0025305473245680332,0,10
13,0.002326573245227337,0.0023266153875738382,0,10
14,0.001453551696613431,0.0013967608101665974,0,10
15,0.001817018841393292,0.001817045733332634,0,10
16,0.0012559657916426659,0.0012560108443722129,0,10
17,0.0013628756860271096,0.0013629180612042546,0,10
18,0.00012119200255256146,0.00012123145279474556,0,10
19,0.000671953137498349,0.0006719400989823043,0,10
20,0.0007814242853783071,0.0007814483251422644,0,10
22,0.00027650027186609805,0.00026934940251521766,0,10
0,0.03491806611418724,0.03491812199354172,0,10
1,0.030022764578461647,0.030022788792848587,0,10
2,0.02639273926615715,0.02639278769493103,0,10
3,0.022024931386113167,0.022024989128112793,0,10
4,0.0182869341224432,0.01828698068857193,0,10
5,0.015315520577132702,0.015315570868551731,0,10
6,0.012241478078067303,0.01224153395742178,0,10
7,0.008782041259109974,0.00878210086375475,0,10
8,0.00794768426567316,0.007947709411382675,0,10
9,0.0066236169077456,0.006623595021665096,0,10
10,0.005168159492313862,0.005168159957975149,0,10
11,0.0041190036572515965,0.004119050223380327,0,10
12,0.0027003444265574217,0.0027003600262105465,0,10
13,0.002326573245227337,0.0023265602067112923,0,10
14,0.001453551696613431,0.0014535504160448909,0,10
15,0.001817018841393292,0.0018169968388974667,0,10
16,0.0012559657916426659,0.001256015500985086,0,10
17,0.0013628756860271096,0.0012608824763447046,0,10
18,0.00012119200255256146,0.00012119544408051297,0,10
19,0.000671953137498349,0.0006719210650771856,0,10
20,0.0007814242853783071,0.0007814473938196898,0,10
22,0.00027650027186609805,0.00027653295546770096,0,10
23,5.334393790690228e-06,5.342040367395384e-06,0,10
0,0.03491806611418724,0.03491812199354172,0,10
1,0.030022764578461647,0.03002280369400978,0,10
2,0.02639273926615715,0.026392772793769836,0,10
3,0.022024931386113167,0.022024987265467644,0,10
4,0.0182869341224432,0.018286990001797676,0,10
5,0.015315520577132702,0.015315549448132515,0,10
6,0.012241478078067303,0.012241534888744354,0,10
7,0.008782041259109974,0.008782093413174152,0,10
8,0.00794768426567316,0.007947665639221668,0,10
9,0.0066236169077456,0.006623648572713137,0,10
10,0.005168159492313862,0.005168199073523283,0,10
11,0.0041190036572515965,0.004118986893445253,0,10
12,0.0027003444265574217,0.002700364449992776,0,10
13,0.002326573245227337,0.0022536073811352253,0,10
14,0.001453551696613431,0.001453528180718422,0,10
15,0.001817018841393292,0.0018170613329857588,0,10
16,0.0012559657916426659,0.0012560164323076606,0,10
17,0.0013628756860271096,0.0013628999004140496,0,10
18,0.00012119200255256146,0.00012124222848797217,0,10
19,0.000671953137498349,0.0006719479570165277,0,10
20,0.0007814242853783071,0.0007507010013796389,0,10
22,0.00027650027186609805,0.0002765329263638705,0,10
23,5.334393790690228e-06,5.350844730855897e-06,0,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.030022764578461647,0.030022813007235527,0,10
2,0.02639273926615715,0.026392782106995583,0,10
3,0.022024931386113167,0.022024964913725853,0,10
4,0.0182869341224432,0.018286990001797676,0,10
5,0.015315520577132702,0.01531551405787468,0,10
6,0.012241478078067303,0.012241536751389503,0,10
7,0.008782041259109974,0.008782078512012959,0,10
8,0.00794768426567316,0.007947739213705063,0,10
9,0.0066236169077456,0.006623576860874891,0,10
10,0.005168159492313862,0.0049281339161098,0,10
11,0.0041190036572515965,0.004119055345654488,0,10
12,0.0027003444265574217,0.0027003909926861525,0,10
13,0.002326573245227337,0.0023266167845577,0,10
14,0.001453551696613431,0.0014535665977746248,0,10
15,0.001817018841393292,0.0018170102266594768,0,10
16,0.0012559657916426659,0.0012559823226183653,0,10
17,0.0013628756860271096,0.0013628288870677352,0,10
18,0.00012119200255256146,0.00012117037840653211,0,10
19,0.000671953137498349,0.000671922869514674,0,10
20,0.0007814242853783071,0.0007814826676622033,0,10
22,0.00027650027186609805,0.00027644677902571857,0,10
23,5.334393790690228e-06,5.383012194215553e-06,0,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.030022764578461647,0.03002280741930008,0,10
2,0.02639273926615715,0.026392793282866478,0,10
3,0.022024931386113167,0.022024953737854958,0,10
4,0.0182869341224432,0.018286969512701035,0,10
5,0.015315520577132702,0.015315565280616283,0,10
6,0.012241478078067303,0.012241482734680176,0,10
7,0.008782041259109974,0.00878208689391613,0,10
8,0.00794768426567316,0.007947731763124466,0,10
9,0.0066236169077456,0.006623667199164629,0,10
10,0.005168159492313862,0.005168138071894646,0,10
11,0.0041190036572515965,0.004118980374187231,0,10
12,0.0027003444265574217,0.0027003695722669363,0,10
13,0.002326573245227337,0.002326548332348466,0,10
14,0.001453551696613431,0.0014536039670929313,0,10
15,0.001817018841393292,0.0018170527182519436,0,10
16,0.0012559657916426659,0.0012560106115415692,0,10
17,0.0013628756860271096,0.0013628908200189471,0,10
18,0.00012119200255256146,0.00012124020577175543,0,10
19,0.000671953137498349,0.000671988062094897,0,10
20,0.0007814242853783071,0.0007814643322490156,0,10
22,0.00027650027186609805,0.0002765350218396634,0,10
23,5.334393790690228e-06,5.29555609318777e-06,0,10
26,0.0002134365204256028,0.00021338590886443853,0,10
0,0.03491806611418724,0.034918125718832016,0,10
1,0.030022764578461647,0.03002280741930008,0,10
2,0.02639273926615715,0.02639279142022133,0,10
3,0.022024931386113167,0.022024989128112793,0,10
4,0.0182869341224432,0.018286991864442825,0,10
5,0.015315520577132702,0.015315554104745388,0,10
6,0.012241478078067303,0.01224153209477663,0,10
7,0.008782041259109974,0.008782063610851765,0,10
8,0.00794768426567316,0.007947693578898907,0,10
9,0.0066236169077456,0.006623659748584032,0,10
10,0.005168159492313862,0.005168208386749029,0,10
11,0.0041190036572515965,0.003926355391740799,0,10
12,0.0027003444265574217,0.0027003739960491657,0,10
13,0.002326573245227337,0.0023266300559043884,0,10
14,0.001453551696613431,0.0014535558875650167,0,10
15,0.001817018841393292,0.001817025477066636,0,10
16,0.0012559657916426659,0.0012560054892674088,0,10
17,0.0013628756860271096,0.0013628614833578467,0,10
18,0.00012119200255256146,0.0001212447605212219,0,10
19,0.000671953137498349,0.0006719899247400463,0,10
20,0.0007814242853783071,0.0007813922711648047,0,10
22,0.00027650027186609805,0.0002765195386018604,0,10
23,5.334393790690228e-06,5.31654268343118e-06,0,10
26,0.0002134365204256028,0.0002134878159267828,0,10
27,0.00018399224791210145,0.0001840245968196541,0,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.030022764578461647,0.030022816732525826,0,10
2,0.02639273926615715,0.02639274299144745,0,10
3,0.022024931386113167,0.022024981677532196,0,10
4,0.0182869341224432,0.018286973237991333,0,10
5,0.015315520577132702,0.015315563417971134,0,10
6,0.012241478078067303,0.012241534888744354,0,10
7,0.008782041259109974,0.008782078512012959,0,10
8,0.00794768426567316,0.007947689853608608,0,10
9,0.0066236169077456,0.0066236103884875774,0,10
10,0.005168159492313862,0.005073397420346737,0,10
11,0.0041190036572515965,0.0041190264746546745,0,10
12,0.0027003444265574217,0.0027003271970897913,0,10
13,0.002326573245227337,0.002326579997316003,0,10
14,0.001453551696613431,0.0014535917434841394,0,10
15,0.001817018841393292,0.0018169785616919398,0,10
16,0.0012559657916426659,0.0012560226023197174,0,10
17,0.0013628756860271096,0.0013628173619508743,0,10
18,0.00012119200255256146,0.00012115613208152354,0,10
19,0.000671953137498349,0.0006719557568430901,0,10
20,0.0007814242853783071,0.0007814554846845567,0,10
22,0.00027650027186609805,0.0002765212848316878,0,10
23,5.334393790690228e-06,5.365044216887327e-06,0,10
26,0.0002134365204256028,0.0002134294481948018,0,10
27,0.00018399224791210145,0.00018398184329271317,0,10
28,0.0005208189832046628,0.0005208465154282749,0,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.030022764578461647,0.030022818595170975,0,10
2,0.02639273926615715,0.026392800733447075,0,10
3,0.022024931386113167,0.022024987265467644,0,10
4,0.0182869341224432,0.018286975100636482,0,10
5,0.015315520577132702,0.015315543860197067,0,10
6,0.012241478078067303,0.012241537682712078,0,10
7,0.008782041259109974,0.00878205057233572,0,10
8,0.00794768426567316,0.007947707548737526,0,10
9,0.0066236169077456,0.006623663939535618,0,10
10,0.005168159492313862,0.005168195813894272,0,10
11,0.0041190036572515965,0.0038121077232062817,0,10
12,0.0027003444265574217,0.0027003628201782703,0,10
13,0.002326573245227337,0.002326604211702943,0,10
14,0.001453551696613431,0.0014536066446453333,0,10
15,0.001817018841393292,0.0018169796094298363,0,10
16,0.0012559657916426659,0.0012560210889205337,0,10
17,0.0013628756860271096,0.0013629032764583826,0,10
18,0.00012119200255256146,0.00012124900968046859,0,10
19,0.000671953137498349,0.0006719031371176243,0,10
20,0.0007814242853783071,0.0007814540294930339,0,10
22,0.00027650027186609805,0.0002765334793366492,0,10
23,5.334393790690228e-06,5.364423032006016e-06,0,10
26,0.0002134365204256028,0.00021344705601222813,0,10
27,0.00018399224791210145,0.00018404473667033017,0,10
28,0.0005208189832046628,0.0005208177608437836,0,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.030022764578461647,0.030022816732525826,0,10
2,0.02639273926615715,0.026392774656414986,0,10
3,0.022024931386113167,0.022024981677532196,0,10
4,0.0182869341224432,0.018286967650055885,0,10
5,0.015315520577132702,0.015315568074584007,0,10
6,0.012241478078067303,0.012241491116583347,0,10
7,0.008782041259109974,0.008782063610851765,0,10
8,0.00794768426567316,0.007947730831801891,0,10
9,0.0066236169077456,0.006623638328164816,0,10
10,0.005168159492313862,0.005168144125491381,0,10
11,0.0041190036572515965,0.004118971060961485,0,10
12,0.0027003444265574217,0.00270033348351717,0,10
13,0.002326573245227337,0.0022181340027600527,0,10
14,0.001453551696613431,0.0014536004746332765,0,10
15,0.001817018841393292,0.0018169931136071682,0,10
16,0.0012559657916426659,0.0012559746392071247,0,10
17,0.0013628756860271096,0.0013628926826640964,0,10
18,0.00012119200255256146,0.00012120856990804896,0,10
19,0.000671953137498349,0.0006719925440847874,0,10
20,0.0007814242853783071,0.0007814685232006013,0,10
22,0.00027650027186609805,0.000276534614386037,0,10
23,5.334393790690228e-06,5.341324595065089e-06,0,10
26,0.0002134365204256028,0.0002134919777745381,0,10
27,0.00018399224791210145,0.00018398326938040555,0,10
28,0.0005208189832046628,0.0005174704128876328,0,10
30,0.0004904590896330774,0.0004904710222035646,0,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.030022764578461647,0.030022820457816124,0,10
2,0.02639273926615715,0.026392798870801926,0,10
3,0.022024931386113167,0.022024989128112793,0,10
4,0.0182869341224432,0.018286986276507378,0,10
5,0.015315520577132702,0.01531557459384203,0,10
6,0.012241478078067303,0.012241526506841183,0,10
7,0.008782041259109974,0.00878209713846445,0,10
8,0.00794768426567316,0.007947674952447414,0,10
9,0.0066236169077456,0.006623623427003622,0,10
10,0.005168159492313862,0.005168215371668339,0,10
11,0.0041190036572515965,0.0041189598850905895,0,10
12,0.0027003444265574217,0.002700331388041377,0,10
13,0.002326573245227337,0.0021926856134086847,0,10
14,0.001453551696613431,0.001453540869988501,0,10
15,0.001817018841393292,0.0018170361872762442,0,10
16,0.0012559657916426659,0.0012560177128762007,0,10
17,0.0013628756860271096,0.0013629134045913815,0,10
18,0.00012119200255256146,0.00012120259634684771,0,10
19,0.000671953137498349,0.000671955815050751,0,10
20,0.0007814242853783071,0.0007814708515070379,0,10
22,0.00027650027186609805,0.00027651654090732336,0,10
23,5.334393790690228e-06,5.388995305111166e-06,0,10
26,0.0002134365204256028,0.00021338822261895984,0,10
27,0.00018399224791210145,0.00018402021669317037,0,10
28,0.0005208189832046628,0.0005208355141803622,0,10
30,0.0004904590896330774,0.0004904922679997981,0,10
0,0.03491806611418724,0.03491812199354172,0,10
1,0.030022764578461647,0.030022786930203438,0,10
2,0.02639273926615715,0.026392769068479538,0,10
3,0.022024931386113167,0.022024983540177345,0,10
4,0.0182869341224432,0.01828697696328163,0,10
5,0.015315520577132702,0.015315579250454903,0,10
6,0.012241478078067303,0.012241528369486332,0,10
7,0.008782041259109974,0.008782041259109974,0,10
8,0.00794768426567316,0.007947717793285847,0,10
9,0.0066236169077456,0.006623603403568268,0,10
10,0.005168159492313862,0.005168194882571697,0,10
11,0.0041190036572515965,0.004119039513170719,0,10
12,0.0027003444265574217,0.002700338838621974,0,10
13,0.002326573245227337,0.0023266240023076534,0,10
14,0.001453551696613431,0.0014535192167386413,0,10
15,0.001817018841393292,0.001816977164708078,0,10
16,0.0012559657916426659,0.0012559506576508284,0,10
17,0.0013628756860271096,0.0012843887088820338,0,10
18,0.00012119200255256146,0.00012114278797525913,0,10
19,0.000671953137498349,0.0006719683879055083,0,10
20,0.0007814242853783071,0.0007814500131644309,0,10
22,0.00027650027186609805,0.0002765065582934767,0,10
23,5.334393790690228e-06,5.366002369555645e-06,0,10
26,0.0002134365204256028,0.00021343999833334237,0,10
27,0.00018399224791210145,0.00018395812367089093,0,10
28,0.0005208189832046628,0.0005208140355534852,0,10
30,0.0004904590896330774,0.0004905080422759056,0,10
0,0.03491806611418724,0.034918103367090225,0,10
1,0.030022764578461647,0.030022822320461273,0,10
2,0.02639273926615715,0.02639278955757618,0,10
3,0.022024931386113167,0.022024989128112793,0,10
4,0.0182869341224432,0.01828695274889469,0,10
5,0.015315520577132702,0.01531556248664856,0,10
6,0.012241478078067303,0.012241536751389503,0,10
7,0.008782041259109974,0.008782087825238705,0,10
8,0.00794768426567316,0.007947693578898907,0,10
9,0.0066236169077456,0.0066236271522939205,0,10
10,0.005168159492313862,0.004746135324239731,0,10
11,0.0041190036572515965,0.004119028802961111,0,10
12,0.0027003444265574217,0.0027003681752830744,0,10
13,0.002326573245227337,0.0023265844210982323,0,10
14,0.001453551696613431,0.0014535764930769801,0,10
15,0.001817018841393292,0.0018170378170907497,0,10
16,0.0012559657916426659,0.0012560120085254312,0,10
17,0.0013628756860271096,0.001362845185212791,0,10
18,0.00012119200255256146,0.00012114500714233145,0,10
19,0.000671953137498349,0.0006720085511915386,0,10
20,0.0007814242853783071,0.0007814551354385912,0,10
22,0.00027650027186609805,0.00027655568555928767,0,10
23,5.334393790690228e-06,5.318870535120368e-06,0,10
26,0.0002134365204256028,0.00019545017858035862,0,10
27,0.00018399224791210145,0.00018400706176180393,0,10
28,0.0005208189832046628,0.0005208367365412414,0,10
30,0.0004904590896330774,0.0004904560628347099,0,10
0,0.03491806611418724,0.034918125718832016,0,10
1,0.030022764578461647,0.03002280183136463,0,10
2,0.02639273926615715,0.026392774656414986,0,10
3,0.022024931386113167,0.022024989128112793,0,10
4,0.0182869341224432,0.01828698255121708,0,10
5,0.015315520577132702,0.01531557273119688,0,10
6,0.012241478078067303,0.012241510674357414,0,10
7,0.008782041259109974,0.00878207478672266,0,10
8,0.00794768426567316,0.007947725243866444,0,10
9,0.0066236169077456,0.006623624358326197,0,10
10,0.005168159492313862,0.005168120842427015,0,10
11,0.0041190036572515965,0.004119031596928835,0,10
12,0.0027003444265574217,0.0027003521099686623,0,10
