Y,X1,X2,regret,iteration
0.70717865,1.0305264,0.11724353,0.29751503,0.0
0.76461077,0.9803606,0.11013382,0.29751503,1.0
0.8150228,0.92605364,0.10249985,0.29751503,2.0
0.86040497,0.87581,0.12287127,0.29751503,3.0
0.8599274,0.87578636,0.117738076,0.29751503,4.0
0.8577324,0.87581,0.12287127,0.29751503,5.0
0.8626828,0.87606215,0.12787792,0.29751503,6.0
0.8615895,0.87581,0.12287127,0.29751503,7.0
0.86804396,0.87620634,0.13130157,0.29751503,8.0
0.8517656,0.87566584,0.11377465,0.29751503,9.0
0.81898576,0.8870612,0.05888364,0.29751503,10.0
0.8660228,0.87644607,0.13316545,0.29751503,11.0
0.8711112,0.8766716,0.13387181,0.29751503,12.0
0.8678286,0.87581,0.12287127,0.29751503,13.0
0.87111497,0.87581,0.12287127,0.29751503,14.0
0.84867436,0.8757708,0.11391363,0.29751503,15.0
0.85450214,0.8755845,0.1171338,0.29751503,16.0
0.83566684,0.8809047,0.077523,0.29751503,17.0
0.81969905,0.8865314,0.060105626,0.29751503,18.0
0.85739845,0.87581,0.12287127,0.29751503,19.0
0.8615001,0.87572545,0.122146636,0.29751503,20.0
0.8323636,0.8851427,0.06361808,0.29751503,21.0
0.8589748,0.87570906,0.10979378,0.29751503,22.0
0.8381376,0.88024974,0.08046612,0.29751503,23.0
0.8568616,0.87581,0.12287127,0.29751503,24.0
0.8632459,0.87666,0.13385352,0.29751503,25.0
0.87369883,0.8765734,0.13371664,0.29751503,26.0
0.8360093,0.879017,0.08579294,0.29751503,27.0
0.85521287,0.8764443,0.10218209,0.29751503,28.0
0.86812484,0.87581,0.12287127,0.29751503,29.0
0.87049836,0.87581,0.12287127,0.29751503,30.0
0.8340348,0.88146645,0.07497386,0.29751503,31.0
0.83758783,0.88131166,0.07565577,0.29751503,32.0
0.81650484,0.8868709,0.0591689,0.29751503,33.0
0.8592845,0.87581,0.12287127,0.29751503,34.0
0.86219954,0.87581,0.12287127,0.29751503,35.0
0.8638283,0.87581,0.12287127,0.29751503,36.0
0.8548972,0.87682426,0.09797958,0.29751503,37.0
0.8407477,0.8814521,0.075019784,0.29751503,38.0
0.8540843,0.87581,0.12287127,0.29751503,39.0
0.84360963,0.87797964,0.08973892,0.29751503,40.0
0.83415633,0.87996143,0.08150247,0.29751503,41.0
0.8689071,0.87581,0.12287127,0.29751503,42.0
0.867254,0.87581,0.12287127,0.29751503,43.0
0.8162815,0.8868844,0.059562366,0.29751503,44.0
0.82587934,0.88692355,0.059007104,0.29751503,45.0
0.8568847,0.87581,0.12287127,0.29751503,46.0
0.8310961,0.88428867,0.06645851,0.29751503,47.0
0.820678,0.886888,0.05941378,0.29751503,48.0
0.8588843,0.8757824,0.12074232,0.29751503,49.0
0.8365971,0.88288146,0.070211366,0.29751503,50.0
0.85312515,0.87581,0.12287127,0.29751503,51.0
0.8621516,0.87581,0.12287127,0.29751503,52.0
0.86370176,0.87581,0.12287127,0.29751503,53.0
0.8613953,0.8761684,0.105802625,0.29751503,54.0
0.8590477,0.8765657,0.13370442,0.29751503,55.0
0.87051797,0.875792,0.12616877,0.29751503,56.0
0.85679233,0.8766487,0.0991043,0.29751503,57.0
0.85677016,0.8760518,0.12877049,0.29751503,58.0
0.8520793,0.87671643,0.09976758,0.29751503,59.0
0.81753653,0.88674366,0.059463676,0.29751503,60.0
0.82718927,0.8828616,0.07114354,0.29751503,61.0
0.829819,0.88316196,0.07002428,0.29751503,62.0
0.87091315,0.87581,0.12287127,0.29751503,63.0
0.82567143,0.8869051,0.05902374,0.29751503,64.0
0.868256,0.87581,0.12287127,0.29751503,65.0
0.86873573,0.87581,0.12287127,0.29751503,66.0
0.8602799,0.8756313,0.11346568,0.29751503,67.0
0.8297337,0.8805789,0.07866707,0.29751503,68.0
0.860465,0.87581,0.12287127,0.29751503,69.0
0.86528796,0.87581,0.12287127,0.29751503,70.0
0.85936505,0.87581,0.12287127,0.29751503,71.0
0.8689248,0.8764239,0.13347843,0.29751503,72.0
0.86836386,0.87581,0.12287127,0.29751503,73.0
0.8731852,0.87603134,0.1274296,0.29751503,74.0
0.8653442,0.87650394,0.13360627,0.29751503,75.0
0.844239,0.87667346,0.09936096,0.29751503,76.0
0.8614077,0.8765451,0.13367169,0.29751503,77.0
0.8565602,0.87548983,0.11812998,0.29751503,78.0
0.8654769,0.87581,0.12287127,0.29751503,79.0
0.8699753,0.87594193,0.12746897,0.29751503,80.0
0.8532991,0.8766582,0.10035662,0.29751503,81.0
0.8593827,0.87581,0.12287127,0.29751503,82.0
0.85680276,0.8756295,0.121929124,0.29751503,83.0
0.84745353,0.8787172,0.08634408,0.29751503,84.0
0.8325833,0.88386333,0.067403734,0.29751503,85.0
0.87543625,0.87647045,0.1335529,0.29751503,86.0
0.86194783,0.87581,0.12287127,0.29751503,87.0
0.8343409,0.88543576,0.06268424,0.29751503,88.0
0.86082095,0.87581,0.12287127,0.29751503,89.0
0.8520516,0.87599987,0.10573714,0.29751503,90.0
0.8691744,0.8756565,0.11878553,0.29751503,91.0
0.8391876,0.8775339,0.09264226,0.29751503,92.0
0.8179215,0.8870551,0.05893371,0.29751503,93.0
0.8527227,0.87575746,0.111108415,0.29751503,94.0
0.8621958,0.87581,0.12287127,0.29751503,95.0
0.8564349,0.8759658,0.12744208,0.29751503,96.0
0.86805385,0.87581,0.12287127,0.29751503,97.0
0.8546301,0.87581,0.12287127,0.29751503,98.0
0.8542352,0.87581,0.12287127,0.29751503,99.0
0.85775036,0.87581,0.12287127,0.29751503,100.0
