Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.96741855,198.27466,-85.38068,80.99744,-8.307861,-47.96698,-162.35547,0.039146602,0.0
0.94795126,205.47331,-87.7047,88.27371,-6.6632385,-45.399292,-210.51614,0.039146602,1.0
0.93030083,212.7198,-90.66238,95.07444,-5.902831,-42.94976,-253.97304,0.039146602,2.0
0.9180342,218.8166,-92.3544,99.8352,-4.499085,-41.037132,-293.66937,0.039146602,3.0
0.9159466,224.32518,-93.749596,105.38372,-3.812613,-39.25467,-330.3992,0.039146602,4.0
0.89171433,229.78487,-95.590866,110.59642,-2.9126234,-37.105995,-366.63248,0.039146602,5.0
0.88122594,234.59425,-97.0276,114.23416,-2.7463782,-35.27998,-397.31952,0.039146602,6.0
0.86981577,238.5996,-98.58053,118.16078,-2.0631847,-33.685226,-425.53668,0.039146602,7.0
0.86357045,243.0771,-100.0234,121.76847,-1.6541954,-32.410408,-450.96713,0.039146602,8.0
0.8555754,246.83372,-101.29239,124.325195,-1.1637403,-30.850443,-475.1159,0.039146602,9.0
0.8478655,250.19743,-102.22393,127.7898,-0.4614634,-29.94721,-497.30472,0.039146602,10.0
0.8237283,252.07697,-103.29123,130.94283,-0.05211246,-28.402805,-517.8107,0.039146602,11.0
0.82294077,253.87752,-103.80406,132.85056,-0.82642186,-27.475197,-532.6979,0.039146602,12.0
0.8093396,254.46768,-100.65765,133.79538,-0.16374755,-22.003187,-546.22766,0.03913474,13.0
0.80715555,260.6534,-100.78097,133.78757,2.9238796,-19.92993,-555.49554,0.039146602,14.0
0.81346637,263.42786,-104.38974,137.21587,3.9031677,-20.282398,-559.404,0.039146602,15.0
0.8149522,267.43765,-98.8849,135.00021,1.5078179,-19.146936,-559.53046,0.039146602,16.0
0.79969925,264.44247,-102.24258,135.04713,1.054683,-19.364967,-559.74457,0.039146602,17.0
0.8033377,263.09964,-99.332436,134.61368,1.4649822,-21.61946,-560.44006,0.039146602,18.0
0.810549,268.9709,-104.63645,132.82655,1.3213316,-22.317932,-559.592,0.039146602,19.0
