Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.34525135,0.5139004,0.48499972,0.5192714,0.3467782,0.44765252,0.6315556,0.6806173,0.0
0.31596562,0.521593,0.4884037,0.53996634,0.3556043,0.45599228,0.62477654,0.7122785,1.0
0.27904043,0.52834165,0.49133444,0.55812633,0.36323792,0.4632435,0.61877596,0.7319921,2.0
0.27401713,0.5340247,0.4938212,0.57298106,0.3695151,0.46913224,0.6138465,0.75033367,3.0
0.25211766,0.53930306,0.49596387,0.58745176,0.3757036,0.4749382,0.60907865,0.7652445,4.0
0.23803017,0.543765,0.49822384,0.5999343,0.3811559,0.47994426,0.6049445,0.77930564,5.0
0.22738412,0.548129,0.5000352,0.61111253,0.38606235,0.48439467,0.6012118,0.79094887,6.0
0.20699492,0.5518604,0.50164443,0.6213641,0.3906462,0.48856354,0.5976898,0.80086505,7.0
0.20084205,0.5549657,0.50288075,0.6299653,0.39424843,0.49198246,0.59487987,0.8098074,8.0
0.18987109,0.5580689,0.50441515,0.63791794,0.39759305,0.49518225,0.5923111,0.81751,9.0
0.17577578,0.5604395,0.505591,0.6449933,0.40057653,0.49807075,0.5899637,0.8237053,10.0
0.17826974,0.5626711,0.50655055,0.65070325,0.40299755,0.5005144,0.5880156,0.8303299,11.0
0.17443028,0.564884,0.5074827,0.65669006,0.4056067,0.50293493,0.58600533,0.83602357,12.0
0.17092788,0.5671663,0.50844175,0.66234565,0.4079384,0.5051525,0.58414215,0.8413657,13.0
0.14964123,0.56915987,0.5093663,0.6677077,0.41019917,0.5074008,0.5824987,0.8448211,14.0
0.15670711,0.5704576,0.5099062,0.67118543,0.41169578,0.50882405,0.5813472,0.84893954,15.0
0.15587406,0.57201636,0.510561,0.67522854,0.4134798,0.51052463,0.57992756,0.85283285,16.0
0.14324918,0.5734898,0.5112121,0.6792195,0.41522354,0.5121815,0.5785055,0.85564256,17.0
0.1408549,0.5744339,0.5118475,0.6821894,0.41641608,0.51338774,0.57758933,0.85809416,18.0
0.14553313,0.57550234,0.5126112,0.68479353,0.41757005,0.51451445,0.5766925,0.8611388,19.0
0.14130132,0.57674664,0.5131455,0.68789166,0.41895404,0.51574564,0.575726,0.86359507,20.0
0.14357723,0.5776441,0.51356906,0.69071025,0.42015627,0.51677907,0.57482255,0.8662136,21.0
0.12436851,0.5788831,0.5142121,0.6935404,0.42145538,0.51803464,0.57388246,0.86749226,22.0
0.13158032,0.5792037,0.5143953,0.695019,0.42196575,0.51803464,0.57388246,0.8685751,23.0
0.13994847,0.5798268,0.51452416,0.69690275,0.42284057,0.51889527,0.57327604,0.8709591,24.0
0.12594754,0.58082706,0.5151652,0.69944763,0.42415,0.5198723,0.57246065,0.8721007,25.0
0.13731886,0.5812529,0.5152063,0.7010569,0.4247245,0.5201539,0.5724682,0.8738614,26.0
0.1271079,0.5821477,0.5158207,0.7034122,0.42590252,0.52096814,0.5717189,0.8751169,27.0
0.11642566,0.58271277,0.5158586,0.7049152,0.42657015,0.5215954,0.571226,0.875356,28.0
0.13397887,0.5831284,0.51595706,0.7053578,0.42684662,0.5217911,0.5710725,0.87737596,29.0
0.12000489,0.58317363,0.51553273,0.7076171,0.4281063,0.522203,0.57068396,0.87739486,30.0
0.11285297,0.58333856,0.5154233,0.70857906,0.42848042,0.52253807,0.57049495,0.87739706,31.0
0.13022964,0.5835325,0.5154797,0.70881724,0.4285361,0.52257293,0.57049495,0.8788966,32.0
0.11377206,0.5840896,0.5156919,0.71077037,0.42920285,0.52325237,0.570285,0.87892735,33.0
0.12212678,0.58424944,0.5158335,0.71104985,0.42928895,0.52331215,0.5703127,0.87965655,34.0
0.110893354,0.58441716,0.5162877,0.7123059,0.42945367,0.5233387,0.5703064,0.8794115,35.0
0.12146822,0.58475405,0.5160344,0.71224946,0.42952183,0.52353954,0.5703127,0.88037825,36.0
0.11104395,0.5851672,0.51626796,0.71326387,0.43002495,0.5239111,0.5703127,0.8804461,37.0
0.11137535,0.58518124,0.5162761,0.7133738,0.43002495,0.5239111,0.5703127,0.88048774,38.0
0.122404024,0.585272,0.5162727,0.71347696,0.43006974,0.52395684,0.57028675,0.8814305,39.0
0.12828794,0.58538854,0.5161573,0.71473616,0.43043396,0.52428705,0.5700203,0.88244766,40.0
0.11930587,0.586094,0.5163049,0.7164245,0.4306017,0.5243071,0.57011807,0.88219607,41.0
0.12021796,0.5861241,0.5163651,0.7173543,0.43106484,0.5243071,0.57011807,0.8827067,42.0
0.112784736,0.58676106,0.51659244,0.718167,0.43131062,0.5246,0.56991255,0.8829256,43.0
0.11657586,0.5868764,0.51662016,0.7183968,0.4314836,0.5245974,0.56989735,0.8831526,44.0
0.11367598,0.58730936,0.5166092,0.7189867,0.43152505,0.52464855,0.56986403,0.88330984,45.0
0.115256675,0.58744115,0.51665616,0.7192713,0.43164328,0.52474403,0.5697717,0.88365495,46.0
0.12351988,0.58760685,0.5168956,0.7197118,0.43177074,0.5248589,0.5696936,0.884251,47.0
0.12430842,0.5879983,0.5171979,0.72095436,0.4323541,0.5252014,0.5694917,0.88540167,48.0
0.11915383,0.5884559,0.5174513,0.7224667,0.43235913,0.5252154,0.56946737,0.8855787,49.0
0.11943868,0.5886607,0.5172908,0.72327375,0.4327427,0.52563816,0.5694088,0.8860373,50.0
0.11751029,0.5886847,0.5176416,0.72408175,0.43308592,0.52601266,0.5691256,0.88679963,51.0
0.121567905,0.5889908,0.51753956,0.72474957,0.43323153,0.52609926,0.56905407,0.8873786,52.0
0.11263013,0.5895991,0.5178019,0.7258611,0.43323153,0.52609926,0.56905407,0.88703126,53.0
0.103657715,0.5896014,0.5178711,0.72612906,0.4333312,0.52609926,0.56905407,0.8870766,54.0
0.107585914,0.58964354,0.51791084,0.7261248,0.43325475,0.52614623,0.5690344,0.8870583,55.0
0.10767216,0.58968395,0.5177642,0.7261188,0.4333238,0.5261436,0.569022,0.88706845,56.0
0.12069869,0.58959794,0.5178526,0.72613823,0.43331528,0.5261117,0.56905407,0.8875842,57.0
0.10571976,0.5901202,0.5178529,0.72692674,0.4336236,0.5264145,0.56885386,0.887402,58.0
0.11693289,0.58982575,0.51769936,0.72711337,0.43385524,0.5264295,0.56916964,0.8880031,59.0
