Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.972128,-120.72107,-22.361023,-10.437683,-37.69281,-167.28009,-118.04831,0.02872938,0.0
0.9713698,-159.17159,-9.17818,-6.932619,-23.025808,-193.1893,-118.04832,0.02872938,1.0
0.95885384,-197.66473,3.8915462,-3.3240604,-8.391808,-218.74191,-117.78599,0.02872938,2.0
0.946998,-233.97113,16.960611,-0.63303375,5.0768795,-242.48755,-117.3365,0.02872938,3.0
0.9245011,-267.8934,28.455511,2.508654,18.281338,-265.18658,-117.3365,0.02872938,4.0
0.9144615,-298.15707,38.756966,5.1228323,29.492733,-284.66757,-117.3365,0.02872938,5.0
0.88866997,-326.5717,48.778343,7.726442,40.02272,-302.7517,-117.3365,0.02872938,6.0
0.8945897,-347.46176,55.37574,13.651458,51.879578,-319.5724,-117.3365,0.02872938,7.0
0.89094704,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,8.0
0.88243085,-349.21927,52.14924,5.5700674,51.879578,-319.5724,-117.3365,0.02872938,9.0
0.8902005,-338.83234,52.135136,16.004297,44.277065,-336.52963,-117.33285,0.02872938,10.0
0.8856196,-339.61493,49.93109,16.098244,44.233963,-336.5308,-117.3365,0.02872938,11.0
0.8926827,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,12.0
0.8815773,-347.20822,55.56423,13.731989,52.104435,-319.59375,-117.3674,0.02872938,13.0
0.8768344,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,14.0
0.87564194,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,15.0
0.8862556,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,16.0
0.8885472,-349.552,59.32506,9.195186,47.984436,-317.18387,-116.26664,0.02872938,17.0
0.8890426,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,18.0
0.8825574,-349.75385,56.02486,14.147052,51.907284,-315.42035,-119.715775,0.02872938,19.0
0.8896587,-348.17395,56.46326,10.266683,48.058685,-320.3848,-117.11685,0.02872938,20.0
0.89334124,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,21.0
0.884542,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,22.0
0.8892511,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,23.0
0.89319265,-352.7136,58.198906,10.804227,48.287136,-312.16592,-117.3365,0.02872938,24.0
0.89007163,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,25.0
0.8906424,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,26.0
0.8779522,-352.53723,54.621964,6.739959,44.009373,-317.35727,-117.31549,0.02872938,27.0
0.8872534,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,28.0
0.891979,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,29.0
0.8835095,-347.22794,54.811302,11.931714,53.02207,-319.61484,-117.676506,0.02872938,30.0
0.8933533,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,31.0
0.8858897,-353.0924,53.283417,9.63855,45.316032,-316.28787,-117.3365,0.02872938,32.0
0.87708765,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,33.0
0.8893188,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,34.0
0.8855893,-351.9134,54.139065,14.25363,49.136887,-314.6654,-117.3365,0.02872938,35.0
0.88323176,-350.04843,59.73119,7.405198,48.11865,-316.18912,-117.053566,0.02872938,36.0
0.87542045,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,37.0
0.87933785,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,38.0
0.89212793,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,39.0
0.8921132,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,40.0
0.8867224,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,41.0
0.88180906,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,42.0
0.8928576,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,43.0
0.8951051,-347.46112,55.267944,13.516729,51.825813,-319.40848,-117.3365,0.02872938,44.0
0.8793219,-354.23874,48.61035,10.254911,43.525005,-317.4301,-115.40954,0.02872938,45.0
0.8773878,-349.70712,60.725204,5.200219,45.51728,-317.7183,-117.3365,0.02872938,46.0
0.878229,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,47.0
0.88095886,-349.76147,48.009342,13.651458,51.879578,-319.5724,-117.3365,0.02872938,48.0
0.89005756,-338.6559,75.46104,18.82098,50.353653,-320.4756,-116.24338,0.02872938,49.0
0.880358,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,50.0
0.8932853,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,51.0
0.886871,-351.2654,56.667416,7.689895,48.552704,-315.68704,-112.19407,0.02872938,52.0
0.88170815,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,53.0
0.89227706,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,54.0
0.8776024,-347.41348,55.144142,13.651458,51.879578,-319.5724,-117.3365,0.02872938,55.0
0.88184106,-348.06256,52.576874,16.495275,51.10052,-319.66144,-116.952545,0.02872938,56.0
0.8886402,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,57.0
0.89108837,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,58.0
0.8909406,-347.27844,55.78295,13.645481,51.683292,-319.53864,-117.352356,0.02872938,59.0
0.89111644,-347.32816,55.748184,13.899987,51.653767,-319.55643,-117.35635,0.02872938,60.0
0.8833975,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,61.0
0.8869123,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,62.0
0.8831104,-348.67328,60.747845,4.9097314,48.17203,-317.9981,-117.3365,0.02872938,63.0
0.89469004,-347.43222,55.302544,13.61268,51.894047,-319.60947,-117.33571,0.02872938,64.0
0.8819241,-350.69818,56.49912,6.7716913,49.899075,-315.9514,-122.25203,0.02872938,65.0
0.8930154,-348.90372,53.660027,13.2510395,46.277435,-321.2632,-115.41873,0.02872938,66.0
0.880323,-350.91534,52.75194,5.7666216,48.694153,-318.14893,-120.55777,0.02872938,67.0
0.8844385,-352.63373,54.199154,8.5529785,50.070995,-314.00818,-116.082664,0.02872938,68.0
0.88986677,-349.329,62.147804,9.3894615,44.813553,-317.45514,-117.3365,0.02872938,69.0
0.878227,-348.61862,62.93155,9.45875,49.492508,-315.38058,-117.3365,0.02872938,70.0
0.887,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,71.0
0.8849279,-347.35312,55.265987,13.085891,52.023464,-319.56866,-117.26236,0.02872938,72.0
0.87600124,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,73.0
0.89220864,-348.16544,58.88125,5.0379543,52.81516,-316.86957,-117.3365,0.02872938,74.0
0.88095844,-344.60867,61.84966,15.1664715,52.01431,-319.5664,-117.42372,0.02872938,75.0
0.8888264,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,76.0
0.8847715,-347.4639,55.28467,13.634454,51.908302,-319.5728,-117.33497,0.02872938,77.0
0.88141924,-339.5205,49.709774,15.878934,44.603035,-336.8021,-117.3365,0.02872938,78.0
0.8830028,-341.95645,69.50455,13.734848,51.939964,-319.54623,-117.30526,0.02872938,79.0
0.89394414,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,80.0
0.879762,-351.41135,51.27071,8.030981,49.685955,-317.64648,-117.3365,0.02872938,81.0
0.8776472,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,82.0
0.8893807,-351.03833,56.77112,30.411232,32.933395,-319.5724,-117.3365,0.02872938,83.0
0.88494915,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,84.0
0.8917788,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,85.0
0.88877654,-350.89343,54.44436,8.647234,46.326015,-318.4437,-117.3365,0.02872938,86.0
0.8931546,-352.19012,59.54481,8.228397,47.02931,-313.4699,-115.88665,0.02872938,87.0
0.8950415,-351.94058,59.749012,8.993615,48.089417,-312.97244,-115.473595,0.02872938,88.0
0.8814114,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02869612,89.0
0.8940216,-346.15683,59.848606,7.595584,48.069332,-321.926,-117.3365,0.02872938,90.0
0.89023614,-339.60022,49.80547,16.098244,44.233963,-336.5308,-117.3365,0.02872938,91.0
0.89220726,-347.34015,55.362648,13.21183,51.8602,-319.59573,-117.29146,0.02872938,92.0
0.8940456,-353.18118,53.67473,9.884151,48.014534,-314.4983,-117.3365,0.02872938,93.0
