Y,X1,X2,regret,iteration
0.91174316,-1.5097759,2.7420318,0.092332125,0.0
0.8738869,-1.5011879,2.8070004,0.092332125,1.0
0.8425686,-1.4927137,2.8692083,0.092332125,2.0
0.8333049,-1.4886504,2.8699527,0.092332125,3.0
0.841354,-1.4886504,2.8699527,0.092332125,4.0
0.84243935,-1.4886504,2.8699527,0.092332125,5.0
0.8449224,-1.4886504,2.8699527,0.092332125,6.0
0.8431532,-1.488583,2.8699527,0.092332125,7.0
0.83509606,-1.488583,2.8699527,0.092332125,8.0
0.7807095,-1.4430417,2.8532004,0.092332125,9.0
0.8342405,-1.4885428,2.8699527,0.092332125,10.0
0.8331418,-1.488583,2.8699527,0.092332125,11.0
0.8323721,-1.488583,2.8699527,0.092332125,12.0
0.8332161,-1.4883074,2.8699527,0.092332125,13.0
0.8300274,-1.4842684,2.8692083,0.092332125,14.0
0.88207126,-1.5258179,2.8707452,0.092332125,15.0
0.84228534,-1.488583,2.8699527,0.092332125,16.0
0.8355261,-1.488583,2.8699527,0.092332125,17.0
0.8787285,-1.5288337,2.870307,0.092332125,18.0
0.836597,-1.4882045,2.8699527,0.092332125,19.0
0.8806439,-1.5225354,2.871138,0.092332125,20.0
0.84459066,-1.4905279,2.8702896,0.092332125,21.0
0.83324355,-1.4881711,2.8699527,0.092332125,22.0
0.83940315,-1.48797,2.8699527,0.092332125,23.0
0.8305553,-1.488583,2.8699527,0.092332125,24.0
0.8671645,-1.5143222,2.8716629,0.092332125,25.0
0.8332296,-1.488583,2.8699527,0.092332125,26.0
0.8380266,-1.488583,2.8699527,0.092332125,27.0
0.84404415,-1.4984539,2.8712335,0.092332125,28.0
0.8452423,-1.488583,2.8699527,0.092332125,29.0
0.82934105,-1.488583,2.8699527,0.092332125,30.0
0.8337897,-1.488583,2.8699527,0.092332125,31.0
0.82768166,-1.488583,2.8699527,0.092332125,32.0
0.8312377,-1.488583,2.8699527,0.092332125,33.0
0.8391043,-1.488583,2.8699527,0.092332125,34.0
0.8384696,-1.488583,2.8699527,0.092332125,35.0
0.83315986,-1.488583,2.8699527,0.092332125,36.0
0.8430852,-1.488789,2.8700655,0.092332125,37.0
0.8323508,-1.488583,2.8699527,0.092332125,38.0
0.8377653,-1.4880255,2.8699527,0.092332125,39.0
0.8363134,-1.488583,2.8699527,0.092332125,40.0
0.82881546,-1.488583,2.8699527,0.092332125,41.0
0.8411988,-1.4883064,2.8699527,0.092332125,42.0
0.8368119,-1.488583,2.8699527,0.092332125,43.0
