iteration,x,y,pred_opt
0,"[0.43470895290374756, 0.8528021574020386, 0.6216599345207214, 0.5016374588012695, 0.5250723361968994, 0.07430762052536011]",0.8555982708930969,0.8626018762588501
1,"[0.4373531639575958, 0.8419843316078186, 0.6011896133422852, 0.5083102583885193, 0.535620927810669, 0.06999453902244568]",0.8652557134628296,0.8629262447357178
2,"[0.41740134358406067, 0.8283379077911377, 0.6152874827384949, 0.4924967885017395, 0.5009095072746277, 0.05864742398262024]",0.8523330092430115,0.8546652793884277
3,"[0.45513051748275757, 0.8563300967216492, 0.6475387215614319, 0.49959811568260193, 0.5097900629043579, 0.05132073909044266]",0.8570138812065125,0.8552969098091125
4,"[0.4231626093387604, 0.8518644571304321, 0.6411358118057251, 0.486005961894989, 0.5566167235374451, 0.08007238805294037]",0.8330152034759521,0.864112377166748
5,"[0.42212870717048645, 0.849871814250946, 0.6443986296653748, 0.5325837731361389, 0.5235192775726318, 0.10252267867326736]",0.8617980480194092,0.8761045932769775
6,"[0.4499770998954773, 0.8441672325134277, 0.6114261746406555, 0.4589506685733795, 0.5103277564048767, 0.06960918754339218]",0.7757015228271484,0.8643878698348999
7,"[0.41083621978759766, 0.8751081824302673, 0.6022527813911438, 0.5347200036048889, 0.5288378596305847, 0.06239001825451851]",0.9303430318832397,0.9220962524414062
8,"[0.46054983139038086, 0.8284302353858948, 0.5720016360282898, 0.5242646932601929, 0.5178084969520569, 0.07543091475963593]",0.8481178879737854,0.9234810471534729
9,"[0.4482499659061432, 0.8771240711212158, 0.6243148446083069, 0.5195714235305786, 0.536445140838623, 0.021406140178442]",0.8860349655151367,0.9231942296028137
10,"[0.4160355031490326, 0.833567202091217, 0.6077536940574646, 0.484707236289978, 0.46062779426574707, 0.06634621322154999]",0.8548603057861328,0.913138747215271
11,"[0.466653436422348, 0.8371782302856445, 0.653416097164154, 0.47221747040748596, 0.5117440223693848, 0.027434218674898148]",0.7878051996231079,0.9198377728462219
12,"[0.3832281827926636, 0.8479156494140625, 0.6277180910110474, 0.4635486602783203, 0.5615763664245605, 0.08632482588291168]",0.7982134222984314,0.9231686592102051
13,"[0.40687981247901917, 0.844281792640686, 0.6902007460594177, 0.5297039151191711, 0.51650470495224, 0.10473079234361649]",0.8712947368621826,0.9266715049743652
14,"[0.3934274911880493, 0.8334584832191467, 0.6110344529151917, 0.57015460729599, 0.512419581413269, 0.08423642814159393]",0.893089234828949,0.9205256104469299
15,"[0.46692776679992676, 0.845590353012085, 0.6364019513130188, 0.433223694562912, 0.49829337000846863, 0.08400991559028625]",0.6932031512260437,0.9197498559951782
16,"[0.3718165457248688, 0.8379632830619812, 0.6056488156318665, 0.47696495056152344, 0.5876802802085876, 0.08006192743778229]",0.8072737455368042,0.9297125339508057
17,"[0.4900040030479431, 0.8198167681694031, 0.5870608687400818, 0.5367845892906189, 0.5247088670730591, 0.091871477663517]",0.7695347666740417,0.9279776215553284
18,"[0.37640777230262756, 0.8733357191085815, 0.6248300671577454, 0.4717642664909363, 0.6036787629127502, 0.09763629734516144]",0.8041336536407471,0.9306490421295166
19,"[0.4363936185836792, 0.9099605679512024, 0.6532305479049683, 0.5290840268135071, 0.5504812002182007, 0.02331654727458954]",0.8912855386734009,0.9229994416236877
20,"[0.4398869574069977, 0.8524860143661499, 0.6460325717926025, 0.5327892899513245, 0.5760974287986755, 0.02164086140692234]",0.9021645784378052,0.9266253709793091
21,"[0.40233463048934937, 0.8336786031723022, 0.6902905702590942, 0.5036978125572205, 0.4875407814979553, 0.11703767627477646]",0.8131573796272278,0.9266229271888733
22,"[0.352944940328598, 0.8156993985176086, 0.6269547343254089, 0.4842671751976013, 0.5470749735832214, 0.09696369618177414]",0.7605297565460205,0.9202281832695007
23,"[0.4835329055786133, 0.8080400228500366, 0.5922660827636719, 0.5402319431304932, 0.5175121426582336, 0.13164116442203522]",0.7176826000213623,0.9236038327217102
24,"[0.4464133083820343, 0.8389745354652405, 0.5979613065719604, 0.4590870440006256, 0.4283260107040405, 0.07397925108671188]",0.7950735092163086,0.9223052859306335
25,"[0.42450740933418274, 0.7949427366256714, 0.6131465435028076, 0.5144214630126953, 0.5063955783843994, 0.02424689382314682]",0.8497846722602844,0.9250214695930481
26,"[0.4638402760028839, 0.8551384806632996, 0.6789857149124146, 0.4475046396255493, 0.5053354501724243, 0.00833871029317379]",0.7434110045433044,0.9277992844581604
27,"[0.4988858997821808, 0.8068562746047974, 0.5500537157058716, 0.549159824848175, 0.5292062163352966, 0.10312024503946304]",0.7259916067123413,0.9219586253166199
28,"[0.4417094886302948, 0.8533167839050293, 0.6461129784584045, 0.40459924936294556, 0.49244529008865356, 0.09104306250810623]",0.66794753074646,0.9335662126541138
29,"[0.39806270599365234, 0.8601417541503906, 0.6271567344665527, 0.477467805147171, 0.46402302384376526, 0.09783836454153061]",0.820426344871521,0.9297765493392944
30,"[0.4454735815525055, 0.8368697166442871, 0.6597853899002075, 0.52951580286026, 0.608311653137207, 0.023151924833655357]",0.8739363551139832,0.9188967943191528
