iteration,x,y,pred_opt
0,"[0.4467293620109558, 0.8543365001678467, 0.5019440650939941, 0.6808249354362488, 0.1251136064529419, 0.04168599843978882]",0.815856397151947,0.8240903615951538
1,"[0.45583266019821167, 0.8500357866287231, 0.4864581823348999, 0.6740890741348267, 0.14260976016521454, 0.03133678063750267]",0.8144925832748413,0.8218721747398376
2,"[0.4379088282585144, 0.877284586429596, 0.4842436909675598, 0.6856130361557007, 0.10296881198883057, 0.04706995189189911]",0.8314845561981201,0.8313454389572144
3,"[0.4405093789100647, 0.8255752921104431, 0.5190948843955994, 0.7030342817306519, 0.13606812059879303, 0.05688784644007683]",0.7675344347953796,0.8152625560760498
4,"[0.4704085886478424, 0.8499268889427185, 0.4832422733306885, 0.6964640617370605, 0.09893292188644409, 0.07024892419576645]",0.7528252005577087,0.8173317313194275
5,"[0.42281574010849, 0.8379984498023987, 0.486894428730011, 0.7108511328697205, 0.131662055850029, 0.020439349114894867]",0.7677330374717712,0.8211746215820312
6,"[0.4618777334690094, 0.8796047568321228, 0.5025510191917419, 0.6826451420783997, 0.15367715060710907, 0.06597599387168884]",0.7869555950164795,0.8204252123832703
7,"[0.43988069891929626, 0.8301852345466614, 0.49416783452033997, 0.6432058215141296, 0.16159553825855255, 0.022069919854402542]",0.8710095286369324,0.8569276928901672
8,"[0.48495370149612427, 0.8741300702095032, 0.5017642378807068, 0.6591662168502808, 0.10401295125484467, 0.035053037106990814]",0.793965220451355,0.873974084854126
9,"[0.4498775899410248, 0.8728688955307007, 0.4546859562397003, 0.6663755774497986, 0.1416897177696228, 0.0069747427478432655]",0.8274184465408325,0.885281503200531
10,"[0.4213239550590515, 0.8287730813026428, 0.49053868651390076, 0.7111538052558899, 0.1174924448132515, 0.08657454699277878]",0.7459401488304138,0.8754085302352905
11,"[0.4126684367656708, 0.8810649514198303, 0.4642360508441925, 0.660023033618927, 0.10551653057336807, 0.05707286298274994]",0.8835319876670837,0.8916875720024109
12,"[0.4501699209213257, 0.8941566944122314, 0.4936847388744354, 0.682097852230072, 0.06583359837532043, 0.07682577520608902]",0.8024399280548096,0.8909371495246887
13,"[0.4036760926246643, 0.8414559960365295, 0.44713202118873596, 0.7360117435455322, 0.1336711198091507, 0.02966608665883541]",0.7186225652694702,0.8896937370300293
14,"[0.5114971995353699, 0.8619929552078247, 0.48293179273605347, 0.6522464752197266, 0.081576868891716, 0.038481343537569046]",0.7392666339874268,0.8998847007751465
15,"[0.43555811047554016, 0.7988065481185913, 0.4748336672782898, 0.6960315108299255, 0.11451119929552078, 0.021478163078427315]",0.7565701007843018,0.8819226622581482
16,"[0.45005035400390625, 0.8274403214454651, 0.5233481526374817, 0.6711235642433167, 0.15225134789943695, 0.09348182380199432]",0.7937462329864502,0.885123610496521
17,"[0.4753572940826416, 0.906701385974884, 0.48100095987319946, 0.6310129165649414, 0.11131349951028824, 0.03719063848257065]",0.8385813236236572,0.8969743251800537
18,"[0.3871770203113556, 0.8839710354804993, 0.4343000650405884, 0.6730520129203796, 0.10789266973733902, 0.07659336924552917]",0.8387115001678467,0.8879324197769165
19,"[0.47831761837005615, 0.839604914188385, 0.48112601041793823, 0.6723670363426208, 0.06699980050325394, 0.09475481510162354]",0.740261971950531,0.8941906094551086
20,"[0.45661601424217224, 0.9083335399627686, 0.45553186535835266, 0.6911524534225464, 0.14924265444278717, 0.0]",0.7841711044311523,0.8866998553276062
21,"[0.45009279251098633, 0.7916353344917297, 0.49391689896583557, 0.6138208508491516, 0.13488584756851196, 0.023131703957915306]",0.8589480519294739,0.8724035024642944
22,"[0.456678569316864, 0.8317429423332214, 0.560260534286499, 0.6586472988128662, 0.15284611284732819, 0.1181534081697464]",0.7680957913398743,0.8889405131340027
23,"[0.42303338646888733, 0.8943342566490173, 0.43248528242111206, 0.6763262152671814, 0.06842948496341705, 0.040572233498096466]",0.857322633266449,0.8808395266532898
24,"[0.4938868582248688, 0.8370344042778015, 0.4962022304534912, 0.6725654602050781, 0.17571395635604858, 0.027477052062749863]",0.7472985982894897,0.8788623213768005
25,"[0.49756714701652527, 0.8854320645332336, 0.4994959235191345, 0.7140260934829712, 0.15464217960834503, 0.08870886266231537]",0.6588125228881836,0.8799198865890503
26,"[0.46352118253707886, 0.9089763164520264, 0.5031941533088684, 0.5961602926254272, 0.10021080076694489, 0.048949286341667175]",0.8988256454467773,0.8906760215759277
27,"[0.4293835759162903, 0.8139405250549316, 0.5484324097633362, 0.706092357635498, 0.15789386630058289, 0.10293056070804596]",0.7180503010749817,0.8821473121643066
28,"[0.4808015823364258, 0.8213528990745544, 0.5833077430725098, 0.6349905133247375, 0.15828590095043182, 0.10489384084939957]",0.7576525211334229,0.9261719584465027
29,"[0.5255163908004761, 0.8752946257591248, 0.45432180166244507, 0.6337440013885498, 0.08964525163173676, 0.05006071552634239]",0.7172307372093201,0.8903234601020813
30,"[0.3825489580631256, 0.8568493723869324, 0.42946383357048035, 0.6527298092842102, 0.10355186462402344, 0.06525547802448273]",0.8788139820098877,0.9100001454353333
