iteration,x,y,pred_opt
0,"[0.3886967897415161, 0.6776776313781738, 0.14697378873825073, 0.6032848358154297, 0.36493420600891113, 0.09923088550567627]",0.6277694702148438,0.6316165924072266
1,"[0.37076467275619507, 0.6836647391319275, 0.1424437016248703, 0.5929353833198547, 0.3713943064212799, 0.086372971534729]",0.640416145324707,0.6337787508964539
2,"[0.37775522470474243, 0.6737867593765259, 0.16418612003326416, 0.6053310632705688, 0.3467980623245239, 0.09855121374130249]",0.6190905570983887,0.6367887258529663
3,"[0.3892087936401367, 0.655070960521698, 0.13319131731987, 0.6079648733139038, 0.3715116083621979, 0.09474047273397446]",0.5869329571723938,0.6244004964828491
4,"[0.36681315302848816, 0.6937204599380493, 0.1236690804362297, 0.5952837467193604, 0.3568490147590637, 0.07371646165847778]",0.6715226769447327,0.643945574760437
5,"[0.3882831633090973, 0.672294557094574, 0.17362074553966522, 0.6001616716384888, 0.35966044664382935, 0.07995443046092987]",0.6332289576530457,0.6585564613342285
6,"[0.39180460572242737, 0.6858668923377991, 0.1513008177280426, 0.6233118772506714, 0.3670618236064911, 0.11016680300235748]",0.6263982653617859,0.684342622756958
7,"[0.35694369673728943, 0.6895186305046082, 0.14029261469841003, 0.5783801078796387, 0.37259921431541443, 0.10311998426914215]",0.6276901364326477,0.6723053455352783
8,"[0.3695599138736725, 0.7116001844406128, 0.11925066262483597, 0.5796413421630859, 0.3486824035644531, 0.06663569808006287]",0.7236859202384949,0.7186504602432251
9,"[0.3800499141216278, 0.6922990083694458, 0.11392970383167267, 0.6021130681037903, 0.33775562047958374, 0.05543381720781326]",0.6775338053703308,0.7206895351409912
10,"[0.36631426215171814, 0.7039899826049805, 0.13762266933918, 0.6103102564811707, 0.36680445075035095, 0.05502518266439438]",0.6903741359710693,0.7327475547790527
11,"[0.4090188145637512, 0.6844198107719421, 0.18060481548309326, 0.5990694761276245, 0.34936442971229553, 0.08968611806631088]",0.6542935371398926,0.723293662071228
12,"[0.36942049860954285, 0.7126336693763733, 0.10779654234647751, 0.5624046325683594, 0.36304980516433716, 0.08597975969314575]",0.7139046788215637,0.7326297760009766
13,"[0.3730245530605316, 0.7333792448043823, 0.11664897203445435, 0.5720542669296265, 0.33052384853363037, 0.05157941207289696]",0.7784048914909363,0.7689900398254395
14,"[0.40174761414527893, 0.7007039189338684, 0.12330795079469681, 0.6026079058647156, 0.3194032609462738, 0.05780009180307388]",0.7127319574356079,0.7726494073867798
15,"[0.3709368407726288, 0.7029012441635132, 0.0988045185804367, 0.6264579892158508, 0.32954496145248413, 0.05437038838863373]",0.6901477575302124,0.7697914242744446
16,"[0.3461459279060364, 0.7077720165252686, 0.12165430188179016, 0.5516662001609802, 0.34505632519721985, 0.07947049289941788]",0.6779558658599854,0.7751495838165283
17,"[0.36081093549728394, 0.729737401008606, 0.09978879243135452, 0.5571372509002686, 0.37860107421875, 0.09123560041189194]",0.7235543727874756,0.7863636612892151
18,"[0.3769354522228241, 0.7211625576019287, 0.11249149590730667, 0.5720551013946533, 0.29901444911956787, 0.05400547385215759]",0.7558944225311279,0.7795966863632202
19,"[0.3495166003704071, 0.7317940592765808, 0.10810519009828568, 0.5858384966850281, 0.36521393060684204, 0.09917944669723511]",0.6967305541038513,0.7760636210441589
20,"[0.3643493056297302, 0.7305529117584229, 0.1012977734208107, 0.5517142415046692, 0.32978740334510803, 0.03624044358730316]",0.7442367672920227,0.7816413640975952
21,"[0.41621631383895874, 0.7062081098556519, 0.10531294345855713, 0.5864476561546326, 0.3139412999153137, 0.05400162562727928]",0.7246106266975403,0.785088062286377
22,"[0.37950825691223145, 0.7028176188468933, 0.1103929951786995, 0.6482812166213989, 0.3252745270729065, 0.03368998318910599]",0.6776852607727051,0.7850849032402039
23,"[0.3349968492984772, 0.7507188320159912, 0.10197299718856812, 0.5873735547065735, 0.34893304109573364, 0.11265978217124939]",0.704377293586731,0.7713226079940796
24,"[0.3736861050128937, 0.7347554564476013, 0.1252962052822113, 0.5814842581748962, 0.2829141318798065, 0.032713621854782104]",0.7647913694381714,0.7895207405090332
25,"[0.34553202986717224, 0.7491070032119751, 0.0924905389547348, 0.5355004668235779, 0.3832176625728607, 0.07729780673980713]",0.74300616979599,0.7847358584403992
26,"[0.3853496313095093, 0.7069249153137207, 0.10346823185682297, 0.5715029239654541, 0.2813750207424164, 0.0822562575340271]",0.7078924179077148,0.7733603715896606
27,"[0.33807891607284546, 0.7214876413345337, 0.08350582420825958, 0.5780899524688721, 0.386167973279953, 0.08368822932243347]",0.6758719682693481,0.8010925054550171
28,"[0.3570653796195984, 0.728050947189331, 0.08410635590553284, 0.5662211775779724, 0.35651904344558716, 0.022235935553908348]",0.7404772043228149,0.7795791625976562
29,"[0.35066673159599304, 0.7779350876808167, 0.09593865275382996, 0.5943818688392639, 0.3505600094795227, 0.11406348645687103]",0.758379340171814,0.7831240296363831
30,"[0.4053303599357605, 0.6839678287506104, 0.1098068580031395, 0.5814805626869202, 0.27474305033683777, 0.09067625552415848]",0.659845769405365,0.7975554466247559
