iteration,x,y,pred_opt
0,"[0.39613771438598633, 0.1815456748008728, 0.7578650712966919, 0.40793102979660034, 0.36242783069610596, 0.6735631227493286]",0.566221296787262,0.5678934454917908
1,"[0.3997400999069214, 0.1870545744895935, 0.7415323853492737, 0.3959808945655823, 0.36585402488708496, 0.6773242354393005]",0.5885156989097595,0.5907025337219238
2,"[0.40515270829200745, 0.17626559734344482, 0.7690792083740234, 0.39476242661476135, 0.36170583963394165, 0.6820257902145386]",0.5641778707504272,0.5922154188156128
3,"[0.39252769947052, 0.1998024880886078, 0.7667300701141357, 0.41034242510795593, 0.3628958463668823, 0.6806237697601318]",0.559303343296051,0.5871535539627075
4,"[0.40748855471611023, 0.19320456683635712, 0.7305235862731934, 0.40385571122169495, 0.3789290487766266, 0.6878851056098938]",0.5600824952125549,0.5828245878219604
5,"[0.408964067697525, 0.19045673310756683, 0.7406588792800903, 0.39210832118988037, 0.3473365604877472, 0.6841112375259399]",0.6136670708656311,0.6086316108703613
6,"[0.41484278440475464, 0.19767537713050842, 0.7399274110794067, 0.38239601254463196, 0.3504476547241211, 0.6654089093208313]",0.6020852327346802,0.6056255102157593
7,"[0.38088878989219666, 0.1974463015794754, 0.7439817786216736, 0.39059123396873474, 0.3751848042011261, 0.67701655626297]",0.589841902256012,0.6218068599700928
8,"[0.41489920020103455, 0.20292028784751892, 0.7405157685279846, 0.4004759192466736, 0.3424302935600281, 0.7026428580284119]",0.5905857682228088,0.6073368787765503
9,"[0.4008955657482147, 0.177098348736763, 0.7375400066375732, 0.3926396071910858, 0.3316829204559326, 0.6773582696914673]",0.6359210014343262,0.6213052272796631
10,"[0.41785964369773865, 0.19799529016017914, 0.744111955165863, 0.360622376203537, 0.3542942404747009, 0.6590220332145691]",0.6310025453567505,0.6354185342788696
11,"[0.43095603585243225, 0.191982701420784, 0.7298256158828735, 0.3980131447315216, 0.3417835533618927, 0.7079953551292419]",0.5985615253448486,0.6456181406974792
12,"[0.37780842185020447, 0.21182353794574738, 0.7463216781616211, 0.3834276497364044, 0.389200896024704, 0.6875842809677124]",0.5851192474365234,0.6277758479118347
13,"[0.40604567527770996, 0.18475545942783356, 0.7441640496253967, 0.34122076630592346, 0.3500923216342926, 0.6620591282844543]",0.6544398665428162,0.6453694701194763
14,"[0.4276207983493805, 0.18025939166545868, 0.7469170093536377, 0.3658761978149414, 0.35775142908096313, 0.6405106782913208]",0.6011049151420593,0.6535743474960327
15,"[0.39282920956611633, 0.1786203682422638, 0.7359557747840881, 0.39181384444236755, 0.3055829107761383, 0.6849350333213806]",0.6513025760650635,0.6399514675140381
16,"[0.3644718825817108, 0.2204575091600418, 0.7457674741744995, 0.3680478036403656, 0.38232168555259705, 0.6931867003440857]",0.6082236766815186,0.6519544720649719
17,"[0.40486374497413635, 0.1847650110721588, 0.7230798006057739, 0.33123862743377686, 0.35582730174064636, 0.6529717445373535]",0.6634445786476135,0.6706140637397766
18,"[0.43288692831993103, 0.18589939177036285, 0.7294294238090515, 0.38222670555114746, 0.34895530343055725, 0.7249240875244141]",0.6030478477478027,0.6564896702766418
19,"[0.41781577467918396, 0.18673047423362732, 0.7572281360626221, 0.3373405337333679, 0.32821786403656006, 0.6682295203208923]",0.6526066660881042,0.660334050655365
20,"[0.3978365957736969, 0.1805029660463333, 0.7529763579368591, 0.32743364572525024, 0.37147510051727295, 0.6595084071159363]",0.6434394717216492,0.6646519303321838
21,"[0.3945365250110626, 0.1800541877746582, 0.739691436290741, 0.38449639081954956, 0.2953261435031891, 0.7099488377571106]",0.638909101486206,0.6836960315704346
22,"[0.3679439127445221, 0.23836296796798706, 0.7326247692108154, 0.35926344990730286, 0.38601139187812805, 0.6839756965637207]",0.6296047568321228,0.6859155893325806
23,"[0.40490296483039856, 0.17240673303604126, 0.72365403175354, 0.39405590295791626, 0.2942807674407959, 0.6725031733512878]",0.6379854679107666,0.6770570278167725
24,"[0.4030626714229584, 0.1808805614709854, 0.7186284065246582, 0.33579549193382263, 0.3427046239376068, 0.6281846761703491]",0.6699889302253723,0.6785591840744019
25,"[0.43004894256591797, 0.16692516207695007, 0.7664312720298767, 0.32587966322898865, 0.3327207863330841, 0.6714861392974854]",0.6390125751495361,0.6822171807289124
26,"[0.4128127694129944, 0.20723535120487213, 0.7218106985092163, 0.3144720494747162, 0.36190518736839294, 0.6630175113677979]",0.6754161715507507,0.6783865690231323
27,"[0.40102943778038025, 0.18715988099575043, 0.7346872091293335, 0.385724812746048, 0.27888965606689453, 0.6616169810295105]",0.6360401511192322,0.6849334836006165
28,"[0.3753010928630829, 0.24558573961257935, 0.7347878217697144, 0.3521749973297119, 0.4041144847869873, 0.6981852054595947]",0.5852615237236023,0.667210042476654
29,"[0.40243402123451233, 0.17501424252986908, 0.6965332627296448, 0.38950541615486145, 0.2917803227901459, 0.6734427809715271]",0.668569803237915,0.6825766563415527
30,"[0.41227734088897705, 0.1865282654762268, 0.7079904079437256, 0.3332412838935852, 0.32064947485923767, 0.6157146692276001]",0.686257541179657,0.687814474105835
