iteration,x,y,pred_opt
0,"[-0.1759810447692871, -0.11973845958709717, 0.126275897026062, 0.10140550136566162, 0.10525751113891602, 0.35882019996643066, 0.21087419986724854, 0.07860970497131348, 0.20920705795288086, -0.203110933303833]",0.25723618268966675,0.2495385855436325
1,"[-0.11912260204553604, -0.08536121249198914, 0.06920778751373291, 0.07969028502702713, 0.11358212679624557, 0.3619701862335205, 0.24524442851543427, 0.07315102219581604, 0.13234904408454895, -0.28746289014816284]",0.26305919885635376,0.25442492961883545
2,"[-0.13473254442214966, -0.10371775180101395, 0.09790198504924774, 0.17349281907081604, 0.05782174691557884, 0.35568398237228394, 0.25675779581069946, 0.0814124122262001, 0.04676210880279541, -0.32821333408355713]",0.2215161919593811,0.2433808445930481
3,"[-0.10467129945755005, -0.0996573269367218, -0.0013651736080646515, 0.10845515131950378, 0.14200763404369354, 0.46981698274612427, 0.25752365589141846, 0.07271131873130798, 0.10012485831975937, -0.22872020304203033]",0.2042970359325409,0.24115386605262756
4,"[-0.05639113485813141, -0.1427207887172699, 0.12578938901424408, 0.08527973294258118, 0.17143899202346802, 0.39256614446640015, 0.25654366612434387, 0.0676562488079071, 0.1842133104801178, -0.3610682487487793]",0.150081068277359,0.2993878722190857
5,"[-0.21052655577659607, -0.08532633632421494, 0.0477445013821125, 0.08555611968040466, 0.13795869052410126, 0.29067257046699524, 0.3219057321548462, 0.11472289264202118, 0.14765118062496185, -0.3110329508781433]",0.1931195855140686,0.33687472343444824
6,"[-0.08690978586673737, -0.010136034339666367, 0.13314688205718994, 0.011822022497653961, 0.14258050918579102, 0.31751126050949097, 0.22957326471805573, 0.038838278502225876, 0.07230734080076218, -0.29996025562286377]",0.3055584728717804,0.3413362205028534
7,"[-0.15814991295337677, 0.0029099658131599426, 0.1943960189819336, 0.016250312328338623, 0.15740279853343964, 0.38410040736198425, 0.29803991317749023, -0.007920600473880768, 0.030675876885652542, -0.37910327315330505]",0.16002558171749115,0.396170049905777
8,"[-0.045679349452257156, 0.0007919641211628914, 0.09703074395656586, 0.028575100004673004, 0.045329853892326355, 0.28711286187171936, 0.17426888644695282, -0.0646912008523941, 0.029632430523633957, -0.33940091729164124]",0.36768361926078796,0.4561404883861542
9,"[-0.04821331799030304, 0.021414481103420258, 0.09691043198108673, -0.1330820471048355, 0.038138605654239655, 0.3342245817184448, 0.21210138499736786, 0.010751936584711075, 0.0042400062084198, -0.2837681174278259]",0.33715683221817017,0.421204537153244
