iteration,x,y,pred_opt
0,"[0.39613771438598633, 0.1815456748008728, 0.7578650712966919, 0.40793102979660034, 0.36242783069610596, 0.6735631227493286]",0.566221296787262,0.5678934454917908
1,"[0.41316428780555725, 0.19605346024036407, 0.7664519548416138, 0.4085583984851837, 0.3707857131958008, 0.6776279807090759]",0.5372421145439148,0.5678934454917908
2,"[0.4054339528083801, 0.16012252867221832, 0.7607020139694214, 0.4196532070636749, 0.36428603529930115, 0.6616048812866211]",0.5334575772285461,0.5678934454917908
3,"[0.38417714834213257, 0.183145672082901, 0.7515302300453186, 0.42335277795791626, 0.3833879828453064, 0.6692184209823608]",0.5339471697807312,0.5667142868041992
4,"[0.39245352149009705, 0.189054474234581, 0.7736392021179199, 0.41346320509910583, 0.33955153822898865, 0.6710782051086426]",0.5613383650779724,0.5718058347702026
5,"[0.3835454285144806, 0.1795739233493805, 0.7622267007827759, 0.3980785608291626, 0.3641594350337982, 0.6490422487258911]",0.5828097462654114,0.5777742862701416
6,"[0.39144018292427063, 0.16876503825187683, 0.7732850313186646, 0.4065164029598236, 0.3699767589569092, 0.6927388310432434]",0.5431610345840454,0.5630233883857727
7,"[0.39060214161872864, 0.18894559144973755, 0.7620949149131775, 0.42857661843299866, 0.3205685019493103, 0.6746237277984619]",0.5627698302268982,0.5898314714431763
8,"[0.3853158950805664, 0.1824897974729538, 0.746293842792511, 0.3836546838283539, 0.3550451993942261, 0.637447714805603]",0.6074035167694092,0.6154658198356628
9,"[0.36888840794563293, 0.19185791909694672, 0.769225537776947, 0.3963772654533386, 0.3725174367427826, 0.633680522441864]",0.5744974613189697,0.618343710899353
10,"[0.4020591974258423, 0.19782596826553345, 0.7483183741569519, 0.4105217754840851, 0.3106018900871277, 0.6757799386978149]",0.6102856993675232,0.6267085075378418
11,"[0.37368008494377136, 0.17590117454528809, 0.7508353590965271, 0.35888606309890747, 0.3655507564544678, 0.6399452090263367]",0.6352213025093079,0.6275939345359802
12,"[0.3922317326068878, 0.15393896400928497, 0.7405908107757568, 0.3665202260017395, 0.37449291348457336, 0.6438023447990417]",0.6157673597335815,0.6348802447319031
13,"[0.3999788165092468, 0.21180793642997742, 0.7350981831550598, 0.43054860830307007, 0.2932145297527313, 0.6752979159355164]",0.583565354347229,0.6418250799179077
14,"[0.3710482716560364, 0.16988041996955872, 0.7697907090187073, 0.3444501459598541, 0.3505493402481079, 0.6588307619094849]",0.6518040299415588,0.6383139491081238
15,"[0.39519795775413513, 0.14268003404140472, 0.7215788960456848, 0.36163410544395447, 0.35310232639312744, 0.639110803604126]",0.661808431148529,0.6467556953430176
16,"[0.37368243932724, 0.19578711688518524, 0.7366853952407837, 0.3454085886478424, 0.38684791326522827, 0.6467962861061096]",0.6214733719825745,0.6580435633659363
17,"[0.3787878751754761, 0.22483330965042114, 0.7392532229423523, 0.4271884858608246, 0.28309929370880127, 0.6796746253967285]",0.585409939289093,0.6636701226234436
18,"[0.4000507593154907, 0.13727997243404388, 0.7119461297988892, 0.33914318680763245, 0.3739626407623291, 0.6205062866210938]",0.6455516219139099,0.6859198808670044
19,"[0.38760802149772644, 0.16500651836395264, 0.7900031805038452, 0.3420931398868561, 0.3288685977458954, 0.6638647317886353]",0.6380329132080078,0.6971316933631897
20,"[0.376981258392334, 0.2449888288974762, 0.7494458556175232, 0.4387362003326416, 0.2802281677722931, 0.6642304062843323]",0.5699359178543091,0.6767202615737915
21,"[0.36291396617889404, 0.21256506443023682, 0.7440968155860901, 0.3271234929561615, 0.39535146951675415, 0.631592869758606]",0.6087175011634827,0.6776360273361206
22,"[0.3860630691051483, 0.11950469762086868, 0.6968451738357544, 0.32696205377578735, 0.37513482570648193, 0.6280519366264343]",0.6858493685722351,0.6767101883888245
23,"[0.41196566820144653, 0.12260914593935013, 0.6990438103675842, 0.35706597566604614, 0.38553062081336975, 0.6309234499931335]",0.6161224842071533,0.6847190856933594
24,"[0.3845606744289398, 0.18122869729995728, 0.8179553151130676, 0.3329107165336609, 0.33770862221717834, 0.6766986846923828]",0.6035493612289429,0.6854918003082275
25,"[0.37384533882141113, 0.14104878902435303, 0.7986676096916199, 0.3471143841743469, 0.324879914522171, 0.6479409337043762]",0.6301268935203552,0.6917875409126282
26,"[0.4129064381122589, 0.13182207942008972, 0.7206647396087646, 0.3233293890953064, 0.34691640734672546, 0.625171959400177]",0.6769648194313049,0.6989425420761108
27,"[0.4329434931278229, 0.12411729991436005, 0.6817184090614319, 0.34235015511512756, 0.39798977971076965, 0.6344208717346191]",0.6053686738014221,0.6883555054664612
28,"[0.35362955927848816, 0.21113690733909607, 0.7341694235801697, 0.3251550793647766, 0.4014734625816345, 0.6017759442329407]",0.6048019528388977,0.6749255061149597
29,"[0.35611963272094727, 0.1581813246011734, 0.8142645359039307, 0.33867284655570984, 0.3226347267627716, 0.6301941275596619]",0.6197433471679688,0.7003219723701477
30,"[0.37751612067222595, 0.10817249119281769, 0.7292649149894714, 0.3413395583629608, 0.38329392671585083, 0.614495575428009]",0.6250602006912231,0.6860188245773315
