iteration,x,y,pred_opt
0,"[0.13969016075134277, -0.602393627166748]",0.9348204135894775,0.9316825866699219
1,"[0.1742440015077591, -0.6146371960639954]",0.9339206218719482,0.9314505457878113
2,"[0.09640996903181076, -0.5834287405014038]",0.9199671745300293,0.9287523627281189
3,"[0.17437583208084106, -0.5741873979568481]",0.8613530993461609,0.913018524646759
4,"[0.10602577775716782, -0.6333378553390503]",0.9885484576225281,0.9615451097488403
5,"[0.22241875529289246, -0.6256978511810303]",0.8923844695091248,0.9640024900436401
6,"[0.05484708398580551, -0.5853366851806641]",0.9271582365036011,0.9633589386940002
7,"[0.21597890555858612, -0.5692557692527771]",0.818149209022522,0.9662885069847107
8,"[0.2544142007827759, -0.6455626487731934]",0.8807734251022339,0.9697850346565247
9,"[0.037774115800857544, -0.6237166523933411]",0.9681141376495361,0.9622195363044739
10,"[0.2563358545303345, -0.575340986251831]",0.7731766700744629,0.970105767250061
11,"[0.2951486110687256, -0.6459231972694397]",0.8312199115753174,0.9615751504898071
12,"[-0.005202128551900387, -0.6452569365501404]",0.9650341272354126,0.9699453711509705
13,"[-0.00864818412810564, -0.6096130609512329]",0.9199743866920471,0.9646191596984863
14,"[0.3314811587333679, -0.6356039047241211]",0.7545340061187744,0.964886486530304
15,"[-0.04322531074285507, -0.6112287640571594]",0.9116973876953125,0.9630683660507202
16,"[0.2964765429496765, -0.5582610964775085]",0.6801822185516357,0.9689556360244751
17,"[0.37207692861557007, -0.6261104941368103]",0.6778857707977295,0.9703375101089478
18,"[0.08713389933109283, -0.5480753779411316]",0.8572129011154175,0.9742944240570068
19,"[-0.08449523150920868, -0.6010240316390991]",0.8429230451583862,0.9701974987983704
20,"[0.3891705572605133, -0.6572808027267456]",0.6765809655189514,0.9726318120956421
21,"[0.3335272967815399, -0.5528494119644165]",0.6229293942451477,0.9739171266555786
22,"[0.205097958445549, -0.6613348126411438]",0.949553370475769,0.9693456292152405
23,"[-0.04863732308149338, -0.6722262501716614]",0.9444982409477234,0.9503228068351746
24,"[-0.1168651282787323, -0.6112138628959656]",0.8091713190078735,0.9367692470550537
25,"[0.18657177686691284, -0.5265557169914246]",0.7663725018501282,0.9466963410377502
26,"[0.031010044738650322, -0.6814241409301758]",1.0060505867004395,0.9943894147872925
27,"[0.031539276242256165, -0.5415394306182861]",0.8447586894035339,1.009628176689148
28,"[-0.09157179296016693, -0.6626982688903809]",0.8962361812591553,1.001488208770752
29,"[-0.15119679272174835, -0.6297480463981628]",0.7714805006980896,1.0113106966018677
30,"[0.06759399175643921, -0.6821550726890564]",1.0285848379135132,1.0129022598266602
