iteration,x,y,pred_opt
0,"[-0.014973640441894531, 0.5364435911178589]",0.8196130990982056,0.826972484588623
1,"[-0.05163417384028435, 0.5422208309173584]",0.8455493450164795,0.8390761017799377
2,"[0.02075359597802162, 0.544132649898529]",0.8294815421104431,0.8460248112678528
3,"[-0.0825306624174118, 0.5458258986473083]",0.8594028353691101,0.8582461476325989
4,"[-0.053208544850349426, 0.5052396059036255]",0.7771928906440735,0.8373526930809021
5,"[0.05383012071251869, 0.5625640153884888]",0.8135497570037842,0.8388018012046814
6,"[0.05678446590900421, 0.5298038125038147]",0.7595361471176147,0.8376010060310364
7,"[-0.12367835640907288, 0.5477251410484314]",0.85130774974823,0.8438783884048462
8,"[-0.1019279956817627, 0.5086783766746521]",0.7838116884231567,0.8388131856918335
9,"[0.09308983385562897, 0.5209038257598877]",0.7104834318161011,0.8312546014785767
10,"[0.08715417236089706, 0.5722148418426514]",0.7976894378662109,0.8363169431686401
11,"[-0.1606975644826889, 0.5413181781768799]",0.8189451098442078,0.83140629529953
12,"[0.1251935511827469, 0.5145403146743774]",0.6451266407966614,0.8294079899787903
13,"[-0.005677239969372749, 0.501507580280304]",0.7618719935417175,0.8274023532867432
14,"[0.12531182169914246, 0.5665207505226135]",0.7395553588867188,0.8340425491333008
15,"[-0.09316413849592209, 0.47885578870773315]",0.7113975286483765,0.838206946849823
16,"[-0.1998397558927536, 0.5402917265892029]",0.7778799533843994,0.8365877866744995
17,"[0.15657028555870056, 0.5136246085166931]",0.5934160947799683,0.8384901881217957
18,"[0.15781830251216888, 0.5682806372642517]",0.6873130202293396,0.8375638723373413
19,"[0.06650187820196152, 0.493558406829834]",0.68304842710495,0.8386672139167786
20,"[-0.2362063229084015, 0.5316191911697388]",0.7113221883773804,0.8400657176971436
21,"[0.16399027407169342, 0.48568055033683777]",0.5305883288383484,0.8415189981460571
22,"[-0.07211529463529587, 0.575542688369751]",0.916344165802002,0.906852662563324
23,"[-0.2684743106365204, 0.5287734270095825]",0.6622917652130127,0.8996726870536804
24,"[-0.13800936937332153, 0.4937061071395874]",0.7360132336616516,0.8944427371025085
25,"[0.13816656172275543, 0.598357081413269]",0.76019686460495,0.8991565704345703
26,"[0.18856167793273926, 0.4821214973926544]",0.48234331607818604,0.8950812220573425
27,"[-0.19353309273719788, 0.5703912973403931]",0.8395575284957886,0.8910464644432068
28,"[-0.2972962260246277, 0.5392856597900391]",0.6570249795913696,0.8882413506507874
29,"[0.03853518143296242, 0.5908486247062683]",0.8743933439254761,0.9003788828849792
30,"[0.19098646938800812, 0.5706053376197815]",0.622124969959259,0.9007489085197449
