iteration,x,y,pred_opt
0,"[0.13969016075134277, -0.602393627166748]",0.9348204135894775,0.9316825866699219
1,"[0.17110274732112885, -0.6135241389274597]",0.9346596598625183,0.9315746426582336
2,"[0.10034453123807907, -0.5851528644561768]",0.9219269752502441,0.9291591644287109
3,"[0.17122258245944977, -0.5767515897750854]",0.8681910037994385,0.9148797392845154
4,"[0.10908618569374084, -0.630524754524231]",0.9847154021263123,0.9592557549476624
5,"[0.2148979902267456, -0.6235792636871338]",0.8974007368087769,0.9561858177185059
6,"[0.06256008893251419, -0.5868873596191406]",0.9304363131523132,0.9610565900802612
7,"[0.20904354751110077, -0.5722683072090149]",0.8308615684509277,0.9638891220092773
8,"[0.24398478865623474, -0.6416381597518921]",0.8890724182128906,0.966996967792511
9,"[0.0470392145216465, -0.6217781901359558]",0.9684977531433105,0.9607613682746887
10,"[0.2457316666841507, -0.5778003334999084]",0.7913891077041626,0.9683626294136047
11,"[0.281016081571579, -0.6419659852981567]",0.8472870588302612,0.9600556492805481
12,"[0.00796990655362606, -0.6413602232933044]",0.9699012041091919,0.9676406383514404
13,"[0.004837125539779663, -0.6089567542076111]",0.9275736808776855,0.9622341990470886
14,"[0.3140456974506378, -0.632584810256958]",0.7797189354896545,0.9628894925117493
15,"[-0.02659662440419197, -0.610425591468811]",0.9255245327949524,0.9612258076667786
16,"[0.27292871475219727, -0.5590011477470398]",0.7176306247711182,0.9554042816162109
17,"[0.3414522707462311, -0.6359389424324036]",0.7482271194458008,0.9658628106117249
18,"[-0.027956604957580566, -0.6504381895065308]",0.9541052579879761,0.9587743878364563
19,"[-0.06411473453044891, -0.6011485457420349]",0.8673738241195679,0.955341637134552
20,"[0.013753609731793404, -0.5694366097450256]",0.8816097378730774,0.9585142731666565
21,"[0.30661121010780334, -0.5540814399719238]",0.6722149848937988,0.963085412979126
22,"[-0.06292714178562164, -0.6640510559082031]",0.9226434230804443,0.9695302844047546
23,"[0.37475383281707764, -0.6467697024345398]",0.6903245449066162,0.9557957649230957
24,"[0.08997359126806259, -0.6602400541305542]",1.0094995498657227,0.9865411520004272
25,"[-0.10148155689239502, -0.6660563945770264]",0.8820145726203918,0.9999122619628906
26,"[-0.025034677237272263, -0.5537353157997131]",0.8279033899307251,0.9873868227005005
27,"[0.3271164298057556, -0.5354283452033997]",0.5913612246513367,0.9924795627593994
28,"[-0.1053553894162178, -0.6002193093299866]",0.8196337819099426,0.9968256950378418
29,"[-0.12969227135181427, -0.6858133673667908]",0.8406739830970764,1.0022192001342773
30,"[-0.14784365892410278, -0.648330569267273]",0.797843337059021,0.9910430312156677
