Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.32865533,0.31425375,0.005807042,0.3759339,0.016194403,0.46063364,0.7442509,0.6770824,0.0
0.32071078,0.31364715,0.0054969913,0.37063867,0.015992574,0.47135714,0.7229281,0.6770824,1.0
0.30940703,0.31276208,0.005250658,0.36571914,0.016029421,0.4817296,0.70236397,0.6770824,2.0
0.2932628,0.31225556,0.0050737886,0.36072087,0.015980119,0.49148032,0.6829432,0.6770824,3.0
0.29408586,0.31150907,0.004645314,0.35619226,0.016046675,0.5007387,0.66524446,0.6770824,4.0
0.2825253,0.31096038,0.0043977806,0.35171825,0.016040102,0.50987136,0.64734995,0.6770824,5.0
0.25865933,0.31024376,0.0042295028,0.34788623,0.016247263,0.5185792,0.63057727,0.6770824,6.0
0.23877163,0.3099297,0.003841999,0.3445064,0.016688447,0.5258029,0.61600125,0.6770824,7.0
0.22961608,0.3097825,0.003613012,0.34153005,0.01670054,0.5322697,0.60348237,0.6770824,8.0
0.22476791,0.30953205,0.0035407522,0.33877164,0.016717074,0.5384298,0.5919326,0.6770824,9.0
0.20949344,0.3098277,0.003279687,0.33610097,0.016802043,0.54398316,0.58067787,0.6770824,10.0
0.2010886,0.31011456,0.0027770777,0.33375585,0.017221304,0.54872966,0.5709149,0.6770824,11.0
0.20207195,0.3104973,0.0025920148,0.3310402,0.0159414,0.5531236,0.5622366,0.6770824,12.0
0.2028202,0.31088135,0.0024045815,0.32737225,0.01627788,0.5541248,0.55895394,0.6770824,13.0
0.18996793,0.31629136,0.005389913,0.32791325,0.016115112,0.55415654,0.55899805,0.6770824,14.0
0.19580594,0.31629136,0.005389913,0.32791325,0.016115112,0.55415654,0.55899805,0.6770824,15.0
0.20189765,0.31022924,0.0019891358,0.3279294,0.016316904,0.5540934,0.5589614,0.6770824,16.0
0.19510338,0.3139621,0.0037799347,0.32746884,0.016549729,0.5539386,0.5590065,0.6770824,17.0
0.19928408,0.31252447,0.0009282961,0.3274041,0.016105741,0.55395377,0.55896956,0.6770824,18.0
0.18803842,0.31336093,0.004360686,0.32789788,0.016707752,0.55404747,0.55897254,0.6770824,19.0
0.19592072,0.31629136,0.005389913,0.32791325,0.016115112,0.55415654,0.55899805,0.6770824,20.0
0.19773698,0.31821725,0.005389913,0.32791325,0.016115112,0.55415654,0.55899805,0.6770824,21.0
0.19574133,0.3155432,0.0060522174,0.3277752,0.016068848,0.5541423,0.5589999,0.6770824,22.0
0.20324586,0.3133793,0.0035961126,0.32781824,0.01627788,0.5541248,0.55895394,0.6770824,23.0
0.18773015,0.30955577,0.0017307657,0.3277658,0.01661121,0.55419815,0.55915374,0.6770104,24.0
0.19862734,0.3130879,0.0012426933,0.32791418,0.016359728,0.55411893,0.558938,0.6770824,25.0
0.2015682,0.30876938,0.0045964783,0.33081946,0.018767167,0.5564846,0.55947655,0.6770824,26.0
0.20506266,0.3127479,0.0016948967,0.32705534,0.016274614,0.5540087,0.55918026,0.6770824,27.0
0.18954328,0.31270766,0.0019754241,0.3272875,0.016685667,0.55416036,0.55920357,0.6770824,28.0
0.19661541,0.31254563,0.0019957796,0.3275621,0.016108949,0.5541741,0.5590684,0.6770824,29.0
0.20026974,0.3132553,0.0017542175,0.3279395,0.01627788,0.5541248,0.55895394,0.6770824,30.0
0.2062186,0.30965978,0.0007062213,0.33135393,0.01752882,0.5549433,0.5585428,0.6770824,31.0
0.19694908,0.31087956,0.0016531451,0.3287927,0.015416406,0.5539283,0.55869514,0.6770824,32.0
0.19515379,0.31648,0.00081743416,0.32781437,0.015941773,0.5540876,0.55903465,0.6770824,33.0
0.20522217,0.31353483,0.0011157204,0.32766783,0.016070746,0.5541248,0.55895394,0.6770824,34.0
0.19230345,0.31220767,0.0024253442,0.32782194,0.016039327,0.5538423,0.5589153,0.6770824,35.0
0.20326434,0.30965716,0.0020751734,0.32807,0.01668609,0.55400604,0.5588893,0.6770824,36.0
0.19265325,0.31043842,0.0019014813,0.32723337,0.01608506,0.554172,0.5591874,0.6770824,37.0
0.20646587,0.31032613,0.0025051571,0.3283152,0.01627788,0.5541248,0.55895394,0.6770824,38.0
0.20159142,0.31629136,0.005389913,0.32791325,0.016115112,0.55415654,0.55899805,0.6770824,39.0
0.19607428,0.3084856,0.008773844,0.33121756,0.010802012,0.55617946,0.55937433,0.6770824,40.0
0.2034032,0.31219593,0.0034176332,0.32843196,0.015705999,0.5537129,0.5587394,0.6770824,41.0
0.20297097,0.31204936,0.0065665487,0.3280512,0.016717644,0.5540731,0.55889726,0.6770824,42.0
0.19852237,0.30690315,0.0021599673,0.32876796,0.01597798,0.5540895,0.5589207,0.6770824,43.0
0.18726224,0.31409994,0.003864244,0.3278551,0.016613413,0.5541546,0.5589636,0.6770824,44.0
0.18890959,0.31003916,0.0015194542,0.32822135,0.015942466,0.5541248,0.55895394,0.6770824,45.0
0.19593054,0.31042007,0.0026787375,0.32734343,0.016011346,0.55415314,0.5591231,0.6770824,46.0
0.18916497,0.30758503,0.0017383662,0.33230874,0.01400737,0.55569273,0.5587018,0.6770824,47.0
0.20384705,0.31054693,0.002852235,0.32760528,0.016185723,0.5540249,0.55894977,0.6770824,48.0
0.19256806,0.3102355,0.003411432,0.32817873,0.016598504,0.5541248,0.55895394,0.6770824,49.0
0.19574498,0.31729138,0.0042942297,0.32792863,0.016444933,0.5542146,0.55897397,0.6770824,50.0
0.18774925,0.31038252,0.002696042,0.32783493,0.016547745,0.5539719,0.55899006,0.6770824,51.0
0.20563336,0.3094565,0.003696296,0.32818016,0.01627788,0.5541248,0.55895394,0.6770824,52.0
0.18684831,0.31138074,0.0029205182,0.32792404,0.01627788,0.5541248,0.55895394,0.6770824,53.0
0.20376594,0.31162158,0.0019040159,0.32731813,0.016115315,0.55403006,0.5590144,0.6770824,54.0
0.19802625,0.31238687,0.0021944921,0.32737133,0.016256137,0.55411977,0.55903137,0.6770824,55.0
0.19799246,0.31228155,0.0019397696,0.32796022,0.01627788,0.5541248,0.55895394,0.6770824,56.0
0.18950109,0.30959764,0.0033957947,0.32791325,0.016115112,0.55415654,0.55899805,0.6770824,57.0
0.18782414,0.31088617,0.0028358975,0.32749194,0.016116155,0.5540547,0.5590921,0.6770824,58.0
0.20365675,0.3154561,0.00093278626,0.32804334,0.016373558,0.5541238,0.55896527,0.6770824,59.0
