Y,X1,X2,regret,iteration
0.630577,1.2797081,2.6804137,0.36271077,0.0
0.6178659,1.2583562,2.6406882,0.36271077,1.0
0.620818,1.2378514,2.601559,0.36271077,2.0
0.5644475,1.2091786,2.593733,0.36271077,3.0
0.6328604,1.2341071,2.578374,0.36271077,4.0
0.5826178,1.2091786,2.593733,0.36271077,5.0
0.6140303,1.2313553,2.5796134,0.36271077,6.0
0.6409975,1.2385612,2.5764465,0.36271077,7.0
0.5638136,1.2091786,2.593733,0.36271077,8.0
0.5834447,1.2095474,2.593375,0.36271077,9.0
0.5735458,1.2091786,2.593733,0.36271077,10.0
0.6063764,1.2258039,2.5824995,0.36271077,11.0
0.566322,1.2091786,2.593733,0.36271077,12.0
0.61693937,1.2328799,2.5789025,0.36271077,13.0
0.57892853,1.2091786,2.593733,0.36271077,14.0
0.5823934,1.2091786,2.593733,0.36271077,15.0
0.5916056,1.2175674,2.5874677,0.36271077,16.0
0.5743535,1.2090601,2.5938222,0.36271077,17.0
0.60772276,1.2284133,2.5810497,0.36271077,18.0
0.580591,1.2091786,2.593733,0.36271077,19.0
0.5813709,1.2091786,2.593733,0.36271077,20.0
0.6597872,1.2462685,2.5736823,0.36271077,21.0
0.60618967,1.219893,2.5860054,0.36271077,22.0
0.5709371,1.2091786,2.593733,0.36271077,23.0
0.6276916,1.2311231,2.5797899,0.36271077,24.0
0.6311586,1.2322685,2.5791774,0.36271077,25.0
0.5881873,1.2178895,2.587344,0.36271077,26.0
0.6528758,1.2493501,2.5728538,0.36271077,27.0
0.6209249,1.2317152,2.5795074,0.36271077,28.0
0.64162433,1.2440785,2.5744393,0.36271077,29.0
0.57411397,1.2091786,2.593733,0.36271077,30.0
0.6692371,1.251155,2.57232,0.36271077,31.0
0.6441657,1.2380505,2.576722,0.36271077,32.0
0.5714072,1.2091786,2.593733,0.36271077,33.0
0.58221906,1.2091786,2.593733,0.36271077,34.0
0.57875055,1.2091786,2.593733,0.36271077,35.0
0.56939626,1.2091786,2.593733,0.36271077,36.0
0.6397355,1.2413896,2.575432,0.36271077,37.0
0.57178336,1.2091786,2.593733,0.36271077,38.0
0.658508,1.2457623,2.5739279,0.36271077,39.0
0.6026169,1.22442,2.583215,0.36271077,40.0
0.57433605,1.2091786,2.593733,0.36271077,41.0
0.6639415,1.2557216,2.5712526,0.36271077,42.0
0.5681192,1.2091786,2.593733,0.36271077,43.0
0.6072237,1.2274493,2.581622,0.36271077,44.0
0.5693047,1.2091763,2.593734,0.36271077,45.0
0.58085656,1.2091786,2.593733,0.36271077,46.0
0.5797799,1.2133448,2.590474,0.36271077,47.0
0.6370367,1.2419009,2.5752003,0.36271077,48.0
0.57205045,1.2091786,2.593733,0.36271077,49.0
0.56601083,1.2091786,2.593733,0.36271077,50.0
0.5736428,1.2091786,2.593733,0.36271077,51.0
0.56937426,1.2091786,2.593733,0.36271077,52.0
0.56327,1.2091409,2.5937688,0.36271077,53.0
0.5776415,1.2091786,2.593733,0.36271077,54.0
0.5642995,1.2091786,2.593733,0.36271077,55.0
0.6245129,1.22817,2.5812297,0.36271077,56.0
0.57602304,1.2091786,2.593733,0.36271077,57.0
0.57993954,1.2091786,2.593733,0.36271077,58.0
0.6393195,1.2421795,2.5751438,0.36271077,59.0
0.5756483,1.2091786,2.593733,0.36271077,60.0
0.64468086,1.2457669,2.5739164,0.36271077,61.0
0.5653173,1.2091786,2.593733,0.36271077,62.0
0.5715672,1.2091786,2.593733,0.36271077,63.0
0.56480557,1.2091786,2.593733,0.36271077,64.0
0.5724224,1.2059448,2.5963943,0.36271077,65.0
0.57925004,1.2091786,2.593733,0.36271077,66.0
0.6466473,1.2474092,2.573379,0.36271077,67.0
0.5689781,1.2091786,2.593733,0.36271077,68.0
0.57424545,1.2091786,2.593733,0.36271077,69.0
0.57376856,1.2091786,2.593733,0.36271077,70.0
0.5738472,1.2091786,2.593733,0.36271077,71.0
0.5657254,1.2091786,2.593733,0.36271077,72.0
0.5720422,1.2083641,2.594428,0.36271077,73.0
0.5692844,1.2091786,2.593733,0.36271077,74.0
0.57051796,1.2091786,2.593733,0.36271077,75.0
0.572212,1.2091786,2.593733,0.36271077,76.0
0.6147844,1.2270714,2.5817652,0.36271077,77.0
0.6152429,1.2268659,2.581932,0.36271077,78.0
0.6108825,1.2216022,2.5849535,0.36271077,79.0
0.5746634,1.2091786,2.593733,0.36271077,80.0
0.57923496,1.2091786,2.593733,0.36271077,81.0
0.58037674,1.2151732,2.5891073,0.36271077,82.0
0.607365,1.2227265,2.5843067,0.36271077,83.0
0.593153,1.2217968,2.584846,0.36271077,84.0
0.5768923,1.214103,2.5899756,0.36271077,85.0
0.5663307,1.2091786,2.593733,0.36271077,86.0
0.5646986,1.2091786,2.593733,0.36271077,87.0
0.57188636,1.2091786,2.593733,0.36271077,88.0
0.61539996,1.2282312,2.5811968,0.36271077,89.0
0.51956403,1.1886251,2.6155953,0.36271077,90.0
0.66248506,1.2485834,2.5730128,0.36271077,91.0
0.5696314,1.2091786,2.593733,0.36271077,92.0
0.58143854,1.2091786,2.593733,0.36271077,93.0
0.56740314,1.2091786,2.593733,0.36271077,94.0
0.6805154,1.2605127,2.5703187,0.36271077,95.0
0.5692834,1.2091786,2.593733,0.36271077,96.0
0.62789816,1.2367558,2.5771556,0.36271077,97.0
0.5661751,1.2091786,2.593733,0.36271077,98.0
0.57928526,1.2091786,2.593733,0.36271077,99.0
0.5782455,1.2091786,2.593733,0.36271077,100.0
