anchor_idx,radius,max_dist,n_escaped,n_total
3,0.021185586228966713,0.02118564397096634,0,10
4,0.017345940694212914,0.017345981672406197,0,10
5,0.01432807557284832,0.014328126795589924,0,10
6,0.011255496181547642,0.011255528777837753,0,10
7,0.007850035093724728,0.007850093767046928,0,10
8,0.007112391293048859,0.007112442050129175,0,10
9,0.005794718861579895,0.005794716067612171,0,10
10,0.00443953787907958,0.00443957420065999,0,10
11,0.003559248521924019,0.003559296717867255,0,10
12,0.0020932236220687628,0.0020932117477059364,0,10
13,0.0018058597343042493,0.0018058674177154899,0,10
14,0.000993622001260519,0.0009936081478372216,0,10
15,0.0014648244250565767,0.0014648345531895757,0,10
16,0.0008913811179809272,0.0008913301862776279,0,10
0,0.03491806611418724,0.03491812199354172,0,10
1,0.029672883450984955,0.029672933742403984,0,10
2,0.025762060657143593,0.02576211839914322,0,10
3,0.021185586228966713,0.02118564024567604,0,10
4,0.017345940694212914,0.0173459704965353,0,10
5,0.01432807557284832,0.014328118413686752,0,10
6,0.011255496181547642,0.011255551129579544,0,10
7,0.007850035093724728,0.007850057445466518,0,10
8,0.007112391293048859,0.007112422958016396,0,10
9,0.005794718861579895,0.005794756580144167,0,10
10,0.00443953787907958,0.004439577925950289,0,10
11,0.003559248521924019,0.003559304866939783,0,10
12,0.0020932236220687628,0.002093251096084714,0,10
13,0.0018058597343042493,0.001805889536626637,0,10
14,0.000993622001260519,0.000993658322840929,0,10
15,0.0014648244250565767,0.0014160614227876067,0,10
16,0.0008913811179809272,0.000891435076482594,0,10
17,0.0010890602134168148,0.0010890819830819964,0,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.029672883450984955,0.029672931879758835,0,10
2,0.025762060657143593,0.02576211281120777,0,10
3,0.021185586228966713,0.02118564024567604,0,10
4,0.017345940694212914,0.01734599843621254,0,10
5,0.01432807557284832,0.014328110963106155,0,10
6,0.011255496181547642,0.011255542747676373,0,10
7,0.007850035093724728,0.007850070483982563,0,10
8,0.007112391293048859,0.007112429011613131,0,10
9,0.005794718861579895,0.005794744472950697,0,10
10,0.00443953787907958,0.004439531825482845,0,10
11,0.003559248521924019,0.0035592629574239254,0,10
12,0.0020932236220687628,0.0020931847393512726,0,10
13,0.0018058597343042493,0.0018059099093079567,0,10
14,0.000993622001260519,0.000993630033917725,0,10
15,0.0014648244250565767,0.0013960865326225758,0,10
16,0.0008913811179809272,0.0008914059726521373,0,10
17,0.0010890602134168148,0.0010891042184084654,0,10
18,-0.00011448391160229221,0.00011453394108684734,10,10
0,0.03491806611418724,0.03491812199354172,0,10
1,0.029672883450984955,0.02967291884124279,0,10
2,0.025762060657143593,0.02576211467385292,0,10
3,0.021185586228966713,0.02118562161922455,0,10
4,0.017345940694212914,0.01734599657356739,0,10
5,0.01432807557284832,0.014328131452202797,0,10
6,0.011255496181547642,0.0112555380910635,0,10
7,0.007850035093724728,0.007850086316466331,0,10
8,0.007112391293048859,0.007112442050129175,0,10
9,0.005794718861579895,0.00579476123675704,0,10
10,0.00443953787907958,0.004364268388599157,0,10
11,0.003559248521924019,0.0035592601634562016,0,10
12,0.0020932236220687628,0.0020932371262460947,0,10
13,0.0018058597343042493,0.0018058213172480464,0,10
14,0.000993622001260519,0.0009936721762642264,0,10
15,0.0014648244250565767,0.0014648139476776123,0,10
16,0.0008913811179809272,0.0008483564015477896,0,10
17,0.0010890602134168148,0.0010754754766821861,0,10
18,-0.00011448391160229221,0.00011444091796875,10,10
19,0.0004381255421321839,0.0004381001926958561,0,10
0,0.03491806611418724,0.03491811081767082,0,10
1,0.029672883450984955,0.02967294305562973,0,10
2,0.025762060657143593,0.02576211653649807,0,10
3,0.021185586228966713,0.02118564397096634,0,10
4,0.017345940694212914,0.017345981672406197,0,10
5,0.01432807557284832,0.014328121207654476,0,10
6,0.011255496181547642,0.011255539953708649,0,10
7,0.007850035093724728,0.007850092835724354,0,10
8,0.007112391293048859,0.00711244298145175,0,10
9,0.005794718861579895,0.00579476123675704,0,10
10,0.00443953787907958,0.004439502488821745,0,10
11,0.003559248521924019,0.0035592038184404373,0,10
12,0.0020932236220687628,0.0020932641346007586,0,10
13,0.0018058597343042493,0.001805883483029902,0,10
14,0.000993622001260519,0.00099366984795779,0,10
15,0.0014648244250565767,0.0014648711076006293,0,10
16,0.0008913811179809272,0.0008914110367186368,0,10
17,0.0010890602134168148,0.001089069526642561,0,10
18,-0.00011448391160229221,0.00011450234160292894,10,10
19,0.0004381255421321839,0.0004179618845228106,0,10
20,0.0006069241208024323,0.0006069584633223712,0,10
0,0.03491806611418724,0.03491812199354172,0,10
1,0.029672883450984955,0.029672939330339432,0,10
2,0.025762060657143593,0.025762081146240234,0,10
3,0.021185586228966713,0.021185634657740593,0,10
4,0.017345940694212914,0.01734599843621254,0,10
5,0.01432807557284832,0.014328104443848133,0,10
6,0.011255496181547642,0.011255525052547455,0,10
7,0.007850035093724728,0.00785007979720831,0,10
8,0.007112391293048859,0.007112431805580854,0,10
9,0.005794718861579895,0.005794725846499205,0,10
10,0.00443953787907958,0.004439536016434431,0,10
11,0.003559248521924019,0.0035592899657785892,0,10
12,0.0020932236220687628,0.0020932701881974936,0,10
13,0.0018058597343042493,0.0018059115391224623,0,10
14,0.000993622001260519,0.0009936519199982285,0,10
15,0.0014648244250565767,0.0014648741343989968,0,10
16,0.0008913811179809272,0.0008913454948924482,0,10
17,0.0010890602134168148,0.0010891070123761892,0,10
18,-0.00011448391160229221,0.00011444091796875,10,10
19,0.0004381255421321839,0.00043813243974000216,0,10
20,0.0006069241208024323,0.000606912246439606,0,10
21,-0.0004352308460511267,0.000435277761425823,10,10
0,0.03491806611418724,0.034918125718832016,0,10
1,0.029672883450984955,0.029672926291823387,0,10
2,0.025762060657143593,0.02576209232211113,0,10
3,0.021185586228966713,0.02118564024567604,0,10
4,0.017345940694212914,0.01734599843621254,0,10
5,0.01432807557284832,0.014328096061944962,0,10
6,0.011255496181547642,0.011255551129579544,0,10
7,0.007850035093724728,0.00785008817911148,0,10
8,0.007112391293048859,0.007112420629709959,0,10
9,0.005794718861579895,0.005794698838144541,0,10
10,0.00443953787907958,0.004439580719918013,0,10
11,0.003559248521924019,0.0035592576023191214,0,10
12,0.0020932236220687628,0.0020932722836732864,0,10
13,0.0018058597343042493,0.0018058817368000746,0,10
14,0.000993622001260519,0.000993648893199861,0,10
15,0.0014648244250565767,0.0014648765791207552,0,10
16,0.0008913811179809272,0.0008913715719245374,0,10
17,0.0010890602134168148,0.0010890993289649487,0,10
18,-0.00011448391160229221,0.0001144491761806421,10,10
19,0.0004381255421321839,0.0004381405597086996,0,10
20,0.0006069241208024323,0.0006069277296774089,0,10
21,-0.0004352308460511267,0.00043525631190277636,10,10
22,3.177556209266186e-05,3.180724525009282e-05,0,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.029672883450984955,0.029672931879758835,0,10
2,0.025762060657143593,0.025762099772691727,0,10
3,0.021185586228966713,0.02118563838303089,0,10
4,0.017345940694212914,0.017345985397696495,0,10
5,0.01432807557284832,0.014328133314847946,0,10
6,0.011255496181547642,0.011255549266934395,0,10
7,0.007850035093724728,0.007850092835724354,0,10
8,0.007112391293048859,0.007112435530871153,0,10
9,0.005794718861579895,0.005794777534902096,0,10
10,0.00443953787907958,0.004439496900886297,0,10
11,0.003559248521924019,0.0035592755302786827,0,10
12,0.0020932236220687628,0.0020932091865688562,0,10
13,0.0018058597343042493,0.0018059131689369678,0,10
14,0.000993622001260519,0.000993649591691792,0,10
15,0.0014648244250565767,0.0014648650540038943,0,10
16,0.0008913811179809272,0.0008658000151626766,0,10
17,0.0010890602134168148,0.0010891016572713852,0,10
18,-0.00011448391160229221,0.00011444091796875,10,10
19,0.0004381255421321839,0.0004380870086606592,0,10
20,0.0006069241208024323,0.0006068796501494944,0,10
21,-0.0004352308460511267,0.00043523311614990234,10,10
22,3.177556209266186e-05,3.18029779009521e-05,0,10
23,-0.00018385538714937866,0.0001838435127865523,10,10
0,0.03491806611418724,0.03491811826825142,0,10
1,0.029672883450984955,0.029672935605049133,0,10
2,0.025762060657143593,0.025762107223272324,0,10
3,0.021185586228966713,0.0211856197565794,0,10
4,0.017345940694212914,0.017345990985631943,0,10
5,0.01432807557284832,0.014328102581202984,0,10
6,0.011255496181547642,0.011255519464612007,0,10
7,0.007850035093724728,0.007850092835724354,0,10
8,0.007112391293048859,0.007112447172403336,0,10
9,0.005794718861579895,0.005794764496386051,0,10
10,0.00443953787907958,0.004364827182143927,0,10
11,0.003559248521924019,0.0035591917112469673,0,10
12,0.0020932236220687628,0.0020239443983882666,0,10
13,0.0018058597343042493,0.0018059138674288988,0,10
14,0.000993622001260519,0.0009936122223734856,0,10
15,0.0014648244250565767,0.001464875298552215,0,10
16,0.0008913811179809272,0.0008913567289710045,0,10
17,0.0010890602134168148,0.0010890974663197994,0,10
18,-0.00011448391160229221,0.00011445947166066617,10,10
19,0.0004381255421321839,0.00043815100798383355,0,10
20,0.0006069241208024323,0.0006068907678127289,0,10
21,-0.0004352308460511267,0.00043527543311938643,10,10
22,3.177556209266186e-05,3.1738563848193735e-05,0,10
23,-0.00018385538714937866,0.0001838207244873047,10,10
24,-0.0002379659708822146,0.00023800555209163576,10,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.029672883450984955,0.029672939330339432,0,10
2,0.025762060657143593,0.025762109085917473,0,10
3,0.021185586228966713,0.02118564210832119,0,10
4,0.017345940694212914,0.017345957458019257,0,10
5,0.01432807557284832,0.014328126795589924,0,10
6,0.011255496181547642,0.011255553923547268,0,10
7,0.007850035093724728,0.007850035093724728,0,10
8,0.007112391293048859,0.007112379185855389,0,10
9,0.005794718861579895,0.005794759839773178,0,10
10,0.00443953787907958,0.0044394927099347115,0,10
11,0.003559248521924019,0.0035592326894402504,0,10
12,0.0020932236220687628,0.0020932576153427362,0,10
13,0.0018058597343042493,0.0018058206187561154,0,10
14,0.000993622001260519,0.0009935881244018674,0,10
15,0.0014648244250565767,0.0014648776268586516,0,10
16,0.0008913811179809272,0.0008913895580917597,0,10
17,0.0010890602134168148,0.0010230742627754807,0,10
18,-0.00011448391160229221,0.00011445058771641925,10,10
19,0.0004381255421321839,0.0004380769096314907,0,10
20,0.0006069241208024323,0.0006069064838811755,0,10
21,-0.0004352308460511267,0.00043526594527065754,10,10
22,3.177556209266186e-05,3.1819345167605206e-05,0,10
23,-0.00018385538714937866,0.0001838207244873047,10,10
24,-0.0002379659708822146,0.00023794174194335938,10,10
25,-0.00031416083220392466,0.0003141164779663086,10,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.029672883450984955,0.029672937467694283,0,10
2,0.025762060657143593,0.025762109085917473,0,10
3,0.021185586228966713,0.02118564024567604,0,10
4,0.017345940694212914,0.017345983535051346,0,10
5,0.01432807557284832,0.014328096993267536,0,10
6,0.011255496181547642,0.011255545541644096,0,10
7,0.007850035093724728,0.00785009004175663,0,10
8,0.007112391293048859,0.007112407125532627,0,10
9,0.005794718861579895,0.0057947635650634766,0,10
10,0.00443953787907958,0.004439576994627714,0,10
11,0.003559248521924019,0.003559301607310772,0,10
12,0.0020932236220687628,0.002093267859891057,0,10
13,0.0018058597343042493,0.0018058051355183125,0,10
14,0.000993622001260519,0.000993667752481997,0,10
15,0.0014648244250565767,0.001464865985326469,0,10
16,0.0008913811179809272,0.0007472960860468447,0,10
17,0.0010890602134168148,0.0010531009174883366,0,10
18,-0.00011448391160229221,0.00011444091796875,10,10
19,0.0004381255421321839,0.0004381794424261898,0,10
20,0.0006069241208024323,0.0006068742368370295,0,10
21,-0.0004352308460511267,0.00043518352322280407,10,10
22,3.177556209266186e-05,3.180525891366415e-05,0,10
23,-0.00018385538714937866,0.00017842942907009274,10,10
24,-0.0002379659708822146,0.00023794174194335938,10,10
25,-0.00031416083220392466,0.0003141164779663086,10,10
26,-0.000140014395583421,0.00014007091522216797,10,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.029672883450984955,0.029672935605049133,0,10
2,0.025762060657143593,0.025762086734175682,0,10
3,0.021185586228966713,0.02118563838303089,0,10
4,0.017345940694212914,0.01734600029885769,0,10
5,0.01432807557284832,0.014328131452202797,0,10
6,0.011255496181547642,0.011255527846515179,0,10
7,0.007850035093724728,0.007850089110434055,0,10
8,0.007112391293048859,0.007112396880984306,0,10
9,0.005794718861579895,0.005794699769467115,0,10
10,0.00443953787907958,0.00443954998627305,0,10
11,0.003559248521924019,0.00355928554199636,0,10
12,0.0020932236220687628,0.0020932769402861595,0,10
13,0.0018058597343042493,0.001805862644687295,0,10
14,0.000993622001260519,0.0009936228161677718,0,10
15,0.0014648244250565767,0.0014648640062659979,0,10
16,0.0008913811179809272,0.0008913374040275812,0,10
17,0.0010890602134168148,0.0010890357661992311,0,10
18,-0.00011448391160229221,0.00011446453572716564,10,10
19,0.0004381255421321839,0.0004381346807349473,0,10
20,0.0006069241208024323,0.0006069224327802658,0,10
21,-0.0004352308460511267,0.00043528524111025035,10,10
22,3.177556209266186e-05,3.177333564963192e-05,0,10
23,-0.00018385538714937866,0.0001838207244873047,10,10
24,-0.0002379659708822146,0.00023800523194950074,10,10
25,-0.00031416083220392466,0.0003141164779663086,10,10
26,-0.000140014395583421,0.00014007091522216797,10,10
27,-0.00015101354802027345,0.00015103816986083984,10,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.029672883450984955,0.029672937467694283,0,10
2,0.025762060657143593,0.02576211653649807,0,10
3,0.021185586228966713,0.02118564397096634,0,10
4,0.017345940694212914,0.01734597235918045,0,10
5,0.01432807557284832,0.014328098855912685,0,10
6,0.011255496181547642,0.011255544610321522,0,10
7,0.007850035093724728,0.007850078865885735,0,10
8,0.007112391293048859,0.007112403400242329,0,10
9,0.005794718861579895,0.0057947393506765366,0,10
10,0.00443953787907958,0.004439492244273424,0,10
11,0.003559248521924019,0.003559295553714037,0,10
12,0.0020932236220687628,0.0020931900944560766,0,10
13,0.0018058597343042493,0.0018059068825095892,0,10
14,0.000993622001260519,0.000993622001260519,0,10
15,0.0014648244250565767,0.0014648550422862172,0,10
16,0.0008913811179809272,0.0008913704659789801,0,10
17,0.0010890602134168148,0.0010890575358644128,0,10
18,-0.00011448391160229221,0.00011444091796875,10,10
19,0.0004381255421321839,0.0004233249928802252,0,10
20,0.0006069241208024323,0.0006069652736186981,0,10
21,-0.0004352308460511267,0.00043523311614990234,10,10
22,3.177556209266186e-05,3.17689664370846e-05,0,10
23,-0.00018385538714937866,0.00018388770695310086,10,10
24,-0.0002379659708822146,0.00023794609296601266,10,10
25,-0.00031416083220392466,0.0003141164779663086,10,10
26,-0.000140014395583421,0.00014007091522216797,10,10
27,-0.00015101354802027345,0.0001510690344730392,10,10
28,0.0001920010836329311,0.0001919961505336687,0,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.029672883450984955,0.02967294305562973,0,10
2,0.025762060657143593,0.02576211281120777,0,10
3,0.021185586228966713,0.02118564210832119,0,10
4,0.017345940694212914,0.017345990985631943,0,10
5,0.01432807557284832,0.01432811003178358,0,10
6,0.011255496181547642,0.011255534365773201,0,10
7,0.007850035093724728,0.007850083522498608,0,10
8,0.007112391293048859,0.007112372666597366,0,10
9,0.005794718861579895,0.005794747266918421,0,10
10,0.00443953787907958,0.0044395579025149345,0,10
11,0.003559248521924019,0.0035592885687947273,0,10
12,0.0020932236220687628,0.0020932189654558897,0,10
13,0.0018058597343042493,0.0018058494897559285,0,10
14,0.000993622001260519,0.0009936242131516337,0,10
15,0.0014648244250565767,0.0014648613287135959,0,10
16,0.0008913811179809272,0.0008714749710634351,0,10
17,0.0010890602134168148,0.001038610003888607,0,10
18,-0.00011448391160229221,0.00011444091796875,10,10
19,0.0004381255421321839,0.0004381199833005667,0,10
20,0.0006069241208024323,0.0006069319206289947,0,10
21,-0.0004352308460511267,0.000435275404015556,10,10
22,3.177556209266186e-05,3.174412631778978e-05,0,10
23,-0.00018385538714937866,0.0001838207244873047,10,10
24,-0.0002379659708822146,0.0002379874640610069,10,10
25,-0.00031416083220392466,0.0003141164779663086,10,10
26,-0.000140014395583421,0.00014007091522216797,10,10
27,-0.00015101354802027345,0.00015103816986083984,10,10
28,0.0001920010836329311,0.0001920469367178157,0,10
29,-0.00027588108787313104,0.0002758502960205078,10,10
0,0.03491806611418724,0.03491811454296112,0,10
1,0.029672883450984955,0.029672939330339432,0,10
2,0.025762060657143593,0.02576209418475628,0,10
3,0.021185586228966713,0.02118564397096634,0,10
4,0.017345940694212914,0.01734599843621254,0,10
5,0.01432807557284832,0.014328130520880222,0,10
6,0.011255496181547642,0.011255552060902119,0,10
7,0.007850035093724728,0.007850064896047115,0,10
8,0.007112391293048859,0.00711239455267787,0,10
9,0.005794718861579895,0.005794726777821779,0,10
10,0.00443953787907958,0.0044395714066922665,0,10
11,0.003559248521924019,0.003559224773198366,0,10
12,0.0020932236220687628,0.002093212679028511,0,10
13,0.0018058597343042493,0.0018059080466628075,0,10
14,0.000993622001260519,0.0009936681017279625,0,10
15,0.0014648244250565767,0.0014648590004071593,0,10
16,0.0008913811179809272,0.0008914266945794225,0,10
17,0.0010890602134168148,0.0010890198173001409,0,10
18,-0.00011448391160229221,0.00011444091796875,10,10
19,0.0004381255421321839,0.000438076036516577,0,10
20,0.0006069241208024323,0.0006069383816793561,0,10
21,-0.0004352308460511267,0.0004352772666607052,10,10
22,3.177556209266186e-05,3.174922676407732e-05,0,10
23,-0.00018385538714937866,0.0001838308380683884,10,10
24,-0.0002379659708822146,0.00023801889619790018,10,10
25,-0.00031416083220392466,0.0003141164779663086,10,10
26,-0.000140014395583421,0.00014007091522216797,10,10
27,-0.00015101354802027345,0.00014651416859123856,10,10
28,0.0001920010836329311,0.00019204805721528828,0,10
29,-0.00027588108787313104,0.0002574920654296875,10,10
30,0.0001597263471921906,0.00015977797738742083,0,10
0,0.03491806611418724,0.03491808846592903,0,10
1,0.029672883450984955,0.02967294119298458,0,10
2,0.025762060657143593,0.025762107223272324,0,10
3,0.021185586228966713,0.021185634657740593,0,10
4,0.017345940694212914,0.017345992848277092,0,10
5,0.01432807557284832,0.014328128658235073,0,10
6,0.011255496181547642,0.01125552598387003,0,10
7,0.007850035093724728,0.00785009190440178,0,10
8,0.007112391293048859,0.007112412713468075,0,10
9,0.005794718861579895,0.005794675555080175,0,10
10,0.00443953787907958,0.004439584445208311,0,10
11,0.003559248521924019,0.0035592406056821346,0,10
12,0.0020932236220687628,0.0020932613406330347,0,10
13,0.0018058597343042493,0.0018058185232803226,0,10
14,0.000993622001260519,0.0009935862617567182,0,10
15,0.0014648244250565767,0.001464777858927846,0,10
16,0.0008913811179809272,0.0008914229110814631,0,10
17,0.0010890602134168148,0.001089018303900957,0,10
18,-0.00011448391160229221,0.00011444091796875,10,10
19,0.0004381255421321839,0.0004381820617709309,0,10
20,0.0006069241208024323,0.0006069558439776301,0,10
21,-0.0004352308460511267,0.0004352425748948008,10,10
22,3.177556209266186e-05,3.183002263540402e-05,0,10
23,-0.00018385538714937866,0.0001838207244873047,10,10
24,-0.0002379659708822146,0.00023794174194335938,10,10
25,-0.00031416083220392466,0.0003141164779663086,10,10
26,-0.000140014395583421,0.00014007091522216797,10,10
27,-0.00015101354802027345,0.00015103816986083984,10,10
28,0.0001920010836329311,0.00019194929336663336,0,10
29,-0.00027588108787313104,0.0002758502960205078,10,10
30,0.0001597263471921906,0.00015968114894349128,0,10
31,-0.00045299279736354947,0.00045299530029296875,10,10
0,0.03491806611418724,0.03491812199354172,0,10
1,0.029672883450984955,0.029672931879758835,0,10
2,0.025762060657143593,0.025762109085917473,0,10
3,0.021185586228966713,0.02118564210832119,0,10
4,0.017345940694212914,0.017345990985631943,0,10
5,0.01432807557284832,0.014328133314847946,0,10
6,0.011255496181547642,0.011255552060902119,0,10
7,0.007850035093724728,0.00785007793456316,0,10
8,0.007112391293048859,0.007112419232726097,0,10
9,0.005794718861579895,0.005794772878289223,0,10
10,0.00443953787907958,0.004439524840563536,0,10
11,0.003559248521924019,0.0035593018401414156,0,10
12,0.0020932236220687628,0.0020932755433022976,0,10
13,0.0018058597343042493,0.0018059004796668887,0,10
14,0.000993622001260519,0.0009936629794538021,0,10
15,0.0014648244250565767,0.0014648536453023553,0,10
16,0.0008913811179809272,0.0008914269274100661,0,10
17,0.0010890602134168148,0.0010891153942793608,0,10
18,-0.00011448391160229221,0.00011442985123721883,10,10
19,0.0004381255421321839,0.00043815234676003456,0,10
20,0.0006069241208024323,0.0006068859365768731,0,10
21,-0.0004352308460511267,0.00043523311614990234,10,10
22,3.177556209266186e-05,3.180645217071287e-05,0,10
23,-0.00018385538714937866,0.00017690658569335938,10,10
24,-0.0002379659708822146,0.0002380241348873824,10,10
25,-0.00031416083220392466,0.00031418848084285855,10,10
26,-0.000140014395583421,0.00014007091522216797,10,10
27,-0.00015101354802027345,0.00015103816986083984,10,10
28,0.0001920010836329311,0.00019205703574698418,0,10
29,-0.00027588108787313104,0.00027589037199504673,10,10
30,0.0001597263471921906,0.000159722869284451,0,10
