Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.8279047,0.108088255,0.33048034,0.5195768,0.2146954,0.28163284,0.6679388,0.17223543,0.0
0.8822705,0.13538913,0.2707193,0.565617,0.2112203,0.28163448,0.6679388,0.17223543,1.0
0.9086466,0.21019486,0.22755454,0.56713146,0.21060227,0.28123775,0.66841257,0.17223543,2.0
0.91283554,0.21019486,0.22755454,0.56713146,0.21060227,0.28123775,0.66841257,0.17223543,3.0
0.91436493,0.21019486,0.22755454,0.56713146,0.21060227,0.28123775,0.66841257,0.17223543,4.0
0.93937874,0.17239444,0.19487152,0.5471815,0.2112203,0.28163448,0.6679388,0.17223543,5.0
0.9280722,0.17239444,0.19487152,0.5471815,0.2112203,0.28163448,0.6679388,0.17223543,6.0
0.91064525,0.145136,0.19041643,0.5670678,0.2105227,0.2812369,0.6684505,0.17223543,7.0
0.9171698,0.21021098,0.22759964,0.56713146,0.21060227,0.28123775,0.66841257,0.17223543,8.0
0.931379,0.17239444,0.19487152,0.5471815,0.2112203,0.28163448,0.6679388,0.17223543,9.0
0.92376244,0.17239444,0.19487152,0.5471815,0.2112203,0.28163448,0.6679388,0.17223543,10.0
0.9155771,0.21033135,0.22772852,0.5670193,0.21069391,0.2812547,0.6684389,0.17223543,11.0
0.92171013,0.17239599,0.19487295,0.54718214,0.21121982,0.28163525,0.6679375,0.17223543,12.0
0.9072715,0.20943668,0.22623211,0.565617,0.2112203,0.28163448,0.6679388,0.17223543,13.0
0.8946603,0.21201234,0.24086124,0.58572435,0.20584178,0.28163448,0.6679388,0.17223543,14.0
0.92337805,0.17239444,0.19487152,0.5471815,0.2112203,0.28163448,0.6679388,0.17223543,15.0
0.9075283,0.20773533,0.22486246,0.5663806,0.21184736,0.28134722,0.6682383,0.17223543,16.0
0.9288479,0.17239444,0.19487152,0.5471815,0.2112203,0.28163448,0.6679388,0.17223543,17.0
0.92483646,0.21077225,0.22970298,0.5700321,0.22003533,0.28163448,0.6679388,0.17223543,18.0
0.92436373,0.18803748,0.20409974,0.54997444,0.21362618,0.28034654,0.6679388,0.17223543,19.0
0.9267797,0.17178407,0.19499224,0.5486571,0.2111188,0.2809896,0.6679388,0.17223543,20.0
0.9078012,0.20044757,0.21653263,0.55725956,0.19627018,0.28163448,0.6679388,0.17223543,21.0
0.9096412,0.12297039,0.18591116,0.565617,0.2112203,0.28163448,0.6679388,0.17223543,22.0
0.92547244,0.17239444,0.19487152,0.5471815,0.2112203,0.28163448,0.6679388,0.17223543,23.0
0.9251645,0.17239444,0.19487152,0.5471815,0.2112203,0.28163448,0.6679388,0.17223543,24.0
