Y,X1,X2,regret,iteration
0.9852614,0.5292251,0.39557385,0.0051851273,0.0
0.9946729,0.53554004,0.3249792,0.0051851273,1.0
1.002794,0.520662,0.30544853,0.0051851273,2.0
0.99256563,0.55681497,0.3093712,0.0051851273,3.0
1.0024728,0.520662,0.30544853,0.0051851273,4.0
0.99679625,0.5212075,0.30548963,0.0051851273,5.0
0.99724895,0.52141494,0.30544853,0.0051851273,6.0
1.0084076,0.5613376,0.31096104,0.0051851273,7.0
0.99305063,0.55714786,0.30950403,0.0051851273,8.0
0.9945099,0.5087405,0.30742615,0.0051851273,9.0
0.9923674,0.5209793,0.30544853,0.0051851273,10.0
0.9918679,0.5212075,0.30548963,0.0051851273,11.0
0.9933586,0.53751546,0.30544853,0.0051851273,12.0
1.0033165,0.5212075,0.30548963,0.0051851273,13.0
0.9993802,0.5212075,0.30548963,0.0051851273,14.0
1.0005457,0.5211571,0.30544853,0.0051851273,15.0
0.99162865,0.5212075,0.30548963,0.0051851273,16.0
1.0051637,0.5212075,0.30548963,0.0051851273,17.0
0.99441934,0.5212075,0.30548963,0.0051851273,18.0
1.0052499,0.5212075,0.30548963,0.0051851273,19.0
1.00295,0.5259898,0.30512118,0.0051851273,20.0
1.0055591,0.5212075,0.30548963,0.0051851273,21.0
1.0011818,0.58576745,0.3249792,0.0051851273,22.0
0.9919234,0.5212075,0.30548963,0.0051851273,23.0
1.003379,0.5212075,0.30548963,0.0051851273,24.0
0.9932747,0.5377206,0.3055264,0.0051851273,25.0
1.004344,0.5212075,0.30548963,0.0051851273,26.0
0.9992355,0.5211494,0.30544853,0.0051851273,27.0
1.005058,0.5212075,0.30548963,0.0051851273,28.0
0.9915288,0.54059255,0.30582392,0.0051851273,29.0
1.0027844,0.5212075,0.30548963,0.0051851273,30.0
1.0075563,0.5212075,0.30548963,0.0051851273,31.0
1.0008445,0.5212075,0.30548963,0.0051851273,32.0
0.9997511,0.520382,0.30552587,0.0051851273,33.0
0.98953474,0.5212075,0.30548963,0.0051851273,34.0
1.0069413,0.5766367,0.31855512,0.0051851273,35.0
1.000726,0.5212075,0.30548963,0.0051851273,36.0
0.99720865,0.5212075,0.30548963,0.0051851273,37.0
1.0026999,0.5212075,0.30548963,0.0051851273,38.0
1.0029824,0.54997855,0.30751118,0.0051851273,39.0
1.006013,0.5212075,0.30548963,0.0051851273,40.0
0.9889569,0.5212075,0.30548963,0.0051851273,41.0
1.0038475,0.5212075,0.30548963,0.0051851273,42.0
0.99105346,0.5212075,0.30548963,0.0051851273,43.0
1.0087526,0.5567763,0.30937904,0.0051851273,44.0
0.9948332,0.53734314,0.30544853,0.0051851273,45.0
0.9893283,0.5212075,0.30548963,0.0051851273,46.0
0.99166954,0.53782195,0.30548963,0.0051851273,47.0
0.99681455,0.49072883,0.31368408,0.0051851273,48.0
0.99475896,0.5212075,0.30548963,0.0051851273,49.0
0.9927689,0.5212075,0.30548963,0.0051851273,50.0
1.0057073,0.5212075,0.30548963,0.0051851273,51.0
0.9963654,0.5212075,0.30548963,0.0051851273,52.0
1.0007766,0.58582675,0.3249792,0.0051851273,53.0
1.0032703,0.5571378,0.3095067,0.0051851273,54.0
0.993975,0.5212075,0.30548963,0.0051851273,55.0
0.9892618,0.5212075,0.30548963,0.0051851273,56.0
0.9963504,0.52113056,0.3054275,0.0051851273,57.0
0.9952768,0.5185536,0.30573025,0.0051851273,58.0
0.9970638,0.537185,0.30544853,0.0051851273,59.0
0.9923396,0.5212075,0.30548963,0.0051851273,60.0
1.0060128,0.5212075,0.30548963,0.0051851273,61.0
0.9991322,0.5212075,0.30548963,0.0051851273,62.0
1.0008781,0.5212075,0.30548963,0.0051851273,63.0
1.0088167,0.5565016,0.30926368,0.0051851273,64.0
1.0083485,0.5212075,0.30548963,0.0051851273,65.0
0.989763,0.5176452,0.3058326,0.0051851273,66.0
1.0056633,0.5212075,0.30548963,0.0051851273,67.0
0.9938838,0.5212075,0.30548963,0.0051851273,68.0
0.98949575,0.5212075,0.30548963,0.0051851273,69.0
0.9973256,0.5651977,0.3125515,0.0051851273,70.0
1.0042607,0.5212075,0.30548963,0.0051851273,71.0
1.0050921,0.5212075,0.30548963,0.0051851273,72.0
0.9971972,0.5491418,0.30734113,0.0051851273,73.0
0.99692816,0.5212075,0.30548963,0.0051851273,74.0
0.9898877,0.5214291,0.30544853,0.0051851273,75.0
0.9975168,0.53064775,0.30508685,0.0051851273,76.0
0.9948079,0.55947053,0.31030044,0.0051851273,77.0
0.9898537,0.5212075,0.30548963,0.0051851273,78.0
1.0076485,0.5212075,0.30548963,0.0051851273,79.0
1.0083541,0.55132854,0.30783194,0.0051851273,80.0
0.98982966,0.5212075,0.30548963,0.0051851273,81.0
0.99770033,0.5212075,0.30548963,0.0051851273,82.0
1.0068537,0.52127665,0.30544853,0.0051851273,83.0
0.99987924,0.5195551,0.30561975,0.0051851273,84.0
1.0059954,0.5212075,0.30548963,0.0051851273,85.0
1.0036594,0.5212075,0.30548963,0.0051851273,86.0
0.99644953,0.5212075,0.30548963,0.0051851273,87.0
0.9911039,0.5566385,0.3093467,0.0051851273,88.0
1.0067941,0.5212075,0.30548963,0.0051851273,89.0
0.9918005,0.5212075,0.30548963,0.0051851273,90.0
0.99180496,0.5212075,0.30548963,0.0051851273,91.0
0.99300444,0.52038026,0.30551088,0.0051851273,92.0
0.9928951,0.5212075,0.30548963,0.0051851273,93.0
0.99927497,0.5212075,0.30548963,0.0051851273,94.0
0.9912951,0.5212075,0.30548963,0.0051851273,95.0
0.99304765,0.5212075,0.30548963,0.0051851273,96.0
0.99525964,0.5212075,0.30548963,0.0051851273,97.0
1.0024704,0.5212075,0.30548963,0.0051851273,98.0
0.99885327,0.52388763,0.30527875,0.0051851273,99.0
1.000109,0.5212075,0.30548963,0.0051851273,100.0
