Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,regret,iteration
0.1918988,0.27938864,0.22518098,0.2506105,-0.05218123,-0.094309434,0.27210158,-0.28451842,-0.08004013,-0.17609501,0.08149461,0.77965,0.0
0.20258714,0.29960558,0.18367432,0.3250708,-0.033656467,-0.09124603,0.21603525,-0.28451842,-0.08004013,-0.17609501,0.08149461,0.8295303,1.0
0.17480554,0.32031977,0.13942432,0.40411296,-0.014163462,-0.08818339,0.15687497,-0.28451842,-0.08004012,-0.17609501,0.08149461,0.85947794,2.0
0.13972759,0.33791852,0.10247105,0.47089496,0.0028404873,-0.08570462,0.10453551,-0.28451842,-0.08004012,-0.17609501,0.08149461,0.88519275,3.0
0.11727838,0.3539778,0.07349001,0.52359784,0.015750103,-0.08356236,0.06412274,-0.2844949,-0.08017886,-0.17606445,0.08156995,0.90657145,4.0
0.09841307,0.36521786,0.047816545,0.56732196,0.026783135,-0.081144646,0.031596627,-0.28434923,-0.079853185,-0.17606445,0.08156995,0.9222942,5.0
0.087465204,0.37538233,0.027064964,0.6025204,0.035849877,-0.07908653,0.0037223864,-0.28434923,-0.079853185,-0.17606445,0.08156995,0.93485355,6.0
0.06406148,0.38452446,0.0094510745,0.6339125,0.04378708,-0.077560075,-0.02033088,-0.28434923,-0.079853185,-0.17606445,0.08156995,0.9432492,7.0
0.060277387,0.39084437,-0.0028620334,0.65608793,0.0494387,-0.07684265,-0.036715157,-0.28459135,-0.079853185,-0.17606445,0.08156995,0.9505277,8.0
0.04874413,0.39645568,-0.01504009,0.67650336,0.054076143,-0.07608912,-0.05195994,-0.28459135,-0.079853185,-0.17606445,0.08156995,0.9555908,9.0
0.04211293,0.400613,-0.02372691,0.69239825,0.0582783,-0.07557735,-0.06385438,-0.28459135,-0.079853185,-0.17606445,0.08156995,0.9595612,10.0
0.04783847,0.40482134,-0.031100936,0.70553374,0.06124582,-0.075105876,-0.07348546,-0.28459135,-0.079853185,-0.17606445,0.08156995,0.9639624,11.0
0.032617703,0.40897483,-0.039706707,0.7209182,0.06520451,-0.07447484,-0.08520493,-0.28459135,-0.079853185,-0.17606445,0.08156995,0.9664232,12.0
0.028437125,0.41155943,-0.044796005,0.73010945,0.06740765,-0.07410908,-0.09222943,-0.28459135,-0.079853185,-0.17606445,0.08156995,0.96823627,13.0
0.02632964,0.41367742,-0.04888346,0.73775,0.06934418,-0.07404853,-0.09773661,-0.2846109,-0.07989631,-0.17609394,0.08152165,0.96987796,14.0
0.031181097,0.41528028,-0.052550305,0.74441373,0.071133904,-0.073902406,-0.10277539,-0.2845904,-0.07992165,-0.17609364,0.08151934,0.9718269,15.0
0.021013299,0.4176686,-0.057343375,0.75308514,0.07329478,-0.07345678,-0.109216034,-0.28458178,-0.07991981,-0.17609623,0.081525326,0.9728787,16.0
0.032996126,0.419033,-0.059843987,0.7574163,0.07457301,-0.07321405,-0.11263512,-0.2846229,-0.07991736,-0.17609192,0.08151649,0.97481436,17.0
0.030571235,0.42121527,-0.065486945,0.7666495,0.07712267,-0.07287458,-0.119615704,-0.2846233,-0.079917006,-0.1760922,0.081516705,0.97649145,18.0
0.017235512,0.42358294,-0.07040965,0.774835,0.07916917,-0.072559685,-0.12598175,-0.2846233,-0.079917006,-0.1760922,0.081516705,0.9770224,19.0
0.013982841,0.42419413,-0.07203866,0.7777513,0.07994121,-0.07239734,-0.1282303,-0.2846233,-0.079917006,-0.1760922,0.081516705,0.9773095,20.0
0.024699472,0.42475224,-0.07285954,0.7792903,0.080249354,-0.07242777,-0.12951341,-0.2846233,-0.079917006,-0.1760922,0.081516705,0.97844046,21.0
0.029797487,0.42642015,-0.07612746,0.7852158,0.08176374,-0.07224569,-0.13411212,-0.2846233,-0.079917006,-0.1760922,0.081516705,0.97987473,22.0
0.01066411,0.42868966,-0.080642365,0.7930854,0.083967224,-0.07193373,-0.14033554,-0.2846233,-0.079917006,-0.1760922,0.081516705,0.9799032,23.0
0.019554865,0.4288538,-0.08066489,0.7932761,0.08400614,-0.07190154,-0.14053851,-0.2846233,-0.079917006,-0.1760922,0.081516705,0.9805571,24.0
0.028032877,0.42989317,-0.08290947,0.79707503,0.08499738,-0.07182633,-0.14348394,-0.2845705,-0.0799173,-0.17609468,0.081517376,0.9817574,25.0
0.020266477,0.43197903,-0.087047495,0.80432564,0.08674588,-0.07142557,-0.14909112,-0.2845705,-0.0799173,-0.17609468,0.081517376,0.98241943,26.0
0.02382416,0.43295032,-0.089351594,0.80847496,0.08787564,-0.07123376,-0.15227732,-0.28458592,-0.07986866,-0.17609736,0.081519105,0.9832457,27.0
0.011432176,0.43456894,-0.09245012,0.8140732,0.08907971,-0.07102158,-0.15659133,-0.2845823,-0.07988731,-0.17610408,0.08151983,0.98334956,28.0
0.016453685,0.43463665,-0.0928697,0.81459534,0.08916324,-0.0711026,-0.1569561,-0.2845823,-0.07988731,-0.17610408,0.08151983,0.98373336,29.0
0.008911444,0.43544108,-0.0944135,0.8171045,0.08979698,-0.070958376,-0.15892999,-0.28458938,-0.07986203,-0.17610408,0.08151983,0.9837298,30.0
0.011798407,0.43549868,-0.09431783,0.81721246,0.08981128,-0.07090457,-0.1588261,-0.2845823,-0.07988731,-0.17610408,0.08151983,0.98383933,31.0
0.020643294,0.4357169,-0.09475908,0.8179025,0.08987581,-0.07078394,-0.15931341,-0.28457296,-0.07988796,-0.17610714,0.081537485,0.9844555,32.0
0.015314103,0.4369152,-0.09718041,0.82229614,0.090913825,-0.070577085,-0.16245216,-0.28457296,-0.07988796,-0.17610714,0.081537485,0.98476046,33.0
0.015053098,0.43751013,-0.098441966,0.82443357,0.09146333,-0.07053772,-0.16399238,-0.28457296,-0.07988796,-0.17610714,0.081537485,0.9850584,34.0
0.014448643,0.43803552,-0.09936517,0.8263989,0.092105925,-0.070312,-0.16567652,-0.2846077,-0.079880044,-0.17612426,0.08153651,0.9852739,35.0
