Y,X1,X2,regret,iteration
0.90571904,1.325391,1.2259059,0.09425342,0.0
0.8264367,1.390487,1.2259059,0.09425342,1.0
0.7421117,1.449821,1.2259059,0.09425342,2.0
0.728809,1.4533861,1.2023512,0.09425342,3.0
0.7309888,1.4533861,1.2023512,0.09425342,4.0
0.72759265,1.4555982,1.2259059,0.09425342,5.0
0.7248821,1.4532852,1.2013569,0.09425342,6.0
0.73139167,1.4532852,1.2013569,0.09425342,7.0
0.71541435,1.4532852,1.2013569,0.09425342,8.0
0.72074735,1.4532852,1.2013569,0.09425342,9.0
0.72188014,1.4532852,1.2013569,0.09425342,10.0
0.73091894,1.4532852,1.2013569,0.09425342,11.0
0.7203263,1.4481063,1.1822002,0.09425342,12.0
0.73455966,1.4556143,1.2225386,0.09425342,13.0
0.7315276,1.4532852,1.2013569,0.09425342,14.0
0.7315908,1.4532852,1.2013569,0.09425342,15.0
0.7158437,1.4532852,1.2013569,0.09425342,16.0
0.7318845,1.4556391,1.2258291,0.09425342,17.0
0.71738255,1.4532852,1.2013569,0.09425342,18.0
0.7229381,1.4532852,1.2013569,0.09425342,19.0
0.7140668,1.4537017,1.2030114,0.09425342,20.0
0.7232527,1.4532852,1.2013569,0.09425342,21.0
0.7292477,1.4534729,1.2021928,0.09425342,22.0
0.7147939,1.4534808,1.2021271,0.09425342,23.0
0.73736453,1.4556891,1.2268356,0.09425342,24.0
0.722777,1.4532852,1.2013569,0.09425342,25.0
0.72071534,1.4532852,1.2013569,0.09425342,26.0
0.7178405,1.4416426,1.1671662,0.09425342,27.0
0.72583735,1.4532852,1.2013569,0.09425342,28.0
0.7274644,1.4535224,1.2019703,0.09425342,29.0
0.7199837,1.4532852,1.2013569,0.09425342,30.0
0.7193955,1.4532852,1.2013569,0.09425342,31.0
0.7292398,1.4532852,1.2013569,0.09425342,32.0
0.71670747,1.4532901,1.2008327,0.09425342,33.0
0.72398144,1.4532852,1.2013569,0.09425342,34.0
0.7209434,1.4537071,1.2032171,0.09425342,35.0
