Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.97396725,-22.361023,-10.437683,-37.69281,-167.28009,-118.04831,41.819275,0.023013711,0.0
0.96512264,26.202614,-10.437683,-37.69281,-167.28009,-118.04831,41.819275,0.023013711,1.0
0.9872639,72.66039,-10.437683,-37.69281,-167.28009,-118.04831,41.819275,0.023013711,2.0
0.956605,124.38991,-10.437683,-37.69281,-167.28009,-118.04831,41.819275,0.023013711,3.0
0.95086706,168.81967,-10.437683,-37.69281,-167.28009,-118.04831,41.819275,0.023013711,4.0
0.97009206,211.88327,-10.437683,-37.69281,-167.28009,-118.04831,41.819275,0.023013711,5.0
0.95639205,259.52423,-10.437692,-37.69281,-167.28009,-118.04831,41.819275,0.023013711,6.0
0.9157468,303.9033,-10.437698,-37.692814,-167.28009,-118.04831,41.819275,0.023013711,7.0
0.9136162,338.60492,-10.437701,-37.69281,-167.28009,-118.04831,41.819275,0.023013711,8.0
0.9327645,372.79926,-10.437704,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,9.0
0.92847776,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,10.0
0.9287164,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,11.0
0.8926667,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,12.0
0.89232,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,13.0
0.9241676,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,14.0
0.91497695,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,15.0
0.89663106,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,16.0
0.8940304,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023020923,17.0
0.9256084,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,18.0
0.8999194,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,19.0
0.89785445,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,20.0
0.8933433,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,21.0
0.89845484,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023010671,22.0
0.9214922,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,23.0
0.918385,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,24.0
0.90572643,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,25.0
0.89923686,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,26.0
0.92470735,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,27.0
0.9245414,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,28.0
0.9092445,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,29.0
0.90122896,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,30.0
0.91520846,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,31.0
0.89292204,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,32.0
0.90062183,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,33.0
0.915003,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,34.0
0.9044271,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,35.0
0.928261,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,36.0
0.895861,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,37.0
0.9241455,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,38.0
0.90690243,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,39.0
0.9148186,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,40.0
0.92556244,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,41.0
0.8945178,383.3751,8.627995,-42.591625,-168.1653,-114.30843,40.09077,0.023013711,42.0
0.9277043,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,43.0
0.90812415,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,44.0
0.917422,383.02484,18.493408,-39.016315,-164.3097,-116.87992,37.696888,0.023013711,45.0
0.8936929,383.90646,-10.541011,-37.710384,-167.28023,-118.048325,41.819378,0.023013711,46.0
0.9212094,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,47.0
0.9176165,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,48.0
0.91183245,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,49.0
0.9021832,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,50.0
0.9048637,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,51.0
0.9169537,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,52.0
0.9210945,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,53.0
0.9179567,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,54.0
0.927744,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,55.0
0.9223288,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,56.0
0.90887386,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,57.0
0.8959599,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,58.0
0.9190672,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,59.0
0.8930844,383.93616,-14.1271715,-37.885567,-165.38124,-118.446945,41.87559,0.023013711,60.0
0.92507046,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,61.0
0.91140574,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,62.0
0.90756595,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,63.0
0.9052287,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,64.0
0.90967965,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,65.0
0.9264722,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,66.0
0.9105127,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,67.0
0.91931665,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,68.0
0.91483426,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,69.0
0.92164344,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,70.0
0.8941443,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,71.0
0.90689087,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,72.0
0.9287921,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,73.0
0.902267,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,74.0
0.9214802,383.93616,-14.1271715,-37.885567,-165.38124,-118.446945,41.87559,0.023013711,75.0
0.9166995,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,76.0
0.89993507,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,77.0
0.91852564,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,78.0
0.8928425,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,79.0
0.9246769,383.91806,-10.437705,-37.692806,-167.28009,-118.04831,41.819275,0.023013711,80.0
