Y,X1,X2,regret,iteration
0.7257625,-0.16766143,0.9314263,0.27653795,0.0
0.7414452,-0.13732797,0.88916856,0.27653795,1.0
0.7733968,-0.1069645,0.8455364,0.27653795,2.0
0.7601335,-0.10562434,0.84613997,0.27653795,3.0
0.76326436,-0.107478105,0.84496593,0.27653795,4.0
0.76542026,-0.10717289,0.8451022,0.27653795,5.0
0.7740837,-0.107478105,0.84496593,0.27653795,6.0
0.7639735,-0.10732174,0.84503925,0.27653795,7.0
0.7643198,-0.107478105,0.84496593,0.27653795,8.0
0.7555354,-0.107478105,0.84496593,0.27653795,9.0
0.7538488,-0.1044545,0.84712833,0.27653795,10.0
0.7545651,-0.10641524,0.84566385,0.27653795,11.0
0.7553657,-0.107478105,0.84496593,0.27653795,12.0
0.7694671,-0.10878806,0.8439741,0.27653795,13.0
0.77114236,-0.107478105,0.84496593,0.27653795,14.0
0.76692533,-0.105772994,0.84615016,0.27653795,15.0
0.75770795,-0.105168365,0.84656715,0.27653795,16.0
0.7636955,-0.107478105,0.84496593,0.27653795,17.0
0.76515615,-0.10299441,0.84820116,0.27653795,18.0
0.77273643,-0.10826288,0.8444507,0.27653795,19.0
0.7610675,-0.10665358,0.8455364,0.27653795,20.0
0.7639601,-0.107478105,0.84496593,0.27653795,21.0
0.76945806,-0.107478105,0.84496593,0.27653795,22.0
0.7639262,-0.107478105,0.84496593,0.27653795,23.0
0.7740425,-0.107478105,0.84496593,0.27653795,24.0
0.7662977,-0.107478105,0.84496593,0.27653795,25.0
0.77006906,-0.107478105,0.84496593,0.27653795,26.0
0.76337934,-0.107478105,0.84496593,0.27653795,27.0
0.77351886,-0.107478105,0.84496593,0.27653795,28.0
0.7542152,-0.1064385,0.84570116,0.27653795,29.0
0.76515454,-0.102814004,0.8483201,0.27653795,30.0
0.7730788,-0.10639255,0.84572583,0.27653795,31.0
0.75978476,-0.107478105,0.84496593,0.27653795,32.0
0.77986807,-0.12538669,0.83487093,0.27653795,33.0
0.7597403,-0.10771182,0.8448322,0.27653795,34.0
0.7483574,-0.07906507,0.87445885,0.27653795,35.0
0.761554,-0.10663481,0.8455364,0.27653795,36.0
0.77259016,-0.119619355,0.8376563,0.27653795,37.0
0.7587904,-0.107478105,0.84496593,0.27653795,38.0
0.7608664,-0.107478105,0.84496593,0.27653795,39.0
0.7638457,-0.105315305,0.846522,0.27653795,40.0
0.7592746,-0.10441771,0.8471184,0.27653795,41.0
0.77343297,-0.106004715,0.8460013,0.27653795,42.0
0.7605669,-0.10762352,0.84478265,0.27653795,43.0
0.7739103,-0.107195884,0.8450821,0.27653795,44.0
0.7610345,-0.107478105,0.84496593,0.27653795,45.0
0.76745194,-0.107478105,0.84496593,0.27653795,46.0
0.7674899,-0.107478105,0.84496593,0.27653795,47.0
0.7572832,-0.105595335,0.8462327,0.27653795,48.0
0.7702568,-0.107478105,0.84496593,0.27653795,49.0
0.7665953,-0.107478105,0.84496593,0.27653795,50.0
0.76686895,-0.102150045,0.84884346,0.27653795,51.0
0.76652515,-0.10326774,0.8479517,0.27653795,52.0
0.7628955,-0.107223235,0.8451672,0.27653795,53.0
