Y,X1,X2,regret,iteration
0.70717865,1.0305264,0.11724353,0.29751503,0.0
0.7709908,0.97997767,0.12070443,0.29751503,1.0
0.82712907,0.92481416,0.12465233,0.29751503,2.0
0.8203951,0.9234356,0.12123997,0.29751503,3.0
0.82215106,0.9240974,0.122540146,0.29751503,4.0
0.81776077,0.9240974,0.122540146,0.29751503,5.0
0.8223917,0.9243225,0.1263152,0.29751503,6.0
0.82269305,0.9242468,0.12502465,0.29751503,7.0
0.8247697,0.9240974,0.122540146,0.29751503,8.0
0.82042396,0.92547494,0.13500978,0.29751503,9.0
0.81734437,0.9240974,0.122540146,0.29751503,10.0
0.8217288,0.92404294,0.12160397,0.29751503,11.0
0.8270931,0.9240974,0.122540146,0.29751503,12.0
0.82785696,0.9240974,0.122540146,0.29751503,13.0
0.8311433,0.9240974,0.122540146,0.29751503,14.0
0.8125464,0.9240974,0.122540146,0.29751503,15.0
0.81683445,0.9240974,0.122540146,0.29751503,16.0
0.81999207,0.9240974,0.122540146,0.29751503,17.0
0.81701064,0.9240974,0.122540146,0.29751503,18.0
0.8174268,0.9240974,0.122540146,0.29751503,19.0
0.8217762,0.9240974,0.122540146,0.29751503,20.0
0.8267979,0.9240974,0.122540146,0.29751503,21.0
0.82459885,0.9240974,0.122540146,0.29751503,22.0
0.8205614,0.9240974,0.122540146,0.29751503,23.0
0.81688994,0.9240974,0.122540146,0.29751503,24.0
0.819227,0.9240974,0.122540146,0.29751503,25.0
0.82967365,0.9240974,0.122540146,0.29751503,26.0
0.81498295,0.9240974,0.122540146,0.29751503,27.0
0.8260395,0.9242627,0.12547162,0.29751503,28.0
0.83138084,0.92479074,0.13047077,0.29751503,29.0
0.8305267,0.9240974,0.122540146,0.29751503,30.0
0.82001173,0.9240974,0.122540146,0.29751503,31.0
0.8231183,0.9240974,0.122540146,0.29751503,32.0
0.81456155,0.9240974,0.122540146,0.29751503,33.0
0.8193129,0.9240974,0.122540146,0.29751503,34.0
0.8222279,0.9240974,0.122540146,0.29751503,35.0
0.82347846,0.9240562,0.121688984,0.29751503,36.0
0.82661486,0.9240974,0.122540146,0.29751503,37.0
0.8287083,0.9244651,0.12736784,0.29751503,38.0
0.8113053,0.92396516,0.116561,0.29751503,39.0
0.8218438,0.9243464,0.12688674,0.29751503,40.0
0.8158664,0.9240974,0.122540146,0.29751503,41.0
0.82893544,0.9240974,0.122540146,0.29751503,42.0
0.82728237,0.9240974,0.122540146,0.29751503,43.0
0.81415904,0.9240974,0.122540146,0.29751503,44.0
0.8240597,0.9240974,0.122540146,0.29751503,45.0
0.8181113,0.92424655,0.12527725,0.29751503,46.0
0.823449,0.9240974,0.122540146,0.29751503,47.0
0.81863064,0.9240974,0.122540146,0.29751503,48.0
0.8198076,0.9240974,0.122540146,0.29751503,49.0
0.8259878,0.9240974,0.122540146,0.29751503,50.0
0.8131535,0.9240974,0.122540146,0.29751503,51.0
0.8221812,0.9240322,0.12242237,0.29751503,52.0
0.8237301,0.9240974,0.122540146,0.29751503,53.0
0.8291274,0.9240974,0.122540146,0.29751503,54.0
0.815022,0.9240974,0.122540146,0.29751503,55.0
0.8308646,0.92437434,0.12663783,0.29751503,56.0
0.8278702,0.9240974,0.122540146,0.29751503,57.0
0.81445676,0.9240974,0.122540146,0.29751503,58.0
0.82291406,0.9240974,0.122540146,0.29751503,59.0
0.815341,0.9240974,0.122540146,0.29751503,60.0
0.8162993,0.92408425,0.12287777,0.29751503,61.0
0.8195324,0.9240974,0.122540146,0.29751503,62.0
0.8309415,0.9240974,0.122540146,0.29751503,63.0
0.82382786,0.9240974,0.122540146,0.29751503,64.0
0.8282843,0.9240974,0.122540146,0.29751503,65.0
0.8287641,0.9240974,0.122540146,0.29751503,66.0
0.82424074,0.9240974,0.122540146,0.29751503,67.0
0.8132602,0.9240974,0.122540146,0.29751503,68.0
0.822299,0.92441446,0.1268385,0.29751503,69.0
0.8253163,0.9240974,0.122540146,0.29751503,70.0
0.8193934,0.9240974,0.122540146,0.29751503,71.0
0.8248896,0.9240974,0.122540146,0.29751503,72.0
0.8283922,0.9240974,0.122540146,0.29751503,73.0
0.83142805,0.9240974,0.122540146,0.29751503,74.0
0.8213142,0.9240974,0.122540146,0.29751503,75.0
0.8152216,0.9240974,0.122540146,0.29751503,76.0
0.81738055,0.9240974,0.122540146,0.29751503,77.0
0.81838995,0.9240974,0.122540146,0.29751503,78.0
0.82550526,0.9240974,0.122540146,0.29751503,79.0
0.82813466,0.9240974,0.122540146,0.29751503,80.0
0.82382596,0.9240974,0.122540146,0.29751503,81.0
0.81751174,0.9239698,0.11841973,0.29751503,82.0
0.81693804,0.9240846,0.122184195,0.29751503,83.0
0.8267426,0.92422104,0.124428466,0.29751503,84.0
0.8241279,0.9240974,0.122540146,0.29751503,85.0
0.83140403,0.9240974,0.122540146,0.29751503,86.0
0.8219762,0.9240974,0.122540146,0.29751503,87.0
0.8137912,0.9262723,0.095079705,0.29751503,88.0
0.8208493,0.9240974,0.122540146,0.29751503,89.0
0.8196825,0.9240974,0.122540146,0.29751503,90.0
0.83084685,0.9240974,0.122540146,0.29751503,91.0
0.8138629,0.9240974,0.122540146,0.29751503,92.0
0.8162506,0.9240974,0.122540146,0.29751503,93.0
0.8178085,0.9240974,0.122540146,0.29751503,94.0
0.82222414,0.9240974,0.122540146,0.29751503,95.0
0.81462353,0.9240974,0.122540146,0.29751503,96.0
0.8280822,0.9240974,0.122540146,0.29751503,97.0
0.8152986,0.92419386,0.12403236,0.29751503,98.0
0.8142635,0.9240974,0.122540146,0.29751503,99.0
0.8177787,0.9240974,0.122540146,0.29751503,100.0
