Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.5533781,0.30663592,0.6622059,0.8830539,0.5602024,0.17229217,0.02916634,0.44452542,0.0
0.51161915,0.27960676,0.6777052,0.87955505,0.5217952,0.1735141,0.02916634,0.44452542,1.0
0.45082802,0.25469446,0.691251,0.87644285,0.48714095,0.17536765,0.029210659,0.44452542,2.0
0.40699708,0.2338455,0.7024322,0.87423,0.45735043,0.17653541,0.029223632,0.44452542,3.0
0.3407172,0.21538158,0.7123647,0.87211025,0.43169674,0.17774782,0.029223632,0.44452542,4.0
0.30750585,0.20073752,0.72043556,0.87059927,0.41212434,0.17878033,0.029223632,0.44452542,5.0
0.2582516,0.18887478,0.72750026,0.86869323,0.39498705,0.17910936,0.029323902,0.44452542,6.0
0.23873039,0.17984077,0.7322228,0.86834043,0.38195947,0.18021996,0.029267475,0.44452542,7.0
0.22280923,0.17323518,0.7372381,0.86754113,0.3702157,0.18021996,0.029267475,0.44452542,8.0
0.20502818,0.16670497,0.74113417,0.8663823,0.3602127,0.18021996,0.029267475,0.44452542,9.0
0.18940501,0.16102193,0.7428229,0.8652986,0.35145742,0.18014108,0.029318683,0.44452542,10.0
0.1815453,0.15322678,0.74495745,0.86499745,0.34778616,0.18014108,0.029318683,0.44452542,11.0
0.15428318,0.14896175,0.74568653,0.8659229,0.34111783,0.18014108,0.029318683,0.44452542,12.0
0.14944303,0.14618482,0.74682605,0.865007,0.33732498,0.18052667,0.029709332,0.44452542,13.0
0.1420213,0.14397307,0.7474147,0.86481297,0.33355808,0.18052326,0.029705694,0.44452542,14.0
0.14135228,0.14100371,0.7484416,0.8647984,0.33195373,0.180354,0.02973462,0.44452542,15.0
0.13994911,0.139674,0.748857,0.86374736,0.3289585,0.179823,0.02973462,0.44452542,16.0
0.13938043,0.13766165,0.7496796,0.8630561,0.3276663,0.179823,0.02973462,0.44452542,17.0
0.13174404,0.13682745,0.7494278,0.86363584,0.32894528,0.17976767,0.02973462,0.44452542,18.0
0.14214443,0.13805862,0.7492721,0.8634224,0.32827675,0.179823,0.02973462,0.44452542,19.0
0.13560994,0.13792953,0.7489873,0.86381555,0.3283001,0.17959693,0.029740099,0.44452542,20.0
0.14067516,0.13752487,0.75077355,0.86329794,0.32846937,0.18011472,0.029674895,0.44452542,21.0
0.1295611,0.13708454,0.74876696,0.86324567,0.32748154,0.179823,0.02973462,0.44452542,22.0
0.14106022,0.13636698,0.7493776,0.86363393,0.32891038,0.179823,0.02973462,0.44452542,23.0
0.1296315,0.13679752,0.7482147,0.86333746,0.3280145,0.18074001,0.029898863,0.44452542,24.0
0.13979912,0.13780887,0.75043374,0.8628098,0.3289585,0.179823,0.02973462,0.44452542,25.0
