Y,X1,X2,regret,iteration
0.49345598,1.0071115,-0.22843981,0.5147791,0.0
0.5309646,0.97261935,-0.23512928,0.5147791,1.0
0.5795568,0.93546104,-0.24238884,0.5147791,2.0
0.63282406,0.8948497,-0.2503912,0.5147791,3.0
0.63629603,0.8873005,-0.25287348,0.5147791,4.0
0.6483575,0.8873005,-0.25287348,0.5147791,5.0
0.6462791,0.8873005,-0.25287348,0.5147791,6.0
0.6396644,0.8873005,-0.25287348,0.5147791,7.0
0.66118354,0.88499755,-0.23618749,0.5147791,8.0
0.6354155,0.8873005,-0.25287348,0.5147791,9.0
0.6449361,0.8873248,-0.25321043,0.5147791,10.0
0.6098489,0.893696,-0.27412325,0.5147791,11.0
0.6174334,0.8911129,-0.26711008,0.5147791,12.0
0.6418103,0.8873005,-0.25287348,0.5147791,13.0
0.64514756,0.8873005,-0.25287348,0.5147791,14.0
0.64611244,0.88667494,-0.24955916,0.5147791,15.0
0.6368783,0.88687634,-0.25069118,0.5147791,16.0
0.6338002,0.8873005,-0.25287348,0.5147791,17.0
0.64543176,0.88669395,-0.2504778,0.5147791,18.0
0.6575605,0.8848384,-0.22366516,0.5147791,19.0
0.6355504,0.8879692,-0.256255,0.5147791,20.0
0.6338967,0.8873893,-0.2533486,0.5147791,21.0
0.6439826,0.8873005,-0.25287348,0.5147791,22.0
0.64033604,0.887098,-0.25223708,0.5147791,23.0
0.65303886,0.88553506,-0.24186447,0.5147791,24.0
0.6302782,0.8873005,-0.25287348,0.5147791,25.0
0.6342817,0.8873005,-0.25287348,0.5147791,26.0
0.625341,0.8925533,-0.27149764,0.5147791,27.0
0.64592195,0.8873005,-0.25287348,0.5147791,28.0
0.63445765,0.8873005,-0.25287348,0.5147791,29.0
0.63036335,0.8873005,-0.25287348,0.5147791,30.0
0.6588366,0.88499755,-0.23618749,0.5147791,31.0
0.6431757,0.88692755,-0.2510116,0.5147791,32.0
0.6349765,0.8873005,-0.25287348,0.5147791,33.0
0.6526301,0.88526416,-0.23945248,0.5147791,34.0
0.6414421,0.8871317,-0.25223938,0.5147791,35.0
0.64515764,0.88762164,-0.25476038,0.5147791,36.0
0.6262138,0.89296633,-0.2725389,0.5147791,37.0
0.63565946,0.8873005,-0.25287348,0.5147791,38.0
0.64275986,0.8873005,-0.25287348,0.5147791,39.0
0.6337468,0.88646483,-0.24920195,0.5147791,40.0
0.64512485,0.8873005,-0.25287348,0.5147791,41.0
0.6485857,0.8873005,-0.25287348,0.5147791,42.0
0.6304757,0.8873005,-0.25287348,0.5147791,43.0
0.6401748,0.8873005,-0.25287348,0.5147791,44.0
0.6369703,0.8883508,-0.2579843,0.5147791,45.0
0.6508743,0.8855124,-0.24181512,0.5147791,46.0
0.63336337,0.8873661,-0.25385165,0.5147791,47.0
0.64022356,0.8873005,-0.25287348,0.5147791,48.0
0.6389084,0.88571525,-0.24398248,0.5147791,49.0
0.64423174,0.8873005,-0.25287348,0.5147791,50.0
0.6314066,0.8873005,-0.25287348,0.5147791,51.0
0.63431257,0.8871118,-0.25267142,0.5147791,52.0
0.6429728,0.8873005,-0.25287348,0.5147791,53.0
0.6459769,0.8873005,-0.25287348,0.514804,54.0
0.63811046,0.88839,-0.25776318,0.5147791,55.0
0.6389564,0.8873005,-0.25287348,0.5147791,56.0
0.6431061,0.8873005,-0.25287348,0.5147791,57.0
0.64383215,0.8857191,-0.24430312,0.5147791,58.0
0.6350314,0.8873005,-0.25287348,0.5147791,59.0
0.6369466,0.887361,-0.2535507,0.5147791,60.0
0.6368239,0.8873005,-0.25287348,0.5147791,61.0
0.63470167,0.8873005,-0.25287348,0.5147791,62.0
0.6491528,0.8873005,-0.25287348,0.5147791,63.0
0.64877915,0.88479775,-0.23213945,0.5147791,64.0
0.641736,0.8866585,-0.2502534,0.5147791,65.0
0.640642,0.8873005,-0.25287348,0.5147791,66.0
0.64100343,0.8873005,-0.25287348,0.5147791,67.0
0.63366336,0.8864806,-0.2491914,0.5147791,68.0
0.64053196,0.8873005,-0.25287348,0.5147791,69.0
0.6336686,0.8873005,-0.25287348,0.5147791,70.0
