Y,X1,X2,X3,X4,X5,X6,regret,iteration,seed,config,timestamp,run_label
0.9952778,0.46760178,0.28901103,,,,,0.0051851273,59.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9908903,0.46760178,0.28901103,,,,,0.0051851273,60.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0045635,0.46760178,0.28901103,,,,,0.0051851273,61.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9976829,0.46760178,0.28901103,,,,,0.0051851273,62.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0003587,0.4830491,0.28153592,,,,,0.0051851273,63.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0068774,0.46760178,0.28901103,,,,,0.0051851273,64.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0087394,0.5253475,0.27261055,,,,,0.0051851273,65.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9900431,0.5521871,0.27464873,,,,,0.0051851273,66.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.004214,0.46760178,0.28901103,,,,,0.0051851273,67.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9924345,0.46760178,0.28901103,,,,,0.0051851273,68.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.98804647,0.46760178,0.28901103,,,,,0.0051851273,69.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9971444,0.5407402,0.27310127,,,,,0.0051851273,70.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0028114,0.46760178,0.28901103,,,,,0.0051851273,71.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0036428,0.46760178,0.28901103,,,,,0.0051851273,72.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9952909,0.46760178,0.28901103,,,,,0.0051851273,73.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9969781,0.49861294,0.2764243,,,,,0.0051851273,74.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.98968405,0.49071258,0.2786644,,,,,0.0051851273,75.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.997258,0.49571797,0.27717787,,,,,0.0051851273,76.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9944791,0.50356585,0.27525246,,,,,0.0051851273,77.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9884044,0.46760178,0.28901103,,,,,0.0051851273,78.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0074315,0.49020392,0.2788912,,,,,0.0051851273,79.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.006435,0.46760178,0.28901103,,,,,0.0051851273,80.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9883804,0.46760178,0.28901103,,,,,0.0051851273,81.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.99625105,0.46760178,0.28901103,,,,,0.0051851273,82.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0068729,0.56107694,0.27679986,,,,,0.0051851273,83.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.99847806,0.46760178,0.28901103,,,,,0.0051851273,84.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0045462,0.46760178,0.28901103,,,,,0.0051851273,85.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0040177,0.53578717,0.27267376,,,,,0.0051851273,86.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.99457,0.46224093,0.29230416,,,,,0.0051851273,87.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9902345,0.4861867,0.28035295,,,,,0.0051851273,88.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0053447,0.46760178,0.28901103,,,,,0.0051851273,89.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9916915,0.49323976,0.27786672,,,,,0.0051851273,90.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.99199486,0.5510474,0.27446786,,,,,0.0051851273,91.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9915779,0.46760178,0.28901103,,,,,0.0051851273,92.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9925759,0.48761863,0.27983716,,,,,0.0051851273,93.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9977679,0.46682897,0.28945258,,,,,0.0051851273,94.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9898458,0.46760178,0.28901103,,,,,0.0051851273,95.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.99159837,0.46760178,0.28901103,,,,,0.0051851273,96.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9946336,0.48090535,0.28246227,,,,,0.0051851273,97.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
1.0026948,0.5486378,0.27405393,,,,,0.0051851273,98.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.99733055,0.46760178,0.28901103,,,,,0.0051851273,99.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.9986597,0.46760178,0.28901103,,,,,0.0051851273,100.0,0,se_rosenbrock_2D,2026-08-08_14-14-05,rosenbrock2d_ucb_constant
0.70717865,1.0305264,0.11724353,,,,,0.29751503,0.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.7720166,0.9801801,0.12293563,,,,,0.29751503,1.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8288873,0.92511535,0.12882785,,,,,0.29751503,2.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8605476,0.8757861,0.12316166,,,,,0.29751503,3.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.87493694,0.88471884,0.16910167,,,,,0.29751503,4.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8687861,0.8812246,0.15864915,,,,,0.29751503,5.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8608718,0.8757861,0.12316166,,,,,0.29751503,6.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85178983,0.87656844,0.101770155,,,,,0.29751503,7.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8672988,0.8760728,0.12931433,,,,,0.29751503,8.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8678537,0.88313264,0.1649571,,,,,0.29751503,9.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8455156,0.87682146,0.09772627,,,,,0.29751503,10.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8505972,0.8768093,0.0983521,,,,,0.29751503,11.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86821854,0.87578493,0.12551974,,,,,0.29751503,12.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86404055,0.8756606,0.113848716,,,,,0.29751503,13.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8712576,0.8757861,0.12316166,,,,,0.29751503,14.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85266066,0.8757861,0.12316166,,,,,0.29751503,15.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8599966,0.87632704,0.13124894,,,,,0.29751503,16.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8670219,0.87793565,0.14324577,,,,,0.29751503,17.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8571249,0.8757861,0.12316166,,,,,0.29751503,18.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85765076,0.87571377,0.12329057,,,,,0.29751503,19.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8618905,0.8757861,0.12316166,,,,,0.29751503,20.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86948174,0.87616867,0.12984566,,,,,0.29751503,21.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.87627035,0.88230675,0.16212621,,,,,0.29751503,22.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86764,0.8777789,0.14308733,,,,,0.29751503,23.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.87020135,0.88582146,0.17233814,,,,,0.29751503,24.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85934126,0.8757861,0.12316166,,,,,0.29751503,25.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8777569,0.8785851,0.14690816,,,,,0.29751503,26.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85509723,0.8757861,0.12316166,,,,,0.29751503,27.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86889344,0.8765712,0.13396546,,,,,0.29751503,28.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86826754,0.8757861,0.12316166,,,,,0.29751503,29.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8838285,0.8855405,0.17181759,,,,,0.29751503,30.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.860126,0.8757861,0.12316166,,,,,0.29751503,31.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8553124,0.87609565,0.10550807,,,,,0.29751503,32.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8546758,0.8757861,0.12316166,,,,,0.29751503,33.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.854642,0.875682,0.111926004,,,,,0.29751503,34.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8623422,0.8757861,0.12316166,,,,,0.29751503,35.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8590064,0.87567115,0.111496344,,,,,0.29751503,36.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86672914,0.8757861,0.12316166,,,,,0.29751503,37.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86680555,0.8757861,0.12316166,,,,,0.29751503,38.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8666236,0.8837731,0.16675945,,,,,0.29751503,39.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85591716,0.8757719,0.11353781,,,,,0.29751503,40.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8559807,0.8757861,0.12316166,,,,,0.29751503,41.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8690497,0.8757861,0.12316166,,,,,0.29751503,42.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.87981313,0.88374287,0.16675453,,,,,0.29751503,43.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8542733,0.8757861,0.12316166,,,,,0.29751503,44.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.87189853,0.8783383,0.14588846,,,,,0.29751503,45.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8474091,0.87639,0.10218717,,,,,0.29751503,46.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8635633,0.8757861,0.12316166,,,,,0.29751503,47.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.87143004,0.8845441,0.16882625,,,,,0.29751503,48.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.87235546,0.8839345,0.16713458,,,,,0.29751503,49.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.87817544,0.88297504,0.16456223,,,,,0.29751503,50.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85620004,0.8761576,0.13067964,,,,,0.29751503,51.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86229426,0.8757861,0.12316166,,,,,0.29751503,52.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8515012,0.8769606,0.0970762,,,,,0.29751503,53.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8822676,0.884954,0.17038451,,,,,0.29751503,54.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8624376,0.8782965,0.14480135,,,,,0.29751503,55.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8692346,0.8757861,0.12316166,,,,,0.29751503,56.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86692417,0.875782,0.12068905,,,,,0.29751503,57.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85457104,0.8757861,0.12316166,,,,,0.29751503,58.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8627494,0.8758268,0.12258318,,,,,0.29751503,59.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8554553,0.8757861,0.12316166,,,,,0.29751503,60.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8562372,0.8757861,0.12316166,,,,,0.29751503,61.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8722464,0.88386,0.16740891,,,,,0.29751503,62.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8710558,0.8757861,0.12316166,,,,,0.29751503,63.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86394215,0.8757861,0.12316166,,,,,0.29751503,64.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8683986,0.8757861,0.12316166,,,,,0.29751503,65.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86887836,0.8757861,0.12316166,,,,,0.29751503,66.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85479003,0.87644637,0.10240604,,,,,0.29751503,67.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8533745,0.8757861,0.12316166,,,,,0.29751503,68.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8564561,0.8757771,0.11354549,,,,,0.29751503,69.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8654306,0.8757861,0.12316166,,,,,0.29751503,70.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8720616,0.8838944,0.1673578,,,,,0.29751503,71.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8705761,0.877082,0.1385462,,,,,0.29751503,72.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8685065,0.8757861,0.12316166,,,,,0.29751503,73.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8576749,0.8773325,0.09433414,,,,,0.29751503,74.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8627075,0.87578607,0.12614809,,,,,0.29751503,75.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8553359,0.8757861,0.12316166,,,,,0.29751503,76.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86723053,0.8798364,0.15336066,,,,,0.29751503,77.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86860085,0.8802992,0.15504727,,,,,0.29751503,78.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8566524,0.8762958,0.10349072,,,,,0.29751503,79.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86824894,0.8757861,0.12316166,,,,,0.29751503,80.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8770919,0.88581586,0.1722168,,,,,0.29751503,81.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8674066,0.87849987,0.1465482,,,,,0.29751503,82.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85721445,0.8757861,0.12316166,,,,,0.29751503,83.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85772634,0.87618953,0.10476252,,,,,0.29751503,84.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8642422,0.8757861,0.12316166,,,,,0.29751503,85.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8627868,0.8761596,0.1037845,,,,,0.29751503,86.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8626991,0.8759559,0.12487818,,,,,0.29751503,87.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8695872,0.8757861,0.12316166,,,,,0.29751503,88.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.87382346,0.8850022,0.17006336,,,,,0.29751503,89.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85026646,0.87646633,0.10251901,,,,,0.29751503,90.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8596465,0.8766602,0.09885009,,,,,0.29751503,91.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.86619496,0.88379675,0.1663644,,,,,0.29751503,92.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8615057,0.8769951,0.13736862,,,,,0.29751503,93.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8570336,0.87579167,0.121103145,,,,,0.29751503,94.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8559739,0.8758318,0.108580455,,,,,0.29751503,95.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8547378,0.8757861,0.12316166,,,,,0.29751503,96.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8780624,0.87989557,0.15377931,,,,,0.29751503,97.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.85477275,0.8757861,0.12316166,,,,,0.29751503,98.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8543778,0.8757861,0.12316166,,,,,0.29751503,99.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
0.8695845,0.8827034,0.16315264,,,,,0.29751503,100.0,1,se_rosenbrock_2D,2026-08-08_14-18-08,rosenbrock2d_ucb_constant
