Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,regret,iteration,seed,config,timestamp,run_label
0.020465735,0.26146457,-0.87385535,-0.17495805,0.083857596,0.050859906,-0.16180715,0.017932778,0.007838263,-0.0057303836,0.0037841427,0.97361046,12.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.020545969,0.26431003,-0.87890726,-0.17422229,0.083913185,0.049406234,-0.16169344,0.018073512,0.007857648,-0.005827984,0.0038190056,0.9746603,13.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.029811047,0.26710704,-0.88399535,-0.17344876,0.08382774,0.047814954,-0.16161665,0.018216955,0.007890068,-0.0059114913,0.0038190056,0.97653186,14.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.024003359,0.27224067,-0.89371246,-0.17202082,0.08376919,0.04493147,-0.16127595,0.018436963,0.007925997,-0.0060744924,0.0038849376,0.9777763,15.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.023912542,0.27579042,-0.9006131,-0.17100745,0.08375064,0.04292882,-0.16110322,0.01861207,0.00794896,-0.006211563,0.003937132,0.97896475,16.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.013804626,0.27954355,-0.9073626,-0.17009228,0.083653115,0.040953707,-0.1609807,0.018808689,0.008030541,-0.006396561,0.0040136464,0.97927314,17.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.027034,0.28054428,-0.9091606,-0.16979453,0.08363273,0.040401552,-0.16091777,0.018872928,0.008055899,-0.006437241,0.004030065,0.9806469,18.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0149264615,0.2852038,-0.91738534,-0.16860387,0.08361144,0.037942745,-0.16072744,0.019091958,0.008113126,-0.0065824664,0.0040648994,0.9810118,19.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.025384359,0.2865894,-0.9196979,-0.16828087,0.083579764,0.037241645,-0.16067061,0.019154144,0.008123942,-0.006627126,0.0040810336,0.9821493,20.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0218204,0.29083088,-0.9270628,-0.16715105,0.08349879,0.03493344,-0.16046958,0.01936738,0.0081688175,-0.0068025333,0.004144511,0.98298615,21.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.023720188,0.29406157,-0.93274844,-0.16623522,0.083431564,0.033269703,-0.160322,0.019509882,0.008210723,-0.006917325,0.0041791378,0.98391175,22.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.01794417,0.29769865,-0.93939763,-0.16530013,0.083381675,0.031178154,-0.16023628,0.019594755,0.008210723,-0.006917325,0.0041791378,0.9844387,23.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.00863317,0.29982373,-0.94322664,-0.16470577,0.08330204,0.030060466,-0.1601238,0.019594755,0.008210723,-0.006917325,0.0041791378,0.9845303,24.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.01999421,0.30020362,-0.94394284,-0.16460587,0.08330831,0.029817455,-0.16009338,0.019597469,0.008215441,-0.006917325,0.0041791378,0.9851645,25.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0089113,0.30277422,-0.94883543,-0.16394709,0.08331303,0.028380992,-0.15995108,0.019730601,0.008231904,-0.0070086466,0.0042111315,0.98524094,26.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.020247992,0.30312434,-0.9494217,-0.1638515,0.0833336,0.02834023,-0.1599453,0.019737452,0.008230408,-0.007013084,0.0042108847,0.9858687,27.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.014516558,0.30585012,-0.9543985,-0.16314685,0.083337925,0.026900193,-0.15981941,0.019862676,0.00825194,-0.007102499,0.0042422013,0.98612803,28.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.020083524,0.30708864,-0.95647997,-0.16282539,0.08319482,0.02614623,-0.1597445,0.020033443,0.00825194,-0.007102499,0.0042422013,0.98669493,29.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0055945213,0.30979082,-0.9613271,-0.16218182,0.08328315,0.024583375,-0.15961526,0.02012102,0.0082838,-0.007172154,0.0042442754,0.9869518,30.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.01697635,0.31096044,-0.96354455,-0.16182755,0.08326403,0.02392878,-0.15955742,0.020150745,0.008329533,-0.0072925286,0.0042808913,0.9873324,31.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.021364728,0.31280985,-0.9669135,-0.16138516,0.08322816,0.022920856,-0.15955742,0.020150745,0.008329533,-0.0072925286,0.0042808913,0.987942,32.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.014050147,0.31591713,-0.97238845,-0.16058037,0.0831649,0.021324934,-0.1594043,0.02031046,0.008336609,-0.007416384,0.0042808913,0.9881525,33.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0127714705,0.31696334,-0.97434074,-0.16036038,0.08317642,0.020762764,-0.15936188,0.02034949,0.008349596,-0.007433222,0.0042808913,0.98828703,34.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0023958571,0.3176893,-0.9756352,-0.16014165,0.08318978,0.02036738,-0.1593154,0.020402325,0.008355406,-0.0074475035,0.004295981,0.9886663,35.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.018929172,0.3197535,-0.9794125,-0.15961984,0.083178885,0.019254934,-0.15921323,0.020493083,0.008362286,-0.0075151394,0.0043123644,0.9891101,36.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.012765367,0.32210872,-0.9837346,-0.15900023,0.08314653,0.017945044,-0.1591212,0.020586902,0.008377947,-0.0075752414,0.0043388177,0.98923296,37.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.009118102,0.32279342,-0.9850725,-0.15882652,0.08311492,0.017611388,-0.15910955,0.020593064,0.008378158,-0.007574865,0.0043388177,0.98927873,38.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0145593025,0.3230423,-0.9855833,-0.1588296,0.083108775,0.017557217,-0.15910217,0.020596232,0.008378158,-0.007574865,0.0043388177,0.98949647,39.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.014172517,0.3242717,-0.98773617,-0.15844151,0.08309818,0.0169109,-0.15904409,0.020656418,0.008378158,-0.007574865,0.0043388177,0.9896824,40.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.01747726,0.3253329,-0.98973787,-0.15812029,0.083090715,0.016303541,-0.15901352,0.020661132,0.0083766,-0.007579783,0.004339399,0.9900156,41.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
9.092409e-05,0.3275453,-0.9932347,-0.15765229,0.08301285,0.015298404,-0.1588349,0.020743413,0.0083766,-0.007579783,0.004339399,0.9904508,42.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0145434,0.330273,-0.9981142,-0.15693243,0.08297912,0.013862756,-0.15873085,0.020871352,0.008395312,-0.007649474,0.0043610786,0.9906385,43.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0017562397,0.33040303,-0.99800617,-0.15696724,0.08284935,0.013759684,-0.1586223,0.020842992,0.008482442,-0.007579783,0.004339399,0.99079514,44.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.018892523,0.3328564,-0.9981142,-0.15693243,0.08297912,0.013862756,-0.15873085,0.020871352,0.008395312,-0.007649474,0.0043610786,0.9908786,45.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0049955724,0.33796832,-0.9981142,-0.15693243,0.08297912,0.013862757,-0.15873085,0.020871352,0.008395312,-0.007649474,0.0043610786,0.9908587,46.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
1.92523e-05,0.3303135,-0.99813765,-0.15707095,0.08301463,0.013954683,-0.15875633,0.020849623,0.008400084,-0.007579783,0.004339399,0.99085313,47.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0017127846,0.33878937,-0.99939114,-0.15678598,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9911005,48.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.008692378,0.33878937,-0.99939114,-0.15678598,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99109995,49.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0050943047,0.33936304,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9910988,50.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.003104217,0.33936304,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9910928,51.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.016042605,0.33936304,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9911009,52.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0067007644,0.33936304,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.991101,53.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.010648334,0.3393798,-0.9999499,-0.15662456,0.08292996,0.013247377,-0.15869233,0.020862373,0.008387092,-0.0076157665,0.0043561263,0.99110323,54.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.013103323,0.33969223,-0.99999124,-0.15657653,0.08292996,0.013247377,-0.15869233,0.020862373,0.008387092,-0.0076157665,0.0043561263,0.99110603,55.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.004302077,0.33969858,-0.9999499,-0.15662456,0.08292996,0.013247377,-0.15869233,0.020862373,0.008387092,-0.0076157665,0.0043561263,0.99109817,56.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
-0.00045700837,0.34143835,-0.99999124,-0.15657653,0.08292996,0.013247377,-0.15869233,0.020862373,0.008387092,-0.0076157665,0.0043561263,0.99129397,57.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.006632182,0.34143835,-0.99999124,-0.15657653,0.08292996,0.013247377,-0.15869233,0.020862373,0.008387092,-0.0076157665,0.0043561263,0.99129266,58.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0056371465,0.34143835,-0.99999124,-0.15657653,0.08292996,0.013247377,-0.15869233,0.020862373,0.008387092,-0.0076157665,0.0043561263,0.9912849,59.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0070083286,0.34143835,-0.99999124,-0.15657653,0.08292996,0.013247377,-0.15869233,0.020862373,0.008387092,-0.0076157665,0.0043561263,0.9912904,60.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0026208223,0.34143835,-0.99999124,-0.15657653,0.08292996,0.013247377,-0.15869233,0.020862373,0.008387092,-0.0076157665,0.0043561263,0.991291,61.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.01626188,0.34281805,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99129266,62.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.009381293,0.34281805,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99129224,63.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.011119274,0.34303567,-0.9999918,-0.15657724,0.08294555,0.013197144,-0.15869802,0.020854857,0.008387344,-0.0076157707,0.0043561314,0.9912877,64.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.018486362,0.34640053,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9913225,65.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.01857705,0.3435384,-0.9999918,-0.15657724,0.08294555,0.013197144,-0.15869802,0.020854857,0.008387344,-0.0076157707,0.0043561314,0.9913235,66.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
3.0686148e-05,0.34640053,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99139076,67.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.015701137,0.3512763,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9913894,68.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.004043438,0.34640053,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9913898,69.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
-0.0005478142,0.35453278,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99160594,70.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.006782339,0.35453278,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916046,71.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.014217117,0.35453278,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916027,72.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.015048526,0.35453278,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99160045,73.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0066247084,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916078,74.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.006884554,0.35453278,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916002,75.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
-0.00023468863,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916641,76.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0071740164,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99166316,77.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.004196062,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916623,78.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
-0.00026177242,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916633,79.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.017533004,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99166673,80.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.017768841,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916647,81.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
-0.00028579775,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916663,82.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.007584866,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.991662,83.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.016735345,0.35740983,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916668,84.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.009703903,0.36173135,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.991667,85.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.015766097,0.36185104,-0.99999696,-0.15660611,0.08292968,0.013224937,-0.15869106,0.020866035,0.008387344,-0.0076157707,0.0043561314,0.99166256,86.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.013432479,0.36186847,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9916655,87.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0061743003,0.36380595,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99166316,88.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.00033823308,0.36380595,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9917944,89.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.016565891,0.36190394,-0.99994683,-0.15669395,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99179184,90.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0015252647,0.36380595,-0.99995154,-0.15662293,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9917944,91.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0014829007,0.36566317,-0.99994683,-0.15669395,0.082929306,0.01324832,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9917949,92.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0027053454,0.36566314,-0.9999468,-0.1566812,0.08292682,0.013245511,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9917911,93.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0025732685,0.36566314,-0.9999468,-0.1566812,0.08292682,0.013245511,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99179596,94.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.008953081,0.36566314,-0.9999468,-0.1566812,0.08292682,0.013245511,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.99179524,95.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0009731469,0.36566505,-0.99994695,-0.15668087,0.08292682,0.013245511,-0.1586951,0.020863494,0.008387344,-0.0076157707,0.0043561314,0.9918161,96.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.002720079,0.3658868,-0.9999345,-0.15676707,0.08294218,0.013257133,-0.15868962,0.020871118,0.008386005,-0.0076157707,0.0043561314,0.9918133,97.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.0049296375,0.3659405,-0.9999621,-0.1566924,0.08292993,0.013244977,-0.15869549,0.020863893,0.008387682,-0.0076157707,0.0043561314,0.99181455,98.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.012140363,0.3659405,-0.9999621,-0.1566924,0.08292993,0.013244977,-0.15869549,0.020863893,0.008387682,-0.0076157707,0.0043561314,0.9918148,99.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.008436513,0.3664747,-0.9999621,-0.1566924,0.08292993,0.013244977,-0.15869549,0.020863893,0.008387682,-0.0076157707,0.0043561314,0.9918137,100.0,0,se_gaussian_10D,2026-08-08_19-31-15,gaussian_10D_ucb_constant
0.20287357,-0.11614239,-0.511391,-0.034270927,-0.34904367,-0.02001642,-0.04932857,0.0010220993,0.033707373,-0.014584683,0.005904427,0.7075542,0.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.29860073,-0.13666616,-0.4020924,-0.04613631,-0.34375453,-0.023980303,-0.049389783,0.0006058355,0.03637008,-0.015137008,0.0045099077,0.5648954,1.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.43657452,-0.16730958,-0.23856902,-0.06402367,-0.3353651,-0.030529877,-0.049477346,-3.3913413e-05,0.040618807,-0.016327282,0.0029858402,0.48179018,2.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.51442826,-0.21666987,0.002789721,-0.08815528,-0.32533363,-0.039685342,-0.049011923,-0.001069506,0.044353038,-0.018945124,0.0029858402,0.6640368,3.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.3360442,-0.27822626,0.287409,-0.11744107,-0.31236202,-0.050395224,-0.04901344,-0.002368674,0.05025895,-0.018945124,0.002985841,0.8294546,4.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.16707614,-0.31465197,0.47199723,-0.13665129,-0.30387554,-0.05803908,-0.048811164,-0.0029410436,0.053537805,-0.01956947,0.0022507682,0.8873848,5.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.11048561,-0.3363374,0.5599286,-0.1463132,-0.2989596,-0.06069598,-0.049153496,-0.0036004668,0.054943997,-0.019739296,0.0021180992,0.9169179,6.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.07981855,-0.34731227,0.61666274,-0.15357514,-0.29617393,-0.06290545,-0.049211845,-0.0036252663,0.056198087,-0.020061275,0.0018893299,0.9336592,7.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.072084226,-0.3567695,0.65575725,-0.15782386,-0.294253,-0.06449221,-0.04915121,-0.0037973437,0.057126563,-0.02021084,0.001781861,0.9465307,8.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.04369436,-0.36381635,0.69085765,-0.16173154,-0.29323032,-0.06531676,-0.04915121,-0.0037973437,0.057126563,-0.02021084,0.001781861,0.95251995,9.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.050276935,-0.36754784,0.7098484,-0.16396698,-0.29235345,-0.06638624,-0.04915121,-0.0037973437,0.057126563,-0.02021084,0.001781861,0.95897734,10.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
0.047594026,-0.37230334,0.7324884,-0.16678469,-0.29137146,-0.06753611,-0.049151335,-0.0039029806,0.05756263,-0.020336753,0.001781861,0.9643502,11.0,1,se_gaussian_10D,2026-08-08_19-34-43,gaussian_10D_ucb_constant
